比赛日期,比赛,比赛场次,比赛小场,对阵双方,获胜方,比赛时长,一血得主,第一座塔得主,蓝方名称,蓝方ban英雄1,蓝方ban英雄2,蓝方ban英雄3,,蓝方ban英雄4,蓝方ban英雄5,蓝方ban英雄,蓝方总击杀,蓝方击杀大龙,蓝方击杀小龙,蓝方推塔数,蓝方总金钱,红方名称,红方ban英雄1,红方ban英雄2,红方ban英雄3,红方ban英雄4,红方ban英雄5,红方ban英雄6,红方总击杀,红方击杀大龙,红方击杀小龙,红方推塔数,红方总金钱
2017.03.04	,2017职业联赛	,第四周	,第二场	,QG vs OMG	,QG	,50分39秒	,QGDoinb	,OMGWorld6	,QG	,天启者-卡尔玛	,青钢影-卡蜜尔	,惩戒之箭-韦鲁斯	,223	,13	,15	,0	,3	,7	,89201	,OMG	,虚空先知-玛尔扎哈	,荆棘之兴-婕拉	,傲之追猎者-雷恩加尔	,412	,117	,21	,3	,3	,10	,98078	
2017.03.04	,2017职业联赛	,第四周	,第一场	,QG vs OMG	,QG	,51分46秒	,QGAli	,QGDoinb	,QG	,荆棘之兴-婕拉	,虚空先知-玛尔扎哈	,扭曲树精-茂凯	,412	,111	,22	,2	,4	,10	,100484	,OMG	,天启者-卡尔玛	,青钢影-卡蜜尔	,傲之追猎者-雷恩加尔	,7	,223	,13	,1	,2	,3	,89515	
2017.03.04	,2017职业联赛	,第四周	,第二场	,WE vs IG	,WE	,41分22秒	,IGKidKid	,IGMarge	,WE	,虚空先知-玛尔扎哈	,法外狂徒-格雷福斯	,青钢影-卡蜜尔	,13	,61	,18	,0	,1	,4	,72583	,IG	,未来守护者-杰斯	,诡术妖姬-乐芙兰	,虚空掠夺者-卡兹克	,98	,111	,20	,1	,2	,8	,74757	
2017.03.04	,2017职业联赛	,第四周	,第一场	,WE vs IG	,WE	,37分26秒	,WEMystic	,IGMarge	,WE	,未来守护者-杰斯	,诡术妖姬-乐芙兰	,傲之追猎者-雷恩加尔	,60	,76	,24	,1	,3	,11	,73943	,IG	,青钢影-卡蜜尔	,惩戒之箭-韦鲁斯	,虚空掠夺者-卡兹克	,13	,61	,8	,0	,1	,1	,61071	
2017.03.04	,2017职业联赛	,第四周	,第二场	,VG vs IM	,IM	,36分58秒	,IMAmazingJ	,IMRoad	,VG	,机械公敌-兰博	,未来守护者-杰斯	,暮光之眼-慎	,134	,2	,16	,1	,2	,8	,68621	,IM	,青钢影-卡蜜尔	,傲之追猎者-雷恩加尔	,法外狂徒-格雷福斯	,61	,223	,7	,1	,1	,2	,59179	
2017.03.04	,2017职业联赛	,第四周	,第一场	,VG vs IM	,IM	,41分37秒	,VGHetong	,VG	,VG	,虚空先知-玛尔扎哈	,扭曲树精-茂凯	,诡术妖姬-乐芙兰	,111	,122	,7	,0	,2	,3	,68138	,IM	,机械公敌-兰博	,未来守护者-杰斯	,暮光之眼-慎	,134	,15	,14	,1	,3	,9	,78600	
2017.03.03	,2017职业联赛	,第四周	,第三场	,RNG vs GT	,RNG	,31分28秒	,RNGXiaohu	,RNGUzi	,RNG	,未来守护者-杰斯	,虚空先知-玛尔扎哈	,青钢影-卡蜜尔	,240	,223	,16	,1	,2	,10	,64113	,GT	,暗黑元首-辛德拉	,诡术妖姬-乐芙兰	,法外狂徒-格雷福斯	,51	,202	,3	,1	,1	,1	,49720	
2017.03.03	,2017职业联赛	,第四周	,第二场	,RNG vs GT	,RNG	,34分55秒	,GTWest	,GT	,RNG	,暗黑元首-辛德拉	,法外狂徒-格雷福斯	,未来守护者-杰斯	,57	,412	,10	,0	,1	,3	,55692	,GT	,青钢影-卡蜜尔	,虚空先知-玛尔扎哈	,诡术妖姬-乐芙兰	,223	,98	,20	,1	,3	,10	,66348	
2017.03.03	,2017职业联赛	,第四周	,第三场	,LGD vs EDG	,EDG	,42分21秒	,LGDIntruder	,LGD	,LGD	,诡术妖姬-乐芙兰	,未来守护者-杰斯	,青钢影-卡蜜尔	,13	,134	,10	,0	,1	,3	,68908	,EDG	,法外狂徒-格雷福斯	,惩戒之箭-韦鲁斯	,傲之追猎者-雷恩加尔	,60	,421	,31	,2	,4	,11	,87699	
2017.03.03	,2017职业联赛	,第四周	,第二场	,LGD vs EDG	,EDG	,26分50秒	,EDGScout	,LGD	,LGD	,机械公敌-兰博	,法外狂徒-格雷福斯	,傲之追猎者-雷恩加尔	,60	,42	,18	,1	,3	,11	,56889	,EDG	,诡术妖姬-乐芙兰	,惩戒之箭-韦鲁斯	,未来守护者-杰斯	,13	,69	,3	,0	,0	,0	,38820	
