MonkeyKing,313,0.13418530351437699,0.0089941683111682182,0.12199036918138041,0.0066470101672088848,0.27876823338735818,0.0068787939412540073,0.31596091205211724,0.0062992001042681623,0.34257748776508973,0.006144891171879766,0.59477124183006536,0.006375002990024678,0.70723684210526316,0.0064818929872149014,0.80602006688963213,0.0062666213508601352,0.98461538461538467,0.0063642948422551124,1.2135231316725978,0.0068966232919636661,1.55893536121673,0.0072699901832509392,1.7051282051282051,0.0071045113200534768,1.9351620947630923,0.0072920635508778127,2.125748502994012,0.0074483587542087133,2.2957198443579765,0.0074777388480494799,2.4352941176470586,0.0072164327500006979,2.3146067415730336,0.0067018588802318889,5.9285714285714288,0.0070242688325788663
Jax,1785,0.096520763187429859,0.0064695906846247162,0.20281690140845071,0.011051085547083832,0.33881952326901249,0.0083605999705242875,0.30813124108416545,0.0061431027444479955,0.28734647243644673,0.0051541997498571433,0.36655211912943869,0.0039288564932292106,0.50979262672811065,0.0046722979564899183,0.58381839348079156,0.0045390542492691538,0.66093657379964432,0.0042721201531235112,0.87679608682360133,0.0049829559543341914,1.0737864077669903,0.005007530676115716,1.2820884699057289,0.0053418927798865624,1.4604130808950087,0.0055031178138715007,1.626954177897574,0.005700645385177049,1.8221895664952241,0.0059353312397325206,2.2288228822882288,0.0066046028383774718,2.1497326203208558,0.0062244719125937528,6.8476190476190473,0.0081131715512035418
Shaco,785,0.025493945188017845,0.0017088073576713421,0.051118210862619806,0.002785328625640582,0.32046332046332049,0.0079076483012830885,0.61917098445595853,0.012344191262498473,0.54250486696950029,0.0097310345448869927,0.7890625,0.0084574966693725401,0.97631578947368425,0.0089480271563041058,1.1234156104069379,0.0087342989824466429,1.191316146540027,0.0077003541945280529,1.336612789880534,0.0075961591983181309,1.5453852021357741,0.0072067999279326221,1.5978647686832741,0.0066575922578041066,1.8096280087527352,0.0068190269326709272,1.7612359550561798,0.0061711520556610236,1.7603143418467584,0.0057337880191070893,1.9881656804733727,0.0058914706954812318,2.0098522167487687,0.0058194533372944758,5.4202898550724639,0.0064220484734386143
Warwick,46,0.043478260869565216,0.0029142595045503648,0.0449438202247191,0.002448898482655905,0.12345679012345678,0.003046379458623114,0.21052631578947367,0.0041971881324152482,0.35135135135135137,0.0063022699805289394,0.75,0.0080388087154432061,0.7142857142857143,0.0065464965718050831,0.83582089552238803,0.0064983159657398962,1.3650793650793651,0.0088235139306066662,1.0566037735849056,0.0060048284248514503,1.5813953488372092,0.0073747308245751446,2.1081081081081079,0.0087835494556401852,1.935483870967742,0.0072932760656019358,1.6190476190476191,0.0056729417848956501,2.8888888888888888,0.009409840109730061,1.5,0.0044449042300728934,1.5,0.0043431949539366856,7.0,0.008293715007141312
Nidalee,1422,0.1021486438886932,0.006846816095579758,0.05506530180021179,0.0030003976820680007,0.39617292700212614,0.0097758338417431589,0.57590876692801141,0.011481687849044707,0.57183702644746248,0.010257172234214362,0.68194842406876788,0.0073094039131823612,0.80936936936936932,0.0074179473226608653,1.0069216757741348,0.0078285853308836841,1.0962250185048112,0.0070857101567090158,1.2251148545176109,0.0069625006895017898,1.4299917149958574,0.0066686701634865011,1.6590909090909092,0.0069126943705373374,1.8974358974358974,0.0071499039720046322,1.981021897810219,0.006941254703485244,2.1910447761194032,0.0071367857364956133,2.5592972181551978,0.0075838873539945525,2.6172248803827749,0.0075780785958640086,5.6470588235294121,0.0066907280729879498
Zyra,2743,0.1138893958751597,0.0076337748511237152,0.18322012116761521,0.0099832963570067376,0.42406348034692748,0.010464052033016962,0.55442616891517282,0.011053396948238274,0.71235413965549177,0.012777660004975695,1.1693338295496836,0.012533401306995436,1.3290638538331137,0.012180996747959943,1.4746651135701805,0.011465183393917744,1.6629730294794063,0.010749020216111474,1.7065451929992808,0.0096985372751862732,1.8019744483159117,0.0084033866160435622,1.8260547742413027,0.007608358583019041,2.0187012987012989,0.0076068553637991592,1.9641693811074918,0.0068822055779012856,2.116809116809117,0.0068949814610743945,2.1474926253687316,0.0063635993697012125,2.2571428571428571,0.0065354743116380603,4.6470588235294121,0.0055059116433963341
Kled,1733,0.11489607390300231,0.0077012504343689494,0.17010159651669085,0.0092684943007573344,0.24347315928424759,0.0060078642124738041,0.28149896724697548,0.0056121445919267328,0.29660265878877401,0.0053202300928687427,0.50103642286052708,0.0053703146171275905,0.59761904761904761,0.0054772354650769193,0.79987998799879989,0.0062188836442522381,0.94784718010915703,0.0061266348402337408,1.2133084577114428,0.0068954032695330769,1.5071215634316,0.0070283600229338068,1.6889880952380953,0.0070372626562425523,1.9700704225352113,0.0074236048544502799,2.1845303867403314,0.0076543231746347964,2.1763376036171818,0.0070888807643644941,2.5730593607305936,0.0076246682911600477,2.7332053742802302,0.0079138958597643506,7.0,0.008293715007141312
Brand,631,0.10651828298887123,0.0071397041280001792,0.2036888532477947,0.011098596451266918,0.46079223928860147,0.011370358900940111,0.49188311688311687,0.0098064984084068937,0.71986970684039087,0.012912468461735186,1.1290849673202614,0.012101997434360034,1.2814569536423841,0.011744674975509914,1.4201898188093183,0.011041650458118562,1.4671600370027753,0.0094833365415136379,1.5962539021852238,0.0090717362977046339,1.7447335811648079,0.0081364476828317944,1.8492307692307692,0.0077049226526655157,2.0695296523517381,0.0077983863916177201,2.1466275659824046,0.0075215163979140878,2.3317972350230414,0.0075952520134191237,2.2719999999999998,0.0067325482738170754,2.875,0.0083244569950453144,3.263157894736842,0.0038662430860357997
Rammus,521,0.069565217391304349,0.004662815207280584,0.070519098922624882,0.0038424440442847798,0.50497017892644136,0.012460479320419871,0.43887775551102204,0.0087497494083065373,0.44824120603015077,0.0080402055831997332,0.74164133738601823,0.0079492171289489051,0.87436159346271702,0.00801360724377039,0.92339544513457561,0.0071791880245578076,1.194888178913738,0.0077234428721656232,1.4570135746606334,0.0082804138573460608,1.6637390213299874,0.0077587350017644403,1.7691197691197691,0.0073711357236606011,2.0318584070796462,0.0076564338826737967,2.3421686746987951,0.0082066681582771087,2.3970588235294117,0.0078078254756640273,2.6707317073170733,0.0079140977754956401,2.3820224719101124,0.0068970586534425268,5.9285714285714288,0.0070242688325788663
Illaoi,186,0.038043478260869568,0.0025499770664815695,0.093406593406593408,0.0050895376432120668,0.088888888888888892,0.0021933932102086422,0.21408450704225351,0.004268126523385647,0.096590909090909088,0.0017325733469198874,0.20630372492836677,0.0022112482426434035,0.25360230547550433,0.0023242892727561564,0.40233236151603496,0.0031280419314468491,0.45294117647058824,0.0029276926181513634,0.57228915662650603,0.0032524000773587621,0.89542483660130723,0.0041757534878481524,1.1594202898550725,0.0048307889982710794,1.3723849372384938,0.005171410811369629,1.3298429319371727,0.0046596044780772092,1.6933333333333334,0.0055156139720110055,2.2592592592592591,0.0066947940255418885,2.523076923076923,0.0073054766404678602,5.8260869565217392,0.006902843546316372
