MonkeyKing,0.010201511014603223,0.0075769490074059712,0.0073184879264039139,0.0066734869479271996,0.0069776219903398256,0.006867282158716518,0.0071709153544251307,0.0069149766156946079,0.0070074959400966939,0.0076865168278411238,0.0086444675788916615,0.0083532412360685614,0.0089532234800882276,0.0095501654157120162,0.010739021427015747,0.010457116807236677,0.0085140960185576611,0.0079237929060674787
Jax,0.0067533079703006862,0.011581609306711546,0.0088473215356141104,0.0069090217813834532,0.0057141637813991637,0.0045121919649150685,0.0053911108922948415,0.005218977695120316,0.0049765457685598813,0.0060207740906540698,0.0061984523599909937,0.0067021189827245952,0.0071679177792729797,0.00758871065137079,0.0080384682525196892,0.0089110672372591949,0.008971996980900258,0.01233622035583988
Shaco,0.0016296426512499927,0.0029786729970296901,0.0088322026080248986,0.013430923811282145,0.010806192841645785,0.0092584997733805938,0.0096001370667804491,0.0097625804134222737,0.0084212796415387477,0.0086925080532471478,0.008261776998315153,0.0075003859469375996,0.0074890724907924287,0.0068919346598737032,0.0064575761550750774,0.0065802406597129841,0.0065442502190978906,0.0071871017206302217
Warwick,0.0032088699361987731,0.0024205572491390339,0.0029125305806761374,0.0032914072854586594,0.0058060129390043267,0.0063066552849822596,0.00539773086655771,0.0045853364327103022,0.0070102911119914275,0.0036905483246411526,0.0043197418280261548,0.0047440962454845899,0.0039840038591921053,0.0030449802774733963,0.0030009061064004091,0.00093773058325763686,0.0019871717553736055,0.0032035304960142011
Nidalee,0.0069869524187835975,0.0033397167153908923,0.011090138411411104,0.013139966787539962,0.011551191262562729,0.0081254407671317083,0.0086330876235563205,0.0090902660675964714,0.0080476663521138851,0.0078799440521951352,0.007650221910864282,0.0077565056477316282,0.007946928722847647,0.0075901529470704752,0.0080544530855794459,0.00921085453396649,0.0099088975010306196,0.0087166914646255346
Zyra,0.0072441252301163753,0.0093058546915393767,0.0095392275733169156,0.009951861731384147,0.01157776854774242,0.011315230205856329,0.010682326723226179,0.0098796584164533349,0.0088580291027887306,0.0073708600700695603,0.0056576533066772672,0.0046333776144493015,0.0039843859372053012,0.0030159434757506482,0.0024566455601351257,0.0017213370801270834,0.0012991931957508193,0.00077486477949198138
Kled,0.0082288206360806668,0.0094607400979421063,0.0064998645989454923,0.006366079352791279,0.0063222943114571196,0.0059349098663142716,0.0060450412765969104,0.0068659580776351623,0.0068402389955565151,0.0077425603884988875,0.0081265083509940595,0.0080218454184605749,0.0087026287177344227,0.0090033838702206215,0.0086596697164959633,0.0093783874134105768,0.010205857430596991,0.010125246659176867
Brand,0.0066226874903864887,0.010931796159215398,0.010660830462759924,0.0095247778380896809,0.01212382538226504,0.011714499840513365,0.01105165498945543,0.0099645447840951765,0.0084336494073447947,0.007422654684432658,0.006166007388223111,0.0055291446344840197,0.0050862167033466407,0.0044083503066984202,0.0040682645464617138,0.0032104093760934455,0.0036477110036881762,0.0014667901196545059
Rammus,0.0039664342397543375,0.0036331588653104119,0.011153985875420465,0.0077670549866590321,0.0069082055058914474,0.007605065576000933,0.0074062344462546784,0.0064550662811517813,0.0068374726350823294,0.0074401265329138008,0.0066622848808443559,0.0064002502284572155,0.0065907715120850511,0.0065083287664550538,0.0057995758447857764,0.0056506817008394449,0.0044564519750067569,0.0039598342407545974
Illaoi,0.002380774468792638,0.005387691941632044,0.0020708718779269848,0.0042920208394935013,0.0019829035485488407,0.0024627007055108992,0.0024894504170959275,0.0035595249069934514,0.0032507398301573152,0.0038536908431736766,0.0048415500378632195,0.0059367518392418987,0.0064821794539769682,0.0058675896834287982,0.0077102133593955546,0.0097402983164180338,0.012187986766291447,0.011770883174294882
Corki,0.0059582824862548433,0.0050316127839427297,0.0044896891814840073,0.0049374527623587423,0.005201469974949584,0.0059946974294618318,0.0075386681891262139,0.0077912304504011301,0.0078515393932809558,0.0086376694836898266,0.0098466957830011352,0.010068757140416601,0.0098952518187862774,0.0097299836271866648,0.0095614044014624526,0.01124383963253359,0.011556773437953428,0.010726302631306825
Braum,0.013852855513802482,0.0092158529729771087,0.0074077863954917491,0.0087216000131026174,0.010785221425106571,0.010389790099925425,0.010776261179591047,0.009726644043772369,0.0094585722663298524,0.0074062733885692043,0.0059631367819719568,0.0050929836491552345,0.0043385042382932532,0.0031398346495272096,0.002242422903116784,0.0016534340474128888,0.0007565812680567621,0.00044274418369027438
Anivia,0.0076032548754692061,0.0061968558586602621,0.0043726757962992985,0.0047184101211532334,0.0037724597308154647,0.0049630199297915926,0.0050777175392955152,0.0066499594978827025,0.0063810925813469928,0.0076640605379981299,0.0079975870962927052,0.0090779924816793232,0.009525556950799036,0.0093607453201369102,0.0097530929070854411,0.0099794188092151535,0.009287116026179449,0.0095349943461676169
Tryndamere,0.011866526862099777,0.0074230422306930379,0.0050241152516663371,0.0063962428210464,0.0066582120370542626,0.0058380493195346614,0.0050922313135379092,0.0046872327978816422,0.0053350377212581825,0.0047989188835774977,0.0058443565908589141,0.0050577647266566309,0.005787289816510637,0.0055615669185617028,0.0067216374030288897,0.0060262980129939308,0.0083882026568005835,0.012011893338836441
MissFortune,0.0099868941263089265,0.011819717287717697,0.0088057546405700456,0.0087064044778321862,0.0097804577417698185,0.0095312765625271776,0.0094466352736374722,0.0087552423652469871,0.0089796355229634292,0.0084040964108954321,0.0068799372834816505,0.00667477324421566,0.0058986812215528371,0.0054481525947415151,0.0051596214935262013,0.004670193652838231,0.0037427675896485545,0.003849361603384643
Yorick,0.0044127957269101212,0.0066574369782000332,0.0069090972070747839,0.0064191163691945481,0.004505456122216896,0.0049982885171041842,0.0053264240353306114,0.0050445554775407813,0.0056261122755570207,0.0044196476822496314,0.0060289269592945878,0.0064587785656014425,0.0072449255924180254,0.0058885549087910414,0.0075314220517881713,0.0066734458996855145,0.0093459450091293167,0.0074578025768837972
Xerath,0.0044285661418176758,0.004175768296551345,0.0047658715160302781,0.0047732435598757906,0.0052184768529325715,0.0065278682102662177,0.0058268884622407011,0.0065608850877032906,0.0072761927065354438,0.0076025458317888995,0.0093566324535575302,0.010288943190140848,0.010960486008105851,0.011463850301204717,0.011226862200840298,0.013288964248375763,0.013938346215851502,0.018167776616518468
Sivir,0.012565856621355505,0.013171899148990961,0.0084985034107788789,0.0075325738871193197,0.009035427101097282,0.0070140003178182728,0.0073806487872461737,0.0070502821686213085,0.0063806146735946858,0.0073073808876476807,0.0067981862713697942,0.0071830809699790958,0.0071725283408606132,0.0076383725821705497,0.0080327184128353522,0.0084196698571699802,0.00857403646146075,0.010613165234840698
Riven,0.0046960029901422246,0.0065624325624664666,0.0063320143275819229,0.0053473125953584603,0.0050965103600110811,0.0061373906722717022,0.0055754789343319643,0.0053088037424768369,0.0058293551417452428,0.0061539244165246011,0.0070847555942064044,0.0073672955753983638,0.0074384407195999371,0.0076518829864579497,0.0088912336526604692,0.0097447677099556998,0.010849507950415452,0.012647806630769873
Orianna,0.004883290397160899,0.00299294795893385,0.0038036961466351364,0.0043411896336375995,0.0043389345912953617,0.004374987950226711,0.0046669851913732968,0.0055941505598002894,0.0066188211696317735,0.0077696835499006097,0.0087058145487646562,0.0096465138992522254,0.010232289223871547,0.010590535603416457,0.011579861338168206,0.011883774779141307,0.012038235765822877,0.012591385418154076
Gangplank,0.0053230137808265854,0.0063310434594920587,0.0040357804253988317,0.0040417666192565666,0.0041131266193671452,0.0062753053581295478,0.0051588207966429276,0.0052654232202877637,0.004931932409749264,0.0058251184743763583,0.0066817660744898826,0.0074150197161250162,0.00938322747868711,0.0094742402947450236,0.011237890449968585,0.013901171519866216,0.016450642698863899,0.018894778609576605
Malphite,0.0040756115156042041,0.0061041823865843102,0.0041214230755966348,0.0037673556269661049,0.0029313843410099022,0.0051965054382671167,0.005292827041598492,0.0059856469252660225,0.0056919166617958612,0.0068725817207303088,0.0072274110163986927,0.0078908045978917287,0.0073527991866431672,0.0075667577123288473,0.0079727954951691812,0.0082853506515920862,0.0068694595279397766,0.0072278592360766301
Poppy,0.0057711808817977571,0.0073096515146759047,0.0053196783147530912,0.0047832572671978194,0.0047822342565557816,0.0040160629467515235,0.0049350864123724287,0.0052924752489719919,0.0055973510189277912,0.0062219978127031096,0.0066479378144897409,0.0073463093868362398,0.0076300875013097149,0.0079041990085941642,0.0082275251706029756,0.0085438741160190328,0.0087819331814399503,0.0084442527216073808
Karthus,0.014664690626299708,0.0091443273856363517,0.0065004305713641328,0.0069384079798865015,0.0067075677431975463,0.0097798857317840833,0.0066557214132094283,0.0072435024806583037,0.0076357563968928368,0.0077555001025067689,0.0089325281217216747,0.010027231832485111,0.010678710572998519,0.011330415742627458,0.011385080171786416,0.013413624430076633,0.013236291866227668,0.016859988656041613
Jayce,0.0098784409982476656,0.0067024695642313101,0.0059375907519693075,0.0061948904793099622,0.0064902610850626399,0.0045641547127712014,0.0060210110958831267,0.006621889940766919,0.0071309661443747551,0.017219210122744039,0.016532844248958744,0.0075045023733580187,0.0064642570767624594,0.0053101437645743359,0.0078887712861765106,0.0,0.0,0.0
Blitzcrank,0.013628710180826994,0.016366697815057528,0.009838351176064573,0.010702184673016205,0.012359394795864813,0.012058229122280561,0.011251955050942225,0.010105276914059123,0.0091369280354840262,0.0074540928449602977,0.0060406528564263045,0.0049206843214152467,0.0040740677418950296,0.0028667347866524434,0.0020317185583103485,0.0012054392158532862,0.001035296179827785,0.00046649254334249452
Trundle,0.010185668699676288,0.011260503184284848,0.0081180457445421284,0.0075355027983438011,0.0072818961145729184,0.0073883830062624403,0.0075660330376542857,0.0070435462916556184,0.0069250861907913614,0.0061020386344152267,0.0057769526638847607,0.0055605623789105043,0.0055089542355625919,0.005172212008243234,0.0050339313344573092,0.0045939974767463523,0.0049002170916655086,0.0061948755430684
Sejuani,0.0026776964546964817,0.0012624221480770474,0.0072912330182912819,0.0073033823996448179,0.0056235758625276765,0.0083095207478463013,0.0063454846774719615,0.007572910132631905,0.0078150439182149336,0.007089590753647383,0.0059247175513642836,0.0069773714848555676,0.0068568229685415155,0.0063126376840817525,0.0078776620616240519,0.010270382578536023,0.006715829442650389,0.0047259079620501042
Graves,0.0064984661601006598,0.0053521935221304238,0.0084384145989072398,0.012166451930177544,0.0097891233750665475,0.0091970005912796766,0.0086088144953672518,0.0087816522495689376,0.0078677925543933023,0.0074580521530568291,0.007763371539586489,0.0076924050078569749,0.0079222628875779463,0.0082332279228707755,0.0083420853318289748,0.0088691051441768046,0.0097015224849607631,0.011150062438764867
Lucian,0.012215952743798037,0.013611466900289403,0.0081543835696237382,0.0082755029908244959,0.0095515881890093808,0.0084072735035447509,0.0082566473993531016,0.0074509085410541086,0.0072335117925224042,0.0070118441290444476,0.0072749582093205841,0.0066385328054411165,0.0063904646504628479,0.006195951173535383,0.0060818409683931459,0.0061569245974426173,0.0058232891316216881,0.0069810111133627051
Gnar,0.0042002281278699389,0.0051081910820971257,0.0037053579382208173,0.0041963618384450755,0.0037887919178868456,0.0033915764942619615,0.0040685034236677574,0.0041237849528401203,0.0048543060024727226,0.0056686993720533371,0.0067836823443604439,0.0068966266046727558,0.0069484446548407335,0.0069038119908975066,0.0075353763089868577,0.0079470216415623261,0.0074847828137939634,0.0082886767139282308
Lux,0.0091337557520972824,0.0061927037394179487,0.0051258929086982511,0.0058858495726504326,0.0061551985632759369,0.0061665481422743078,0.0066884470394269827,0.0072315456287759582,0.0070374027350764779,0.0074982245488427381,0.0086425303765140637,0.0091246007610390027,0.00926712430102394,0.0093766326371330869,0.0095163172280191728,0.0091990852134379002,0.011029791338776459,0.010560778354974045
