Name1,Name2,Win Rate,Number
Ivern,RekSai,0.0,2
Annie,Garen,0.0,8
Ivern,MasterYi,0.0,2
Chogath,Quinn,0.0,6
Evelynn,Nunu,0.0,2
Kled,Udyr,0.0,2
Diana,Ziggs,0.0,2
Anivia,Kassadin,0.0,2
Gnar,Maokai,0.0,2
Alistar,Volibear,0.0,2
DrMundo,Jinx,0.0,12
Taric,Zyra,0.0,2
Camille,Yorick,0.0,2
Gangplank,Tryndamere,0.0,4
Camille,Gnar,0.0,2
Mordekaiser,Vayne,0.0,12
Nunu,Yorick,0.0,2
Heimerdinger,Nasus,0.0,2
Mordekaiser,Tryndamere,0.0,2
Bard,Zilean,0.0,2
Soraka,Yorick,0.0,2
Fiora,Renekton,0.0,4
Amumu,JarvanIV,0.0,2
Aatrox,Annie,0.0,6
Skarner,Ziggs,0.0,2
Kennen,Swain,0.0,6
MonkeyKing,Volibear,0.0,2
Leblanc,Nocturne,0.0,8
Amumu,Graves,0.0,4
Heimerdinger,Illaoi,0.0,2
Kassadin,TwistedFate,0.0,2
Lissandra,Taric,0.0,6
MonkeyKing,Vi,0.0,2
Tryndamere,Xerath,0.0,4
Amumu,Draven,0.0,8
Caitlyn,Udyr,0.0,4
Nocturne,Tryndamere,0.0,4
Veigar,Vi,0.0,2
Annie,Taliyah,0.0,14
Kled,Shyvana,0.0,2
Mordekaiser,Shyvana,0.0,4
Gnar,Olaf,0.0,2
Leblanc,Syndra,0.0,4
Aatrox,Alistar,0.0,2
Diana,Leblanc,0.0,4
Brand,Kalista,0.0,2
Orianna,Sejuani,0.0,4
KogMaw,Teemo,0.0,2
Shyvana,Syndra,0.0,8
Braum,Nunu,0.0,2
Azir,Kindred,0.0,2
Annie,KogMaw,0.0,4
Heimerdinger,Malphite,0.0,2
Singed,Tristana,0.0,12
Galio,Zyra,0.0,6
Jax,Urgot,0.0,2
Darius,Garen,0.0,2
Draven,Sivir,0.0,4
Karthus,Viktor,0.0,6
Katarina,Viktor,0.0,4
FiddleSticks,Volibear,0.0,2
AurelionSol,Teemo,0.0,4
LeeSin,Nidalee,0.0,4
Amumu,Lissandra,0.0,4
Volibear,Zyra,0.0,2
Chogath,FiddleSticks,0.0,2
Galio,XinZhao,0.0,2
Sion,Udyr,0.0,2
Heimerdinger,Teemo,0.0,2
FiddleSticks,Sion,0.0,10
Sejuani,Vayne,0.0,2
Amumu,Galio,0.0,2
Diana,Taric,0.0,6
Shen,Udyr,0.0,2
Trundle,Urgot,0.0,2
Chogath,Kled,0.0,4
FiddleSticks,Ivern,0.0,2
Brand,Swain,0.0,16
DrMundo,Maokai,0.0,4
Ashe,XinZhao,0.0,14
Kayle,Shyvana,0.0,2
DrMundo,Kayle,0.0,4
Amumu,TahmKench,0.0,2
Heimerdinger,Syndra,0.0,4
Bard,Velkoz,0.0,4
Shyvana,Volibear,0.0,2
Gangplank,Nasus,0.0,4
Sejuani,Ziggs,0.0,2
Kalista,Urgot,0.0,2
Rammus,Warwick,0.0,2
Amumu,Azir,0.0,2
Amumu,Vi,0.0,2
Leblanc,Volibear,0.0,2
Kassadin,Orianna,0.0,4
Brand,Lux,0.0,4
Fizz,Urgot,0.0,4
Gangplank,Illaoi,0.0,2
Mordekaiser,XinZhao,0.0,6
Azir,Mordekaiser,0.0,2
Akali,Amumu,0.0,2
Evelynn,Galio,0.0,2
Kalista,Xerath,0.0,2
Nasus,Quinn,0.0,6
Renekton,Shen,0.0,4
Amumu,Leblanc,0.0,2
Twitch,XinZhao,0.0,4
Morgana,Nunu,0.0,8
Shyvana,Tristana,0.0,4
Fiora,Yorick,0.0,2
Aatrox,Shaco,0.0,2
Rengar,Volibear,0.0,8
Sion,Yorick,0.0,2
Soraka,Zyra,0.0,2
Mordekaiser,Veigar,0.0,2
Garen,Riven,0.0,2
Azir,Ryze,0.0,2
Garen,TahmKench,0.0,2
Annie,Nunu,0.0,6
Chogath,Lucian,0.0,4
Alistar,Garen,0.0,6
Draven,Lucian,0.0,4
TahmKench,Volibear,0.0,2
Shaco,Udyr,0.0,2
LeeSin,Shyvana,0.0,6
Kayle,Malphite,0.0,8
KogMaw,Nocturne,0.0,2
TahmKench,Udyr,0.0,2
Malphite,Yorick,0.0,2
Heimerdinger,Zilean,0.0,4
Heimerdinger,RekSai,0.0,2
Viktor,Volibear,0.0,2
Chogath,Swain,0.0,2
Chogath,Rumble,0.0,4
Trundle,Tryndamere,0.0,6
Gnar,Kayle,0.0,2
Aatrox,Janna,0.0,4
Malzahar,Volibear,0.0,6
Chogath,Evelynn,0.0,6
FiddleSticks,Taric,0.0,2
Bard,Mordekaiser,0.0,4
Leblanc,Orianna,0.0,2
Chogath,Veigar,0.0,4
Lux,TwistedFate,0.0,6
Darius,MonkeyKing,0.0,8
Quinn,Skarner,0.0,2
Quinn,Volibear,0.0,2
Camille,Galio,0.0,6
Elise,Ivern,0.0,2
Kalista,Lissandra,0.0,6
Diana,MasterYi,0.0,14
Rengar,Shyvana,0.0,2
Sona,Zyra,0.0,4
Gnar,Zac,0.0,4
Galio,Syndra,0.0,2
Kassadin,Veigar,0.0,2
Azir,Sona,0.0,2
Malzahar,Udyr,0.0,2
Shyvana,TahmKench,0.0,2
JarvanIV,MasterYi,0.0,4
Nasus,Veigar,0.0,2
Akali,Urgot,0.0,6
Malphite,Mordekaiser,0.0,6
Volibear,Yasuo,0.0,4
Aatrox,Kennen,0.0,2
Karma,Udyr,0.0,4
Azir,Zed,0.0,2
Lux,Skarner,0.0,4
Khazix,Vi,0.0,2
Malphite,Nasus,0.0,2
Annie,Fizz,0.0,8
Nasus,Taliyah,0.0,2
Heimerdinger,Singed,0.0,2
Brand,DrMundo,0.0,2
Irelia,Singed,0.0,4
Nautilus,Yorick,0.0,6
TwistedFate,Udyr,0.0,4
Sejuani,Xerath,0.0,4
Fizz,Sejuani,0.0,2
Aatrox,Sona,0.0,2
JarvanIV,Urgot,0.0,2
Tristana,Vayne,0.0,4
Lux,Syndra,0.0,2
Azir,Lux,0.0,6
Gnar,RekSai,0.0,2
Olaf,Volibear,0.0,2
Hecarim,Urgot,0.0,2
Chogath,Syndra,0.0,10
Vladimir,Volibear,0.0,6
Kassadin,Shyvana,0.0,2
Kassadin,Lux,0.0,6
Nunu,Poppy,0.0,2
JarvanIV,KogMaw,0.0,4
FiddleSticks,Ziggs,0.0,6
DrMundo,Vi,0.0,4
Amumu,Vladimir,0.0,2
Elise,Nidalee,0.0,8
Cassiopeia,Ziggs,0.0,12
Teemo,Trundle,0.0,4
Lux,Nidalee,0.0,6
Taliyah,Volibear,0.0,2
Camille,Olaf,0.0,12
Kindred,Shaco,0.0,2
Azir,Yorick,0.0,2
Sejuani,Singed,0.0,4
Diana,Draven,0.0,4
Chogath,Diana,0.0,2
Kindred,Lissandra,0.0,2
Illaoi,Swain,0.0,2
Illaoi,Mordekaiser,0.0,2
Aatrox,Anivia,0.0,2
DrMundo,MonkeyKing,0.0,4
Garen,JarvanIV,0.0,6
Azir,Karthus,0.0,2
AurelionSol,Shyvana,0.0,2
Anivia,Garen,0.0,8
KogMaw,Tristana,0.0,2
DrMundo,XinZhao,0.0,2
DrMundo,Warwick,0.0,2
Jinx,Sejuani,0.0,2
Sejuani,Soraka,0.0,2
Gnar,Lissandra,0.0,2
Garen,Teemo,0.0,2
Veigar,Yorick,0.0,4
MasterYi,Shyvana,0.0,2
Akali,Tryndamere,0.0,2
Lux,Viktor,0.0,8
DrMundo,Hecarim,0.0,4
Galio,Gangplank,0.0,2
Chogath,Lux,0.0,4
Ashe,Sivir,0.0,2
Galio,Leblanc,0.0,2
Ivern,Shyvana,0.0,2
Urgot,Vi,0.0,2
KogMaw,Skarner,0.0,2
Anivia,Udyr,0.0,2
Kindred,Zac,0.0,2
Kindred,Warwick,0.0,2
Ahri,Orianna,0.0,2
Aatrox,Rumble,0.0,2
Azir,Volibear,0.0,4
Chogath,Malzahar,0.0,4
Akali,Illaoi,0.0,2
Nasus,Nunu,0.0,2
Amumu,Yorick,0.0,2
Anivia,DrMundo,0.0,4
Diana,Viktor,0.0,2
Mordekaiser,Swain,0.0,2
Nunu,Viktor,0.0,6
Darius,Rumble,0.0,8
Heimerdinger,Sona,0.0,4
DrMundo,Quinn,0.0,4
MasterYi,Taric,0.0,4
Azir,Tristana,0.0,4
Diana,MonkeyKing,0.0,4
Malzahar,Sona,0.0,4
Chogath,Twitch,0.0,4
Shyvana,Warwick,0.0,2
FiddleSticks,MasterYi,0.0,2
Garen,Tristana,0.0,2
Sona,Vi,0.0,4
DrMundo,Morgana,0.0,12
Azir,Lissandra,0.0,2
Nasus,Warwick,0.0,2
Aatrox,Renekton,0.0,2
Fizz,Galio,0.0,2
Skarner,Yorick,0.0,2
Irelia,Tryndamere,0.0,4
Singed,Sion,0.0,6
Khazix,Shyvana,0.0,2
Hecarim,Nunu,0.0,2
Hecarim,Sejuani,0.0,2
Graves,Shyvana,0.0,2
Diana,Gnar,0.0,6
Amumu,Irelia,0.0,10
Nidalee,RekSai,0.0,2
MissFortune,Udyr,0.0,2
Sejuani,Taliyah,0.0,4
Janna,Sejuani,0.0,4
Aatrox,Warwick,0.0,4
Twitch,Urgot,0.0,2
Aatrox,Vayne,0.0,6
Blitzcrank,Leona,0.0,4
Nasus,Poppy,0.0,4
Ashe,Udyr,0.0,4
Lux,Olaf,0.0,8
Darius,Gangplank,0.0,10
Azir,Nidalee,0.0,10
Chogath,Zilean,0.0,2
Azir,Singed,0.0,6
Cassiopeia,Leblanc,0.0,6
Chogath,Morgana,0.0,6
Chogath,Volibear,0.0,2
Skarner,TahmKench,0.0,4
Vi,Warwick,0.0,4
Sejuani,Zac,0.0,2
Annie,Gnar,0.0,2
Illaoi,Maokai,0.0,2
Fiora,Tryndamere,0.0,4
Caitlyn,Vayne,0.0,4
Chogath,Illaoi,0.0,2
Sona,Soraka,0.0,2
Heimerdinger,Poppy,0.0,2
Kennen,Tryndamere,0.0,4
Sion,Tryndamere,0.0,4
Nasus,Sion,0.0,4
Rammus,Vi,0.0,6
Fiora,Udyr,0.0,2
Akali,Nunu,0.0,2
Nidalee,Rengar,0.0,2
Anivia,Nidalee,0.0,6
Leblanc,XinZhao,0.0,4
Leblanc,Ziggs,0.0,4
MasterYi,Veigar,0.0,6
JarvanIV,Olaf,0.0,2
Nasus,Udyr,0.0,2
Taric,Yorick,0.0,2
Lucian,Tristana,0.0,2
Lux,Nami,0.0,14
Garen,Pantheon,0.0,2
Aatrox,Velkoz,0.0,2
Ahri,Katarina,0.0,4
DrMundo,Kalista,0.0,2
Jinx,Volibear,0.0,4
Irelia,Volibear,0.0,2
Galio,Gnar,0.0,2
Amumu,Gnar,0.0,2
Gangplank,Singed,0.0,10
Shyvana,Tryndamere,0.0,2
Fiora,Urgot,0.0,2
Lissandra,MonkeyKing,0.0,6
Sejuani,Shen,0.0,4
Poppy,Volibear,0.0,2
Udyr,Yasuo,0.0,2
Chogath,Sivir,0.0,4
Chogath,Malphite,0.0,2
Gangplank,Skarner,0.0,6
Leblanc,Sona,0.0,4
Gnar,Jinx,0.0,6
Akali,Diana,0.0,2
JarvanIV,Taric,0.0,6
Lulu,Taric,0.0,4
Swain,Xerath,0.0,2
Tristana,Vi,0.0,4
Galio,Velkoz,0.0,2
AurelionSol,Xerath,0.0,2
Ahri,Cassiopeia,0.0,6
Aatrox,FiddleSticks,0.0,2
Karthus,Volibear,0.0,2
Quinn,Urgot,0.0,4
Udyr,Zilean,0.0,2
Azir,Cassiopeia,0.0,4
Galio,Vi,0.0,2
Cassiopeia,Galio,0.0,6
Malphite,Veigar,0.0,4
Diana,Syndra,0.0,8
Chogath,Vi,0.0,2
Garen,KogMaw,0.0,4
Xerath,XinZhao,0.0,4
Brand,Sejuani,0.0,2
Ashe,Draven,0.0,2
Rammus,Taric,0.0,4
DrMundo,Ekko,0.0,4
Garen,Nasus,0.0,4
Janna,Leona,0.0,2
TwistedFate,Viktor,0.0,2
Nasus,Skarner,0.0,2
Bard,Galio,0.0,2
Mordekaiser,Urgot,0.0,2
Kindred,Nasus,0.0,2
Gnar,Kassadin,0.0,6
Azir,Swain,0.0,4
Lissandra,Tryndamere,0.0,4
Diana,Ryze,0.0,8
DrMundo,Jax,0.0,2
Nasus,Tryndamere,0.0,2
Anivia,Viktor,0.0,2
Orianna,Xerath,0.0,2
Kassadin,Katarina,0.0,6
AurelionSol,Kassadin,0.0,2
KogMaw,Lucian,0.0,2
Garen,Lissandra,0.0,2
Chogath,Taliyah,0.0,2
MasterYi,RekSai,0.0,2
Garen,Malphite,0.0,2
Kalista,Kindred,0.0,4
Taliyah,Viktor,0.0,6
KogMaw,Sejuani,0.0,2
Fiora,Irelia,0.0,2
Aatrox,Zac,0.0,4
Chogath,KogMaw,0.0,2
Evelynn,Sejuani,0.0,2
Ashe,Lucian,0.0,6
Azir,Warwick,0.0,8
Fizz,Mordekaiser,0.0,4
Darius,Udyr,0.0,2
Fizz,Ziggs,0.0,4
Syndra,TwistedFate,0.0,8
Aatrox,Hecarim,0.0,2
Azir,Velkoz,0.0,2
Morgana,Sejuani,0.0,2
Kalista,Teemo,0.0,2
Ivern,Nidalee,0.0,2
Galio,JarvanIV,0.0,2
Nasus,Nocturne,0.0,8
Amumu,Udyr,0.0,2
Taric,Vi,0.0,6
Diana,Nidalee,0.0,2
Nidalee,Yorick,0.0,4
Lux,Taric,0.0,4
FiddleSticks,Nasus,0.0,2
Diana,Zilean,0.0,6
Annie,Sejuani,0.0,2
Chogath,Taric,0.0,2
Chogath,Kayle,0.0,4
Aatrox,Pantheon,0.0,4
MonkeyKing,Urgot,0.0,4
Sona,TahmKench,0.0,4
KogMaw,Volibear,0.0,2
MasterYi,Tryndamere,0.0,10
Garen,Jinx,0.0,6
KogMaw,Shyvana,0.0,2
Blitzcrank,Janna,0.0,2
Mordekaiser,Xerath,0.0,6
Aatrox,Braum,0.0,4
Heimerdinger,TahmKench,0.0,4
Amumu,DrMundo,0.0,6
Heimerdinger,Tristana,0.0,4
Illaoi,Volibear,0.0,2
Jayce,Udyr,0.0,2
AurelionSol,XinZhao,0.0,2
Brand,TahmKench,0.0,4
Braum,Skarner,0.0,2
Gnar,JarvanIV,0.0,4
Nasus,Rammus,0.0,4
Lissandra,Teemo,0.0,4
Quinn,Sejuani,0.0,4
Taric,XinZhao,0.0,4
Caitlyn,Lucian,0.0,8
Swain,Veigar,0.0,10
Galio,Karthus,0.0,2
Heimerdinger,Nocturne,0.0,4
Galio,Morgana,0.0,6
Khazix,Sejuani,0.0,2
Illaoi,Tristana,0.0,4
JarvanIV,Nasus,0.0,2
FiddleSticks,Galio,0.0,2
Renekton,Sejuani,0.0,2
Galio,Taric,0.0,2
Rumble,Sejuani,0.0,2
JarvanIV,Shaco,0.0,2
Nami,Udyr,0.0,4
Nunu,Zac,0.0,2
Poppy,Yorick,0.0,2
MonkeyKing,Nasus,0.0,2
Galio,Shen,0.0,2
Gragas,Tryndamere,0.0,8
Chogath,Shyvana,0.0,2
Garen,Tryndamere,0.0,2
Amumu,FiddleSticks,0.0,4
Gnar,Malphite,0.0,2
Fizz,Heimerdinger,0.0,2
Akali,MonkeyKing,0.0,2
Galio,Poppy,0.0,4
Volibear,Zilean,0.0,4
Aatrox,Cassiopeia,0.0,4
Azir,Gnar,0.0,4
Darius,DrMundo,0.0,4
FiddleSticks,RekSai,0.0,10
Illaoi,Poppy,0.0,4
Galio,KogMaw,0.0,2
Garen,Shyvana,0.0,2
DrMundo,Vladimir,0.0,2
Ashe,Vayne,0.0,4
Rammus,Sona,0.0,6
Pantheon,Tryndamere,0.0,2
Garen,Vladimir,0.0,4
Gragas,Yorick,0.0,2
Maokai,Sejuani,0.0,8
Annie,Chogath,0.0,2
Aatrox,Shen,0.0,2
Ahri,TwistedFate,0.0,2
DrMundo,Nidalee,0.0,2
JarvanIV,Yorick,0.0,2
Mordekaiser,Nunu,0.0,4
Garen,Nunu,0.0,8
Gnar,Taric,0.0,4
Leona,Zyra,0.0,6
Kassadin,Volibear,0.0,2
Malphite,Renekton,0.0,8
Camille,Tryndamere,0.0,4
Cassiopeia,Taliyah,0.0,2
Quinn,Swain,0.0,6
Akali,Shyvana,0.0,4
Amumu,Tryndamere,0.0,2
Gnar,MonkeyKing,0.0,2
Chogath,Kennen,0.0,2
DrMundo,Tristana,0.0,4
Ahri,Veigar,0.0,6
Rumble,Yorick,0.0,4
Darius,Singed,0.0,2
Azir,Nasus,0.0,6
Illaoi,Riven,0.0,2
Sejuani,Shaco,0.0,2
Chogath,Leblanc,0.0,2
Rumble,Udyr,0.0,2
Sejuani,Trundle,0.0,2
Swain,Yorick,0.0,2
Azir,Nunu,0.0,2
Kalista,Skarner,0.0,2
Tryndamere,XinZhao,0.0,2
Irelia,XinZhao,0.0,6
Galio,Viktor,0.0,2
Shaco,Urgot,0.0,8
Azir,Tryndamere,0.0,6
Orianna,TwistedFate,0.0,4
Elise,Sejuani,0.0,2
Fiora,Garen,0.0,2
Azir,Kayle,0.0,2
Lissandra,Nidalee,0.0,6
Aatrox,AurelionSol,0.0,2
Kled,Singed,0.0,2
Sona,Taric,0.0,2
Leona,Thresh,0.0,2
Chogath,Ziggs,0.0,2
Shen,Shyvana,0.0,6
Diana,Xerath,0.0,4
Diana,Garen,0.0,2
Galio,MasterYi,0.0,6
Viktor,Xerath,0.0,2
Sion,Volibear,0.0,2
Renekton,Volibear,0.0,2
Nunu,Olaf,0.0,4
FiddleSticks,Olaf,0.0,4
Kindred,Taric,0.0,2
Aatrox,Vladimir,0.0,2
Aatrox,Singed,0.0,2
Garen,Kindred,0.0,2
Veigar,Ziggs,0.0,10
Tristana,Tryndamere,0.0,2
Sejuani,Zilean,0.0,2
Urgot,Volibear,0.0,2
Camille,Volibear,0.0,4
Aatrox,TahmKench,0.0,2
Kayle,Urgot,0.0,2
Cassiopeia,DrMundo,0.0,12
JarvanIV,Nocturne,0.0,2
Garen,Maokai,0.0,2
Camille,Udyr,0.0,6
Galio,Olaf,0.0,2
Diana,Irelia,0.0,8
Gnar,Leblanc,0.0,2
Kennen,XinZhao,0.0,2
KogMaw,Ziggs,0.0,2
Olaf,Sejuani,0.0,2
Nasus,Rumble,0.0,14
Hecarim,KogMaw,0.0,4
Anivia,Gnar,0.0,2
Diana,XinZhao,0.0,2
AurelionSol,Lux,0.0,2
Mordekaiser,Ziggs,0.0,6
DrMundo,Mordekaiser,0.0,2
LeeSin,Vi,0.0,2
Skarner,Swain,0.0,2
Sion,Trundle,0.0,6
Bard,Kalista,0.0,2
Gangplank,Irelia,0.0,12
Khazix,Volibear,0.0,14
Alistar,Sejuani,0.0,6
Lux,Udyr,0.0,2
JarvanIV,Mordekaiser,0.0,6
Kalista,Vi,0.0,4
Fiora,Heimerdinger,0.0,4
Amumu,Illaoi,0.0,4
Kennen,Shen,0.0,8
Riven,Singed,0.0,4
KogMaw,Yorick,0.0,2
DrMundo,Heimerdinger,0.0,2
Darius,Lissandra,0.0,12
MasterYi,Nidalee,0.0,2
MasterYi,Udyr,0.0,2
Rammus,Zac,0.0,2
Tristana,Ziggs,0.0,4
Kalista,Vayne,0.0,2
Sion,Skarner,0.0,4
Diana,Nocturne,0.0,4
Taric,Veigar,0.0,2
Lux,Taliyah,0.0,2
Illaoi,Trundle,0.0,2
Aatrox,Twitch,0.0,4
Tristana,Yorick,0.0,2
Anivia,Xerath,0.0,4
Diana,Fizz,0.0,2
Chogath,Darius,0.0,2
Fizz,Lux,0.0,4
Kayle,XinZhao,0.0,4
Kayle,Teemo,0.0,8
Garen,Janna,0.08333333333333333,24
Jayce,Nasus,0.08333333333333333,24
Rengar,Warwick,0.1,20
Azir,Kennen,0.1,20
Garen,Orianna,0.1,20
Lissandra,Ryze,0.1111111111111111,18
Braum,Malzahar,0.1111111111111111,18
Garen,Rengar,0.1111111111111111,18
Azir,Jax,0.1111111111111111,18
Gnar,Sivir,0.1111111111111111,18
Darius,Zac,0.1111111111111111,18
Nautilus,Veigar,0.1111111111111111,18
Darius,Trundle,0.125,16
Gangplank,KogMaw,0.125,16
Swain,Twitch,0.125,16
Kindred,Vayne,0.125,16
Akali,AurelionSol,0.125,16
Nautilus,Urgot,0.125,16
Kalista,Velkoz,0.125,16
Ekko,Yorick,0.125,16
Ashe,Yorick,0.125,16
Nami,Tryndamere,0.125,16
RekSai,Zac,0.14285714285714285,14
Elise,Volibear,0.14285714285714285,14
Sion,Ziggs,0.14285714285714285,14
Kled,Lissandra,0.14285714285714285,14
Shen,Tristana,0.14285714285714285,14
Diana,RekSai,0.14285714285714285,14
Ivern,Lux,0.14285714285714285,14
Shen,XinZhao,0.14285714285714285,14
Annie,Nidalee,0.14285714285714285,14
Veigar,Vladimir,0.14285714285714285,14
Heimerdinger,Zyra,0.14285714285714285,14
Shyvana,Talon,0.14285714285714285,14
Fizz,Vladimir,0.14285714285714285,14
Diana,Morgana,0.14285714285714285,14
Hecarim,Teemo,0.14285714285714285,14
Alistar,Urgot,0.14285714285714285,14
Azir,Braum,0.14285714285714285,14
Gnar,Malzahar,0.14285714285714285,14
Sion,Veigar,0.14285714285714285,14
Urgot,Viktor,0.14285714285714285,14
RekSai,Veigar,0.15384615384615385,26
Vayne,Velkoz,0.16,50
Veigar,Viktor,0.16666666666666666,12
Nidalee,Swain,0.16666666666666666,12
Lissandra,Malphite,0.16666666666666666,12
Amumu,Janna,0.16666666666666666,12
JarvanIV,Teemo,0.16666666666666666,12
Sona,Thresh,0.16666666666666666,12
Teemo,Vi,0.16666666666666666,12
FiddleSticks,Twitch,0.16666666666666666,12
Ashe,Urgot,0.16666666666666666,12
Kassadin,Rammus,0.16666666666666666,12
Orianna,Tryndamere,0.16666666666666666,12
Gangplank,Lux,0.16666666666666666,24
Amumu,Lux,0.16666666666666666,12
Taric,Xerath,0.16666666666666666,12
Annie,Cassiopeia,0.16666666666666666,24
Taliyah,TwistedFate,0.16666666666666666,12
Illaoi,Zac,0.16666666666666666,12
Brand,Veigar,0.16666666666666666,12
MonkeyKing,Poppy,0.16666666666666666,12
Kennen,Kindred,0.16666666666666666,12
Azir,MasterYi,0.16666666666666666,12
Kennen,Olaf,0.16666666666666666,24
JarvanIV,MonkeyKing,0.16666666666666666,12
Galio,Malzahar,0.16666666666666666,12
Nasus,Xerath,0.16666666666666666,12
Jax,Zac,0.16666666666666666,24
Akali,Veigar,0.16666666666666666,12
Azir,Ivern,0.16666666666666666,12
Malzahar,Morgana,0.17391304347826086,46
Illaoi,Velkoz,0.17647058823529413,34
DrMundo,Leona,0.18181818181818182,22
Ekko,Karthus,0.18181818181818182,44
Caitlyn,Chogath,0.18181818181818182,22
DrMundo,Soraka,0.18181818181818182,22
Lucian,Shyvana,0.18181818181818182,22
Fiora,XinZhao,0.18181818181818182,22
Aatrox,LeeSin,0.18181818181818182,22
JarvanIV,Taliyah,0.18181818181818182,22
Amumu,Soraka,0.18181818181818182,22
Lulu,Taliyah,0.19047619047619047,42
Ivern,Viktor,0.19047619047619047,42
Soraka,Swain,0.19047619047619047,42
Alistar,TahmKench,0.2,10
Teemo,Zac,0.2,10
Brand,Gnar,0.2,10
KogMaw,Swain,0.2,10
Anivia,Lissandra,0.2,10
Nocturne,TahmKench,0.2,10
Akali,Vladimir,0.2,10
Nidalee,Veigar,0.2,10
Caitlyn,Twitch,0.2,20
Kindred,Swain,0.2,10
Nidalee,Zilean,0.2,20
Cassiopeia,Sejuani,0.2,10
Swain,Trundle,0.2,10
Kalista,Olaf,0.2,10
Azir,Zac,0.2,10
Ekko,Garen,0.2,20
Annie,Nasus,0.2,10
Azir,Nautilus,0.2,20
Ivern,LeeSin,0.2,10
AurelionSol,Kindred,0.2,10
Bard,JarvanIV,0.2,10
Fizz,Warwick,0.2,20
Fiora,Swain,0.2,10
Kalista,Sion,0.2,10
Morgana,Yorick,0.2,10
Sejuani,Talon,0.2,10
Brand,Zilean,0.2,10
Velkoz,Xerath,0.2,20
Alistar,Tristana,0.2,30
Gnar,Twitch,0.2,10
Camille,Tristana,0.2,30
Cassiopeia,Karthus,0.2,10
Diana,Orianna,0.2,10
Braum,XinZhao,0.2,10
Lulu,Nunu,0.2,10
Illaoi,Lux,0.2,10
Twitch,Volibear,0.2,10
RekSai,Trundle,0.2,20
MonkeyKing,Singed,0.2,10
Kled,Riven,0.2,10
Blitzcrank,Sejuani,0.2,10
Karthus,MonkeyKing,0.2,10
Ekko,Nunu,0.2,10
Akali,Malphite,0.2,10
Heimerdinger,Twitch,0.2,10
Chogath,Jinx,0.2,10
Vi,Zac,0.2,10
Chogath,Katarina,0.2,10
KogMaw,Nunu,0.2,10
Malphite,Olaf,0.2,10
Nasus,Twitch,0.2,10
Shyvana,Sona,0.2,10
Bard,Lux,0.2,10
Garen,Yasuo,0.2,10
Tryndamere,Yasuo,0.2,10
Hecarim,Nasus,0.2,10
Nasus,RekSai,0.2,10
Kindred,Orianna,0.2,10
Diana,Hecarim,0.2,20
Riven,Shen,0.2,10
Nunu,Taliyah,0.2,10
Leona,Shyvana,0.2,10
Amumu,Syndra,0.2,10
LeeSin,RekSai,0.2,10
Amumu,Nautilus,0.2,10
Poppy,Quinn,0.2,20
Lux,Tristana,0.2,10
Irelia,Malphite,0.2,10
Anivia,Tristana,0.2,10
Lissandra,Sona,0.2,10
Talon,Tristana,0.20689655172413793,58
Lux,Sivir,0.21052631578947367,38
Shen,Trundle,0.21428571428571427,28
Annie,Kennen,0.21739130434782608,46
Draven,Nidalee,0.2222222222222222,18
Camille,Gragas,0.2222222222222222,36
Ryze,Yorick,0.2222222222222222,18
Graves,RekSai,0.2222222222222222,18
Sejuani,Varus,0.2222222222222222,18
Rumble,Shen,0.2222222222222222,18
Quinn,Vladimir,0.2222222222222222,18
Jinx,Kayle,0.2222222222222222,36
FiddleSticks,Zyra,0.2222222222222222,18
Camille,Shyvana,0.2222222222222222,18
AurelionSol,Vi,0.2222222222222222,18
Amumu,Sivir,0.2222222222222222,18
Katarina,Swain,0.2222222222222222,18
Kennen,Leona,0.2222222222222222,90
Corki,Sejuani,0.2222222222222222,18
Illaoi,Ivern,0.2222222222222222,18
Kled,Olaf,0.2222222222222222,18
Fiora,Jax,0.2222222222222222,36
Viktor,Ziggs,0.2222222222222222,18
Ahri,Trundle,0.2222222222222222,36
Bard,Teemo,0.2222222222222222,18
Bard,Leblanc,0.23076923076923078,26
Lissandra,MasterYi,0.23076923076923078,26
Jinx,Malphite,0.23076923076923078,26
Syndra,Teemo,0.23076923076923078,26
Syndra,Vladimir,0.23076923076923078,26
Ahri,Nasus,0.23076923076923078,26
Diana,Kled,0.23076923076923078,26
Tristana,TwistedFate,0.23076923076923078,52
AurelionSol,Kennen,0.23529411764705882,34
Kled,Velkoz,0.23809523809523808,42
Jax,TahmKench,0.24,50
Kayle,Volibear,0.25,8
Amumu,Nami,0.25,24
DrMundo,Leblanc,0.25,8
Gnar,Zilean,0.25,8
Galio,Talon,0.25,8
Ekko,Heimerdinger,0.25,8
Cassiopeia,Xerath,0.25,8
MasterYi,Xerath,0.25,16
Amumu,Kalista,0.25,8
Galio,Malphite,0.25,8
Amumu,Sion,0.25,8
AurelionSol,Nidalee,0.25,16
Graves,Volibear,0.25,8
Malphite,Swain,0.25,16
Nunu,Riven,0.25,8
Anivia,Taliyah,0.25,8
DrMundo,Taliyah,0.25,8
Brand,Chogath,0.25,8
Bard,DrMundo,0.25,8
Galio,Lucian,0.25,8
Braum,Kindred,0.25,8
Kled,Quinn,0.25,8
Evelynn,JarvanIV,0.25,16
Tryndamere,Zyra,0.25,24
Lux,Rumble,0.25,40
Fiora,Shen,0.25,8
Kayle,Shen,0.25,8
Teemo,Veigar,0.25,8
Brand,Vladimir,0.25,16
Talon,Udyr,0.25,8
