MonkeyKing,0.0062059439835127628,0.0075030177742825459,0.0060133699605452451,0.0068327228349288494,0.004335264719287038,0.0058673807003775799,0.0059868147890994152,0.0066084311921571146,0.0069052827308403453,0.0058649693753570304,0.0068970869679304226,0.0075688048360554724,0.0083129668440039758,0.0073199440641346786,0.0072324824152204181,0.0086467115788891862,0.0078645233524606232,0.0069644331301404452
Jax,0.006066695998436975,0.0098545400318170925,0.0081351257863920019,0.0066082903330516246,0.0053543951587783876,0.0045474373910709878,0.0046199268501451035,0.0046463159642229201,0.0042435173432134633,0.0047544697680075368,0.005040889243773234,0.0050039690866623176,0.005285195652753121,0.0056330516682974738,0.0062033544826198845,0.0064866650246515074,0.007182219148073295,0.0082025929502026074
Shaco,0.0015651675302333773,0.0037738392971837799,0.01053366340584325,0.012364553599862349,0.011341948125792804,0.0097747155650490299,0.0085396531164724475,0.0093155318339969602,0.0081280627087544598,0.0077628635727238528,0.0074906837434265492,0.0068993402476152724,0.0070446029691212638,0.0065994310040445973,0.005973442923209127,0.0058645936785784265,0.0063323972976050301,0.0075359367497113122
Warwick,0.0052852162634154931,0.0058721635723773206,0.014013995787788688,0.011279978515288121,0.0083113728298628096,0.009999200050727507,0.0099762859457686662,0.0084754422112729884,0.0079102677112904123,0.007804339975697544,0.0080355646327481007,0.0077988441336729044,0.0073509268121260971,0.0074870569361388467,0.0079543013123916251,0.0080164929601272365,0.0068454838478725138,0.0074713276230169556
Nidalee,0.0077657266959464503,0.0041076013082469278,0.012047542031133025,0.012232777978662941,0.0086314729996615804,0.0070857439059204656,0.0067091621333440358,0.0084107306081999643,0.007165344910358605,0.0072121377795516771,0.0074223429085261009,0.0058610534927942166,0.0069304122499876568,0.0072714978808930278,0.0086022707514364066,0.0076061500487117515,0.0077425734650332263,0.0099155780569084532
Zyra,0.0059229836318688261,0.010685237922136053,0.010074122445792144,0.010925929518522321,0.013105239868422816,0.013502076727653191,0.013279981137464432,0.01213801227772858,0.011649914551766255,0.0099668762322894667,0.0087060163184096082,0.0081483136277774541,0.0077524770804352754,0.0072255047942360127,0.0074001401300872278,0.0067855299824501041,0.0072457238309134473,0.0072467750137947878
Kled,0.0079725995700601904,0.0098239470477884411,0.0056835495593463735,0.0055766218242959426,0.0048895451400178007,0.0056699600317033942,0.0065246468582162527,0.0066501767503895394,0.0067862261320327522,0.0066296444503135274,0.007216762148024687,0.0077130277345520424,0.0074558562687450638,0.0077003032282461879,0.0074611167743417941,0.008166188502993374,0.0081882244361388707,0.0079510070684268835
Brand,0.0047970269710395945,0.0095418812999028008,0.010943642441674565,0.0088091302665198393,0.013596603714449035,0.011679190312827353,0.012761475113947214,0.010651399833085235,0.010723912900002373,0.010138460992695126,0.0091433820329574617,0.0082313130924442385,0.0082866158396504297,0.0088594357965042624,0.0060968033582849803,0.0082737566171283122,0.0052050914050643538,0.008234971606584986
Rammus,0.0043948708365732399,0.0019326511047748334,0.011437163897526746,0.0077779611717767134,0.0078275612987127076,0.0076144665199392352,0.0071861590424920838,0.0074988303422582839,0.0077017127408508749,0.0072994898527376471,0.0079596011707194891,0.0075787262580919203,0.0078649249395553664,0.007218028381014048,0.0077610595614308227,0.0088176134637283406,0.0078076371075965325,0.0047056980609057062
Illaoi,0.00029125368875691662,0.0027780160746552459,0.0019735323573177943,0.0037134363233308964,0.0025864985160963731,0.0035532274427752426,0.0031322661945720628,0.0033550496821720737,0.0032053023797055068,0.0043055033394282698,0.0035347239247409666,0.0039617560364515938,0.0047444404253282786,0.00495103154433607,0.0054777161898882515,0.0054617736761628797,0.0068206813701628321,0.0069201442072142749
Corki,0.0065021979740462294,0.0033737366024656334,0.0039976048936799539,0.0037123173971317759,0.0040827890101541604,0.0041448529804005542,0.0056577959845670271,0.0063742790719086909,0.0064221511679652633,0.0067507556941988839,0.0076735136281872373,0.0076192097082492588,0.0076263957604833189,0.0074525535785598873,0.0072986888514708567,0.0078759543139706144,0.0075773233286113824,0.0088603215016442478
Braum,0.016168451196309323,0.0092571955409550839,0.0081760626231737205,0.010737135883459622,0.013357302108073578,0.011985074772980973,0.014575049361012386,0.012353772930367785,0.013053012732971639,0.011677450813651366,0.010965012751117253,0.010719558361821003,0.010913173505672339,0.0096759428761591087,0.0094141816561753369,0.0080508644668823987,0.011537952614559319,0.0011764245152264265
Anivia,0.0078923418051194908,0.0038816632771033169,0.0038551467692262667,0.0035010645931040385,0.0034156631121655453,0.0039924050495682159,0.0051130186199484593,0.0056185042524412717,0.0054597400042416481,0.0056286993130549743,0.00672445411654609,0.0072190592325039474,0.0074776943889323794,0.0068765637289184035,0.0076662350919541253,0.0077061495817457772,0.0075808357391841412,0.0081929564453268999
Tryndamere,0.005122366462581962,0.0047898729541178747,0.0059440915047785951,0.0089832610977152207,0.0043583861311232361,0.004113562372840736,0.0060271011324127145,0.0050884920179609782,0.0058332667177473027,0.0047234868489032227,0.0060867538364325511,0.0054158468690172455,0.0049164610723284848,0.0056845426001305632,0.0048581826324460382,0.005228976765375609,0.0078304664558643579,0.0043135565558302304
MissFortune,0.0091915704571510232,0.012331176033851624,0.0087130739102884887,0.010310218561169439,0.011952054725497966,0.010732759598608513,0.011425886368154286,0.010493823235613015,0.010707804713164461,0.0095520217282172339,0.0090772197081941328,0.0084436474431074573,0.0081712676732526111,0.0082332327100903303,0.0077754987420102289,0.0079240994051548563,0.0083517461587556512,0.008234971606584986
Yorick,0.0023845499049950513,0.0021729036623541033,0.006386707729209345,0.0052291246185679971,0.0044089937111116478,0.0047811454978295437,0.0033805855710648241,0.0050010421014331854,0.0041761391581740014,0.0045182815613263186,0.0048975455889298742,0.004244636634781496,0.005675076302306052,0.0065528992662968319,0.0071067841914264794,0.007847901497129061,0.0055802331279518761,0.0068624763388208214
Xerath,0.0075165160048757057,0.0013631258999861145,0.0042421723568513339,0.0049964285730417207,0.0051661904571503872,0.0045089230997975493,0.004180408655701612,0.0062318576333327772,0.0066749765233109042,0.0071791147564125388,0.0083610433590107485,0.0081409430244739987,0.0076460074232249289,0.0079975435848825896,0.0087205051130887327,0.008339472235358119,0.008811233162821357,0.0086271131116604609
Sivir,0.010523122406825987,0.012224744477063803,0.0071160389535041219,0.007963907923755521,0.0086647336301258326,0.0070644838768304553,0.007769632503829311,0.0067438948786445463,0.006237270601129127,0.0067859814436566608,0.0069834764205542136,0.00689416933334225,0.0073402922576099126,0.0075305820520863318,0.0075258010483465268,0.0075482635828908887,0.0084906581516999979,0.0085064541870218547
Riven,0.0054073238462242568,0.0070889885296720676,0.0062650973075338914,0.0046852956582369249,0.0054042341021249378,0.0048529649499665191,0.0044761021747617702,0.0045911206177091535,0.0052984396391542845,0.005495202612069189,0.0055237027036395946,0.0060818308883905546,0.0056751742007742382,0.0056281856014511458,0.0062593847811725795,0.0071325488078692349,0.0063986526332949949,0.0085858350584946223
Orianna,0.0057406168906403441,0.0031087829196850244,0.0039311123745648909,0.0036793617741667146,0.0032779240801123397,0.0036604321276739048,0.0040276166928791086,0.0048149672013203179,0.0060297910178349345,0.0063571305242895145,0.0071584298259903039,0.0078300000185557699,0.0081736165327461058,0.0081563305757003379,0.0084922562551418938,0.0088471038097608784,0.0087787362503324185,0.0097574033321721279
