英雄,位置,每分钟对英雄伤害,每分钟金钱,平均每击败需要伤害,平均每死亡承受伤害,伤害金钱比,伤害金钱比（占团队比例）,伤害占团队百分比,承伤占团队百分比,击杀,死亡,助攻,胜率,BAN,第一轮ban,第二轮ban,PICK,BAN+PICK
Trundle,Top,406.6207989888709,381.1648135957563,5059.033333333333,26225.083333333336,1.0399197695706324,1.0251399257344647,0.22123784475054498,0.3867418268238394,2.0,2.5,2.0,0.5,1,0,1,2,3
Viktor,Middle,680.1133459963378,388.68476393966733,3815.7399703471133,8158.8214285714275,1.6988364560275664,1.415451387742679,0.3184521822494257,0.13452106098487732,3.7857142857142856,2.7142857142857144,5.214285714285714,0.5,1,0,1,14,15
Zilean,Support,225.14793886872067,270.67717826334405,1048.2962962962963,9886.25,0.7872411033344427,0.6807202639634853,0.10660888890344282,0.13788158865209307,0.0,1.6666666666666667,8.0,0.3333333333333333,6,1,5,3,9
Taliyah,Middle,518.7671738257349,386.01519713680733,3921.897222222222,7157.591666666667,1.2969886433025124,1.2476399642520384,0.2760757410612383,0.14796505935373425,2.8333333333333335,2.1666666666666665,4.5,0.5,3,0,3,6,9
Camille,Top,446.64107918517544,382.5332521186857,2211.284230243441,11987.245614035088,1.1012873253499254,1.0800902928779559,0.23216069771596415,0.2471950017010439,3.1052631578947367,2.736842105263158,4.947368421052632,0.5263157894736842,72,63,9,19,91
Ahri,Middle,528.0289491814681,385.0051961927113,2513.604818010149,10294.732638888889,1.3147743707257749,1.1654431615062555,0.2581163433630369,0.17345428866282617,4.416666666666667,2.25,6.541666666666667,0.5416666666666666,12,1,11,24,36
Gragas,Top,357.1832270051249,370.1094918813505,3102.5012820512816,18014.411111111112,0.9291922552328341,0.9395155410624787,0.1927910440958405,0.2635565484507861,2.1333333333333333,2.0,4.733333333333333,0.6666666666666666,12,7,5,15,27
Elise,Jungle,385.7921528016342,338.552601132087,2299.1732516788766,10726.671666666667,1.0707504423663639,0.9256856647747392,0.17751084993142988,0.2512087755748778,3.0,3.35,5.7,0.5,19,11,8,20,39
Gragas,Jungle,266.6592013546314,319.03066753012376,1495.1323765673612,17949.024509803923,0.7969375865799471,0.7795034603382343,0.14755003579802056,0.287229487722002,1.5294117647058822,2.176470588235294,6.9411764705882355,0.5294117647058824,12,7,5,17,29
LeBlanc,Middle,579.9184472768864,428.678101782992,2177.1699999999996,15748.079999999998,1.3092033877982259,1.1563423989247503,0.26667818946069516,0.1662786764668301,8.2,1.2,3.0,0.8,101,101,0,5,106
Malzahar,Support,289.84827642060276,276.16347115199164,1753.634660153572,5251.208952380952,0.9825283495713792,0.8782760522478372,0.14035480095554756,0.13752606998091532,1.36,3.68,8.32,0.48,72,68,4,25,97
Alistar,Support,170.94277929173944,205.9618528612599,1307.0,4447.6,0.7689366083247536,0.7186670734167263,0.10025889347013137,0.2692088856606743,0.0,5.0,4.0,0.0,2,0,2,1,3
Olaf,Top,286.41526274381783,325.70096393564575,4307.916666666667,7632.4,0.8435393249338692,1.0536400868646005,0.22509031234564497,0.1719399805689122,2.5,3.0,1.0,0.5,6,2,4,2,8
Orianna,Middle,421.7336644865694,372.1958495870658,4004.0219438159884,6905.336785714285,1.0812193972522528,1.1222052418971011,0.24231439192840032,0.15540429725430208,2.75,3.0,4.8,0.5,23,1,22,20,43
Poppy,Top,410.35267158522896,336.9008347068493,3082.8296927609426,18057.201388888887,1.1329497912189177,0.9373635170495179,0.1873224057581149,0.2704712924984849,1.5,2.0,4.666666666666667,0.3333333333333333,1,0,1,12,13
Leona,Support,344.8388193845346,356.3176037232395,1259.0208333333333,17134.0,0.8246984251276412,0.767977887752419,0.1393409246513639,0.21159759470566497,0.5,1.0,9.5,1.0,0,0,0,2,2
Azir,Middle,526.2090981639855,413.65522745378,4395.6,8578.5,1.2363165888507621,1.3548032735704645,0.3041643024205267,0.14043890739725132,2.0,2.0,3.0,1.0,1,0,1,1,2
Rek'Sai,Jungle,159.60816266618656,336.1411511221772,1470.2592592592591,13260.355555555556,0.47149762005736245,0.6328485987005847,0.12527660447668984,0.30452218454961294,1.6666666666666667,2.6666666666666665,3.3333333333333335,0.3333333333333333,0,0,0,3,3
Tahm Kench,Support,153.16107222918586,266.6059209369955,955.6834401709401,11912.951388888889,0.503603598108476,0.5359573176075464,0.08835193282846303,0.20187459212374992,0.6666666666666666,2.25,6.083333333333333,0.5,7,1,6,12,19
Gnar,Top,432.84975356624255,365.7553752128884,3505.65,23058.0,1.168447562607782,0.8768709765170989,0.17412599556540861,0.24741821767132235,2.3333333333333335,1.3333333333333333,4.333333333333333,1.0,4,0,4,3,7
Jayce,Top,556.3615640159492,367.815459892813,17757.590909090908,6203.516666666666,1.488740193805502,1.033198601261922,0.22782662799774062,0.22343397649553243,1.5,5.5,4.5,0.0,34,27,7,2,36
Camille,Support,270.3468208095611,301.9768786130659,556.7857142857143,21242.0,0.8466384272835886,0.8203947037251079,0.12203331454693468,0.2733812949640288,1.0,1.0,13.0,1.0,72,63,9,1,73
Jhin,ADC,493.4547611053697,370.3787171057202,2520.38671537868,8795.701694915255,1.2705432181797531,1.1157106048979093,0.23960602414297824,0.13284124311784964,3.8813559322033897,1.8644067796610169,5.88135593220339,0.5423728813559322,15,5,10,59,74
Lucian,ADC,147.3684210526316,294.8421052631579,1050.0,3131.8,0.47175109513647084,1.0,0.2,0.2,2.0,5.0,2.0,0.0,0,0,0,1,1
Nautilus,Top,373.7165283799687,343.30990329920047,2536.7294867867017,11675.255952380954,1.0455972029673857,0.9761592246762415,0.19710701413192055,0.2274466395755128,2.0208333333333335,2.3333333333333335,6.791666666666667,0.5833333333333334,19,2,17,48,67
Corki,Middle,711.4835581466488,406.5317178301851,3764.402777777778,14135.333333333334,1.655013662203146,1.2841134771708609,0.29304527297544,0.16750375521343464,4.666666666666667,1.0,4.0,0.6666666666666666,0,0,0,3,3
Lee Sin,Jungle,304.41459663231797,330.2827843357795,1761.8093474889959,15068.220238095239,0.8571384438486869,0.7251376452261769,0.14092320007860298,0.3004484458231338,2.642857142857143,3.1785714285714284,6.178571428571429,0.4642857142857143,9,5,4,28,37
Kassadin,Middle,498.573883161512,339.5704467353952,2901.7,43509.0,1.4320189507970191,1.0,0.2,0.2,3.0,1.0,7.0,1.0,0,0,0,1,1
Katarina,Middle,714.2068965524279,520.463054187705,1342.4444444444443,21295.0,1.3343641283339776,1.4930719831478871,0.3713710483040558,0.21769576773665916,11.0,0.0,7.0,1.0,2,1,1,1,3
Rumble,Top,523.0684782472432,350.16074001867304,3522.999865238928,6752.0817708333325,1.4119907861481573,1.2856322142760073,0.2683234377779446,0.2012235074887271,2.6875,3.59375,5.53125,0.40625,44,28,16,32,76
Ziggs,ADC,540.1055801293323,391.5264376760255,5253.5908002254155,6633.897435897436,1.359180529473296,1.288870082964109,0.2857116903946912,0.1269841540431616,2.6923076923076925,2.076923076923077,4.230769230769231,0.5384615384615384,10,6,4,13,23
Thresh,Support,282.38471839021423,307.29630153601136,866.5148122885518,7864.678571428572,0.7441600720483679,0.5458726461488074,0.0959979880466968,0.1621407862675339,1.1428571428571428,2.4285714285714284,11.857142857142858,0.8571428571428571,10,2,8,7,17
Taric,Support,86.25451625846146,252.79004415876935,210.64705882352942,6374.5,0.32569349704411094,0.26918545788806786,0.03824833110814419,0.2087741132545115,0.0,4.0,17.0,1.0,0,0,0,1,1
Fizz,Middle,299.1785936531415,269.2345986313245,8013.0,12243.0,1.0391648294644016,1.2282855254055127,0.2656301796724789,0.2984096033148498,0.0,2.0,1.0,0.0,2,1,1,1,3
Kennen,Top,405.135362775552,394.39860313215695,4296.271212121213,15347.666666666666,0.9851664101204505,0.9984565515744662,0.21648517766899245,0.23068086501774235,1.0,1.6666666666666667,3.8333333333333335,0.6666666666666666,11,3,8,6,17
Talon,Middle,452.49539876997585,383.5700490144064,2537.073611111111,7213.708333333334,1.0965168389754587,1.133566946777607,0.25221264940371646,0.19316200576833492,4.25,3.25,5.0,0.5,8,2,6,4,12
Jayce,ADC,540.3435582822086,344.9079754601227,1693.7692307692307,11704.5,1.5128134661628307,0.976385101434944,0.20462613608906566,0.15050438159409016,4.0,2.0,9.0,0.0,34,27,7,1,35
Ivern,Jungle,125.45213116172555,300.73299854485487,798.9821428571429,10637.9375,0.41102422361126956,0.5076917371852462,0.0884817386778507,0.15440515234072727,0.75,1.25,8.5,0.5,6,5,1,4,10
Cassiopeia,Middle,418.2115467686638,371.7210488946686,3834.3513945119207,7775.869298245614,1.0872679803923093,1.0785330748777149,0.23987670249326434,0.17512791830299504,2.4210526315789473,2.6315789473684212,4.105263157894737,0.42105263157894735,21,0,21,19,40
Graves,Jungle,353.0126220562847,344.87708603629216,2400.604598716696,11789.767741935486,0.9734113496118808,0.9547820283116364,0.19430269934280037,0.24771876199746534,2.9838709677419355,2.629032258064516,4.838709677419355,0.45161290322580644,32,27,5,62,94
Kha'zix,Jungle,332.0480114303827,335.28305048744,1937.8461648983207,14157.844334975369,0.9432867432817271,0.8628857484850248,0.16902927471321735,0.2885469704286177,3.0689655172413794,2.6551724137931036,5.413793103448276,0.5517241379310345,9,2,7,29,38
Mordekaiser,ADC,230.5641537695762,311.5327009488882,2565.6666666666665,3072.5,0.7061467889908257,0.8224788429033942,0.16308931030829538,0.1302886705042988,0.0,4.0,3.0,0.0,1,1,0,1,2
Zilean,Middle,438.762230534699,379.0846582304651,2293.9670634920635,9229.155555555555,1.120524605810077,0.9693640581406694,0.21194646584135646,0.1717937591595647,3.8333333333333335,2.3333333333333335,7.5,0.5,6,1,5,6,12
Kled,Top,429.39615877435836,330.34359627540704,2080.5242880485525,15644.900000000001,1.228921573385492,1.0151929369977701,0.20431211861114637,0.27662401430894157,3.0,3.3333333333333335,6.5,0.3333333333333333,5,1,4,6,11
Caitlyn,ADC,408.99290855657637,368.87527540871184,5409.408307920149,6484.5684210526315,1.0641330677612917,1.0853678901598687,0.23791137432592857,0.16012969228352814,1.894736842105263,2.736842105263158,3.3157894736842106,0.42105263157894735,10,4,6,19,29
Karma,Middle,864.5442375283556,376.5865863788116,2218.0213815789475,6069.666666666667,2.2265936236288875,1.0,0.2,0.2,4.0,4.0,13.5,1.0,21,3,18,2,23
Lulu,Support,166.48062404374363,262.0087893364754,941.4434421114822,7481.732068452382,0.5672639338377145,0.5354851474043867,0.08840999407488957,0.14143294638361445,0.703125,2.671875,9.21875,0.546875,24,11,13,64,88
Bard,Support,191.76058869830965,231.48620594306578,720.1111111111111,2871.85,0.7816826994191923,0.6653848198275518,0.09732531174547193,0.16380877571357694,1.0,5.5,8.0,0.0,0,0,0,2,2
Zyra,Support,329.7990235184381,275.5252423100095,3186.6612237762233,5260.9591666666665,1.1577637455026424,1.1133139971018156,0.17560457754119427,0.13423356857706872,0.5,2.9,6.55,0.5,21,10,11,20,41
Zed,Middle,503.6710301858044,396.8769159883414,1829.955512921422,10176.106060606062,1.22068344436624,1.2003906539356866,0.2668113416864379,0.1916302165338102,5.818181818181818,1.9090909090909092,4.7272727272727275,0.8181818181818182,13,3,10,11,24
Brand,Support,437.27061596749485,263.98779502240023,3679.2275132275136,5262.555555555556,1.5523141581971176,1.3109448846106324,0.19722538608367857,0.14967608475662741,1.3333333333333333,3.0,5.0,0.6666666666666666,1,0,1,3,4
Twisted Fate,Middle,647.5604229612142,406.83534743233145,2381.5833333333335,4225.25,1.5485776212408562,1.0,0.2,0.2,1.0,4.0,11.0,1.0,0,0,0,1,1
Zac,Jungle,390.44226044274006,375.5528255532869,662.125,28335.0,0.9910196445275958,0.8503030194505008,0.17113318794927712,0.35274126083059454,5.0,0.0,11.0,1.0,0,0,0,1,1
Syndra,Middle,391.65982844192996,357.2318710533,2825.742952880453,7257.4436355311345,1.0241907445756966,1.0662354204896078,0.22998312641875523,0.1664358419008965,3.576923076923077,3.576923076923077,3.6923076923076925,0.38461538461538464,47,12,35,26,73
Olaf,Jungle,366.0073710078206,300.4422604426295,1418.7142857142858,7721.0,1.1478270920018492,0.9686184191011411,0.1928499300916576,0.3656988585231848,1.0,4.0,6.0,0.0,6,2,4,1,7
Akali,Middle,476.678445229682,339.8233215547703,2698.0,4396.166666666667,1.3333992290204606,1.0,0.2,0.2,2.0,6.0,3.0,0.0,0,0,0,1,1
Pantheon,Jungle,97.37179487179488,243.2051282051282,1012.6666666666666,3331.4,0.3756181998021761,0.41130218531814566,0.06916177207121067,0.23748217850014258,1.0,5.0,2.0,0.0,0,0,0,1,1
Nautilus,Support,159.05030122363658,275.28942805769253,508.0240384615384,8601.666666666666,0.552561039985434,0.5230723577137283,0.07902448946217687,0.18869881694401094,1.0,3.0,11.0,1.0,19,2,17,3,22
Ekko,Middle,466.5604478233037,380.5708716490646,3462.519411375662,12558.5,1.1652260014482019,1.0346410624807627,0.22997252406196123,0.22005681948852607,3.9166666666666665,2.6666666666666665,2.5833333333333335,0.3333333333333333,12,1,11,12,24
Maokai,Top,403.86029613544747,351.28341228871926,2400.551606418273,19096.296296296296,1.086794582463971,0.9348136149301117,0.1881744892808253,0.28841228093638827,1.7777777777777777,1.8333333333333333,7.277777777777778,0.7222222222222222,6,1,5,18,24
Nami,Support,314.3607160752069,282.00706944596254,2538.9932275132273,9822.541746031748,0.9080436592198632,0.7053915190816122,0.12260463651508749,0.1626442198339966,0.13333333333333333,3.0,7.333333333333333,0.26666666666666666,6,0,6,15,21
Lissandra,Middle,308.39397889623586,294.96030257646373,1562.875,3722.4,0.9810253372305555,1.0,0.2,0.2,3.0,3.5,4.5,0.0,2,0,2,2,4
Karma,Support,233.0881696095094,268.2548572510513,1602.3599034640342,7199.239090909089,0.8022440733031305,0.7723802520245803,0.12615771142459567,0.14342021881729872,0.6181818181818182,2.109090909090909,6.836363636363636,0.43636363636363634,21,3,18,55,76
Gangplank,Top,541.9957713570209,383.689062829112,4487.682692307692,9312.488095238095,1.3615399801287686,1.404817218563537,0.3337008704500539,0.22021633475134794,2.25,3.5,7.5,0.25,4,0,4,4,8
Ezreal,ADC,606.6957355530184,391.9462386431207,3369.982692766305,12287.915079365082,1.4721846079145136,1.2838322864477916,0.28591930076567523,0.16746593431842433,3.873015873015873,1.8412698412698412,5.714285714285714,0.6031746031746031,9,2,7,63,72
Nocturne,Jungle,579.5852017943718,443.8452914803182,1914.7777777777778,14336.0,1.2581587208877856,1.0,0.2,0.2,3.0,0.0,6.0,1.0,0,0,0,1,1
Swain,Middle,640.0060642809946,365.0758035170618,1599.0454545454545,22372.0,1.710458501482958,1.050028897677441,0.21634236937912033,0.19517131578373426,8.0,2.0,14.0,1.0,0,0,0,1,1
Jayce,Middle,559.200382659016,375.067244675197,6115.065652673349,9979.191666666668,1.4486967955874168,1.2439874452853612,0.272545688777475,0.16726915352885255,3.3,1.7,3.8,0.55,34,27,7,20,54
Braum,Support,202.22468953869202,298.64964061763897,913.2187675070029,11274.65,0.5881785238999935,0.6269030471945389,0.11354041360184919,0.18186535676217902,1.4,2.0,7.4,0.6,1,0,1,5,6
Ashe,ADC,416.1439024987542,374.4677163136042,2798.481834264221,7614.177326839827,1.0637942753781504,1.0367570115724754,0.2294546811195363,0.13732668453749686,2.75,2.5,5.295454545454546,0.45454545454545453,22,6,16,44,66
Vladimir,Middle,617.5087446905666,373.1968112302278,2802.980955772623,22044.11111111111,1.5862723175456617,1.0715696716137102,0.22002829290320294,0.22733001838168188,5.0,2.7777777777777777,6.333333333333333,0.4444444444444444,8,3,5,9,17
Varus,ADC,703.7742635997098,381.8969259671591,4949.184511784511,8612.65,1.7750823532326823,1.362203674243008,0.2978984130702424,0.1447153827525345,3.5,1.8333333333333333,3.6666666666666665,0.3333333333333333,104,103,1,6,110
Fiora,Top,323.5243470540185,388.5984043266088,3419.722222222222,10000.666666666666,0.7890179079828298,0.8528834613359212,0.19287281885473198,0.32325125682649397,2.3333333333333335,2.6666666666666665,1.0,0.3333333333333333,11,1,10,3,14
