英雄,位置,每分钟对英雄伤害,每分钟金钱,平均每击败需要伤害,平均每死亡承受伤害,伤害金钱比,伤害金钱比（占团队比例）,伤害占团队百分比,承伤占团队百分比,击杀,死亡,助攻,胜率,BAN,第一轮ban,第二轮ban,PICK,BAN+PICK
Tahm Kench,Support,154.8489224622118,265.9937386576624,543.8539207005116,11144.14025974026,0.5366507090893423,0.4926284856767136,0.07165542568786724,0.22023583493876642,0.8181818181818182,2.3636363636363638,9.272727272727273,0.7272727272727273,5,1,4,11,16
TahmKench,Support,138.47130728810444,250.1960895538902,655.4929093567252,9141.577380952382,0.5120465448401854,0.45488208416797055,0.06545782674159466,0.21282345532984087,0.75,3.125,9.125,0.75,4,0,4,8,12
Gragas,Top,355.7505943040283,325.0886498247512,2279.8611111111113,12245.333333333334,1.0566843125098087,0.8569829705684713,0.16699304179396735,0.2724007401647757,1.6666666666666667,3.3333333333333335,6.0,0.0,2,0,2,3,5
Camille,Support,185.46762589928056,257.19424460431657,1145.7777777777778,6975.5,0.6967567567567567,0.4859085142896876,0.07431482909463033,0.2046111200739187,1.0,6.0,8.0,0.0,79,78,1,1,80
Jhin,ADC,489.2544422592115,387.9087860213325,2793.417303697491,7084.689696969696,1.2175346887415799,1.1290193814290084,0.2459291216146145,0.1109359953075494,4.072727272727272,1.490909090909091,5.945454545454545,0.6909090909090909,20,12,8,55,75
Draven,ADC,591.9089316982557,441.6199649733436,1733.2307692307693,6081.5,1.301600138640171,1.0815820587453753,0.24856313914108263,0.15014381118147366,6.0,2.0,7.0,1.0,0,0,0,1,1
Nautilus,Top,282.94332609595847,328.0184343010661,3063.919553156395,8336.755555555555,0.8064674877742306,0.7643179384291012,0.15650471360888898,0.21650795934543685,1.3333333333333333,2.888888888888889,5.666666666666667,0.3333333333333333,6,1,5,9,15
Corki,Middle,614.5771917538215,394.2234555452372,3969.01351869171,9107.01489361702,1.4886543572421254,1.3463980973537155,0.3134965328882976,0.18370826952564198,3.4680851063829787,2.5106382978723403,4.468085106382978,0.40425531914893614,12,1,11,47,59
Lee Sin,Jungle,228.92510363156103,320.13478462596163,1307.226300765255,10959.614912280702,0.6734463638388263,0.5935229380877098,0.11153760486015955,0.28571633963725757,3.263157894736842,3.526315789473684,6.2105263157894735,0.47368421052631576,13,2,11,19,32
Kassadin,Middle,542.4671057088786,367.4001477784176,2391.472222222222,8150.833333333333,1.4273996025299458,1.4044951664138354,0.3080956502752834,0.23255221812487709,4.5,4.5,3.0,0.5,0,0,0,2,2
Katarina,Middle,502.10724703617035,404.0098062538311,1600.0733333333335,5339.688888888889,1.1587317930594179,0.9706617625500819,0.21034648333370728,0.19837397189547865,8.0,4.666666666666667,8.333333333333334,0.6666666666666666,4,0,4,3,7
Rumble,Jungle,423.6087709570372,308.21471468555455,1812.5454545454545,16926.25,1.3290450853227425,1.2229253529852453,0.23421807325220317,0.2601976664084652,1.5,2.0,7.0,0.5,9,2,7,2,11
Ziggs,ADC,496.0062208179754,360.5870120853562,4393.2,3841.6,1.3414288083097374,1.237045201032453,0.26750969901869603,0.1112564566389495,1.5,2.5,2.5,0.5,2,0,2,2,4
Xerath,Middle,875.8724969357384,342.9096853292545,5103.0,4416.333333333333,2.4660683465654123,1.6280017431408789,0.3524692880753861,0.11880699803617385,4.0,3.0,3.0,0.0,0,0,0,1,1
Thresh,Support,107.36377563186673,231.41483448191767,769.9839869281045,8270.3375,0.43027630524471466,0.41439260860014304,0.05818883948735557,0.14121621005237966,0.4,2.6,8.5,0.4,8,1,7,10,18
Varus,Middle,642.7495908346972,428.21603927986905,1510.4615384615386,4254.5,1.4457370048593727,1.5914154981515825,0.34896036964634797,0.13421982459461165,5.0,2.0,8.0,1.0,35,32,3,1,36
Braum,Support,116.74489826583249,217.63196632188786,1168.341883116883,5968.186111111111,0.5108966731895562,0.5137529440966478,0.07259585097339347,0.19049214684858043,0.6666666666666666,3.6666666666666665,5.333333333333333,0.16666666666666666,1,0,1,6,7
Kennen,Top,425.0856125941306,395.97558375922875,4529.8,10610.277777777777,1.018562316323519,1.0749680819381837,0.2526272990555456,0.2280209679704769,0.6666666666666666,2.0,2.6666666666666665,0.3333333333333333,9,2,7,3,12
Trundle,Support,18.70722433458298,234.9524714826664,131.2,5848.5,0.07506579700194531,0.08826231688439454,0.011659527575849137,0.14616499637617775,0.0,2.0,5.0,1.0,1,0,1,1,2
Nidalee,Jungle,315.2007347312016,366.81290884440375,2017.560606060606,26414.5,0.8097281600143369,0.7829946454076948,0.1549484267566772,0.2968542515538932,3.0,0.5,4.0,0.5,0,0,0,2,2
Ivern,Jungle,163.74519343960077,317.5186853189666,741.7562241851716,8586.606140350877,0.48959025360661074,0.4857540298226676,0.08848067341746453,0.18394735518291289,1.736842105263158,2.263157894736842,8.157894736842104,0.5263157894736842,20,16,4,19,39
Graves,Jungle,350.2441127133935,339.1422993860269,2835.9556092056087,11836.670529100526,0.9779727032139455,0.950564856566661,0.1962601082595274,0.24752246092092262,3.033333333333333,3.0,4.066666666666666,0.43333333333333335,15,7,8,30,45
Kha'zix,Jungle,338.52107599136673,338.76331253387053,2096.80821811392,14633.213425925926,0.9408065614701699,0.8847345092637051,0.1764332391259601,0.30659365465744026,4.166666666666667,2.861111111111111,4.166666666666667,0.5,17,14,3,36,53
Taliyah,Middle,470.37176642290996,336.0868415693409,5384.076923076924,7084.966666666665,1.2919130342751788,1.1611347582919755,0.25696650991904196,0.18099478853878548,1.4,2.8,2.8,0.2,5,0,5,5,10
Zilean,Middle,367.1103797325154,348.11925176346574,2019.0694444444443,5257.95,1.0114369443318316,0.9356721762395599,0.19338552425884092,0.17937146067035412,2.5,3.5,4.0,0.5,1,0,1,2,3
Kled,Top,578.4313725490196,435.13264129181084,1253.75,35332.0,1.2949956101843723,1.1230636095437168,0.25781145577364,0.25661660033119316,7.0,0.0,13.0,1.0,0,0,0,1,1
Sion,Top,366.97318955420167,346.59056214769544,1691.3560515873014,27498.275,1.0175413747025965,0.832532660897778,0.15854268311070358,0.31300443754828794,1.25,2.5,10.0,0.75,2,0,2,4,6
Caitlyn,ADC,464.87254458128086,386.3959556880245,4069.028682659933,7505.600925925925,1.1416981311952212,1.0557544630601177,0.24690246587651427,0.15816196364086474,2.611111111111111,3.0,4.0,0.3333333333333333,7,3,4,18,25
Singed,Top,320.7632872012407,333.22958432227347,3409.3271428571434,10236.793333333331,0.9125581899709619,0.8432751607815462,0.16436141281481573,0.301133210559578,1.6,3.6,9.4,0.6,5,3,2,5,10
Lulu,Support,145.35678637704453,243.89249849158392,1306.1585436806304,7116.280952380951,0.5686382886048535,0.5036659088905932,0.07324374205039423,0.12846476400141602,0.42857142857142855,2.4285714285714284,12.142857142857142,0.2857142857142857,2,1,1,7,9
Bard,Support,152.90751881343687,235.68161077693878,1079.1833333333334,6086.744047619048,0.6178636896999689,0.5686407578561858,0.07984305736848321,0.1512934035101272,0.25,3.25,6.75,0.5,0,0,0,4,4
Rumble,Top,522.375133063795,371.95902664738696,3988.062464885542,7216.173076923077,1.3367664391402445,1.1671561680297087,0.24553090298183441,0.1994879175089352,2.230769230769231,2.8461538461538463,4.615384615384615,0.6153846153846154,9,2,7,13,22
Shen,Top,315.20376905959466,358.96618403359383,2227.843058057654,15827.653174603178,0.8363895368628368,0.7977597968406803,0.17003087089766517,0.2720450552499082,1.9285714285714286,2.1666666666666665,5.642857142857143,0.40476190476190477,32,11,21,42,74
Zilean,Support,233.47466033246513,291.6714122126867,775.3844537815127,9460.5,0.7500529602937542,0.6054248073484335,0.09588815978672904,0.12654028836915066,1.0,2.0,14.5,1.0,1,0,1,2,3
Miss Fortune,ADC,401.8620160079554,414.5767088152833,1271.8185064935064,8153.583333333333,0.9351079264273339,1.0031114652303066,0.21755263607518713,0.1378107089645791,5.0,1.25,6.0,1.0,16,3,13,4,20
Syndra,Middle,531.6607952812958,414.5730383619735,2744.1394355644356,6981.363636363638,1.2358029089135374,1.1700865520037613,0.26098671546289237,0.13995825612886564,3.8181818181818183,2.090909090909091,6.090909090909091,0.8181818181818182,44,8,36,11,55
Olaf,Jungle,262.5628389134143,310.92247536507097,1556.3007797270955,22464.405555555557,0.7974092819276809,0.7393861738390023,0.13239991016552624,0.3551404617769273,2.0,2.1666666666666665,5.833333333333333,0.5,5,3,2,6,11
Kennen,ADC,513.4205149166436,498.5615038827124,1395.9333333333334,13920.5,1.0050880814093026,0.9234198349167583,0.24078609951587493,0.21294447886311313,8.0,2.0,7.0,1.0,9,2,7,1,10
Nautilus,Support,71.7816804625572,256.46945690644714,637.7777777777778,11237.666666666666,0.26851099481900254,0.2710670771985691,0.03844264931241902,0.16218361690792182,0.0,1.5,6.0,1.0,6,1,5,2,8
Zed,Middle,626.3129713463711,387.39857845195274,2231.3676470588234,5597.542857142857,1.5829863574274248,1.1023056925898143,0.23855335596991661,0.18732344896417336,8.5,6.0,7.0,0.5,2,0,2,2,4
Ekko,Middle,436.5050801133414,399.72304447017126,2389.954166666667,11602.387301587301,1.0549060824884797,0.941015186321191,0.21564229753362965,0.21275086292090015,5.333333333333333,3.0,4.5,0.6666666666666666,7,3,4,6,13
Maokai,Top,380.22498548071485,353.93197555073215,2544.731472077305,17231.92777777778,1.0464284110875124,0.9786072347829683,0.20086016392461886,0.2965014042792606,1.9814814814814814,2.425925925925926,6.166666666666667,0.5740740740740741,23,10,13,54,77
Nami,Support,114.56981591363433,239.97315285758415,701.348480531814,9538.629629629628,0.456811935389718,0.47757408245087973,0.06758408752331474,0.143955160852954,0.3333333333333333,2.2222222222222223,8.333333333333334,0.4444444444444444,6,0,6,9,15
Ziggs,Middle,762.31843575419,408.93854748603354,2274.25,7647.5,1.8025759577278733,1.4562009259402953,0.318384917810936,0.2156108150779554,3.0,2.0,9.0,1.0,2,0,2,1,3
Karma,Support,150.17107088335666,236.8521864208713,1455.6056154315772,6005.520421245422,0.6087492193223806,0.578169797331147,0.08245811677011293,0.13404323260508202,0.5384615384615384,2.6923076923076925,6.923076923076923,0.46153846153846156,11,4,7,26,37
Gangplank,Top,623.3235126205952,446.2548738410083,3096.9309969442324,9025.47619047619,1.3557142447611235,1.2138059796023344,0.29570741848005594,0.21318647353595904,3.7142857142857144,2.2857142857142856,5.142857142857143,0.5714285714285714,10,2,8,7,17
Ezreal,ADC,580.6669047797633,389.18341106985724,3292.32619047619,7974.519047619048,1.4418114485848503,1.1880866820601803,0.2663034513897994,0.14304967346958233,3.857142857142857,2.7142857142857144,5.142857142857143,0.5714285714285714,1,0,1,7,8
Darius,Top,383.48920863309354,366.978417266187,1938.3636363636363,19633.666666666668,1.0199961729812477,0.7113312073233496,0.1536598900267366,0.28795545321658866,5.0,3.0,6.0,0.0,1,0,1,1,2
Elise,Jungle,292.5574132951212,320.9405955330329,1698.0551533693579,10095.018181818183,0.870455543286516,0.7583016078757936,0.14315768065742718,0.26104850707114663,2.909090909090909,3.1818181818181817,5.045454545454546,0.45454545454545453,9,2,7,22,31
Ashe,ADC,378.1577015509284,367.7514052444587,3480.661311575511,6618.450492610837,0.9706823218937208,0.9291303319015138,0.2057082918175718,0.1427460891575818,2.0,2.689655172413793,5.068965517241379,0.3103448275862069,17,7,10,29,46
Varus,ADC,604.0127013988093,368.05692633088415,4266.887331840893,6002.695956873316,1.574668033517022,1.44752568395735,0.3159913169195373,0.12291880224777303,2.6792452830188678,2.4716981132075473,5.150943396226415,0.39622641509433965,35,32,3,53,88
Fiora,Top,289.03054969631984,364.4321177537789,4430.6,5735.333333333334,0.7538390176401994,0.9631311355824648,0.2185360696145628,0.22695776361641296,2.0,3.5,1.0,0.0,8,2,6,2,10
Malzahar,Jungle,152.51761691204032,237.80909673255886,3968.0,2510.5,0.5933901600119635,0.6632394995647154,0.11900191938579655,0.13630502355001153,0.0,4.0,0.0,0.0,44,40,4,1,45
