gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,custom_week,custom_damagetaken
50217,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/50217?gameHash=6bc6eac33fd4b4c3&tab=overview,LCK,2017-1,42775.2585648148,4.3,1,7.02,5,Blue,Support,Tusin,Afreeca Freecs,Karma,Ryze,Malzahar,Camille,Zyra,Syndra,45.5666666667,1,1,2,7,12,8,0,0,0,0,0,0,2,0.0219458669,0.0219458669,0.4389173372,0,11.8480166667,3,2,0,0,0,0,0,0,0,0,,,1,15.1644833333,1,1,10,5,1,31.3075333333,2,0,4188,91.909290417,0.0468571684,0.1222176629,88,1.9312362838,0.3963963964,12266,141.187417703,10675,0.1138613861,25,2,0,2,0.5925384053,0.0223713647,1,5,-4,1923,2117,-194,2916,3037,-121,2163,4,13130
50217,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/50217?gameHash=6bc6eac33fd4b4c3&tab=overview,LCK,2017-1,42775.2585648148,4.3,1,7.02,6,Red,Top,Huni,SK Telecom T1,Jayce,Aurelion Sol,LeBlanc,Olaf,Kha'zix,Elise,45.5666666667,0,1,2,4,8,12,0,0,0,0,0,0,2,0.0219458669,0.0438917337,0.4389173372,0,11.8480166667,2,3,0,0,0,0,0,0,0,0,,,0,15.1644833333,0,0,5,10,0,31.3075333333,0,2,26419,579.7878566203,0.4011022379,0.2449186726,24,0.5267008047,0.1643835616,17454,255.0425749817,17000,-0.0218181818,394,34,11,23,9.3928310168,0.2783018868,76,78,-2,3384,3388,-4,5169,5175,-6,4552,4,23786
50217,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/50217?gameHash=6bc6eac33fd4b4c3&tab=overview,LCK,2017-1,42775.2585648148,4.3,1,7.02,7,Red,Jungle,Peanut,SK Telecom T1,Rengar,Aurelion Sol,LeBlanc,Olaf,Kha'zix,Elise,45.5666666667,0,3,4,1,8,12,0,0,0,0,0,1,2,0.0658376006,0.0658376006,0.4389173372,0,11.8480166667,2,3,1,2,0,0,1,0,0,1,,,0,15.1644833333,0,0,5,10,0,31.3075333333,0,2,9474,207.9151426481,0.1438374882,0.1985542737,11,0.2414045355,0.0753424658,15254,206.7616678859,14445,-0.0106730935,68,196,117,79,5.7937088515,0.1745283019,43,50,-7,3904,3238,666,5574,4898,676,3908,4,38535
50217,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/50217?gameHash=6bc6eac33fd4b4c3&tab=overview,LCK,2017-1,42775.2585648148,4.3,1,7.02,8,Red,Middle,Faker,SK Telecom T1,Katarina,Aurelion Sol,LeBlanc,Olaf,Kha'zix,Elise,45.5666666667,0,2,3,2,8,12,0,0,0,0,0,0,2,0.0438917337,0.0877834674,0.4389173372,0,11.8480166667,2,3,0,0,0,0,0,0,0,0,,,0,15.1644833333,0,0,5,10,0,31.3075333333,0,2,10988,241.1411850768,0.1668235508,0.2092391602,27,0.5925384053,0.1849315068,15761,217.8882223848,14650,-0.1071128626,339,1,0,1,7.461594733,0.2226415094,66,73,-7,3071,3346,-275,4549,5095,-546,4668,4,21933
50217,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/50217?gameHash=6bc6eac33fd4b4c3&tab=overview,LCK,2017-1,42775.2585648148,4.3,1,7.02,9,Red,ADC,Bang,SK Telecom T1,Ashe,Aurelion Sol,LeBlanc,Olaf,Kha'zix,Elise,45.5666666667,0,1,1,3,8,12,0,0,0,0,0,0,2,0.0219458669,0.0438917337,0.4389173372,0,11.8480166667,2,3,1,0,1,0,0,0,0,0,,,0,15.1644833333,0,0,5,10,0,31.3075333333,0,2,12981,284.8792977323,0.1970819543,0.2486278245,21,0.4608632041,0.1438356164,17630,258.9050475494,16600,0.0478026214,420,24,21,3,9.7439648866,0.2924528302,83,81,2,3314,3092,222,4933,4779,154,3341,4,17193
50217,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/50217?gameHash=6bc6eac33fd4b4c3&tab=overview,LCK,2017-1,42775.2585648148,4.3,1,7.02,10,Red,Support,Wolf,SK Telecom T1,Nami,Aurelion Sol,LeBlanc,Olaf,Kha'zix,Elise,45.5666666667,0,1,2,2,8,12,0,0,0,0,0,0,2,0.0219458669,0.0219458669,0.4389173372,0,11.8480166667,2,3,0,0,0,0,0,0,0,0,,,0,15.1644833333,0,0,5,10,0,31.3075333333,0,2,6004,131.7629846379,0.0911547688,0.0986600689,63,1.3825896123,0.4315068493,10514,102.7382589612,9525,-0.1138613861,42,0,0,0,0.9217264082,0.0320754717,5,1,4,2117,1923,194,3037,2916,121,2640,4,22330
40205,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40205?gameHash=402a2fc1c47ebb41&tab=overview,LCK,2017-1,42775.3062384259,4.3,2,7.02,1,Blue,Top,Huni,SK Telecom T1,Gragas,Rumble,Aurelion Sol,Kennen,Ashe,Jhin,33.9,0,1,3,4,7,10,0,0,0,0,0,1,1,0.0294985251,0.0294985251,0.5014749263,0,14.9554,2,1,1,0,0,0,1,0,0,0,1,,0,13.4889,0,0,3,7,0,25.9248166667,0,1,12425,366.5191740413,0.2184769039,0.2052027209,15,0.4424778761,0.1351351351,11717,215.7061946903,11025,0.0416666667,247,32,7,25,8.2300884956,0.2620481928,51,80,-29,2738,3557,-819,4616,5579,-963,3340,4,28098
40205,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40205?gameHash=402a2fc1c47ebb41&tab=overview,LCK,2017-1,42775.3062384259,4.3,2,7.02,2,Blue,Jungle,Peanut,SK Telecom T1,Rengar,Rumble,Aurelion Sol,Kennen,Ashe,Jhin,33.9,0,3,0,2,7,10,0,0,0,0,0,0,1,0.0884955752,0.1769911504,0.5014749263,0,14.9554,2,1,1,1,0,1,0,0,0,0,1,,0,13.4889,0,0,3,7,0,25.9248166667,0,1,6691,197.3746312684,0.1176522305,0.2048098509,12,0.3539823009,0.1081081081,11703,215.2932153392,11150,0.0576701269,55,134,85,49,5.5752212389,0.1460843373,61,49,12,3599,3615,-16,5191,5198,-7,3970,4,27096
40205,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40205?gameHash=402a2fc1c47ebb41&tab=overview,LCK,2017-1,42775.3062384259,4.3,2,7.02,3,Blue,Middle,Faker,SK Telecom T1,Ryze,Rumble,Aurelion Sol,Kennen,Ashe,Jhin,33.9,0,1,4,2,7,10,0,0,0,0,0,0,1,0.0294985251,0.0589970501,0.5014749263,0,14.9554,2,1,0,0,0,0,0,0,0,0,1,,0,13.4889,0,0,3,7,0,25.9248166667,0,1,6153,181.5044247788,0.1081922245,0.2457805765,18,0.5309734513,0.1621621622,13163,258.3610619469,12400,0.1210177464,319,15,10,5,9.8525073746,0.2951807229,88,85,3,3554,3212,342,5394,5629,-235,4712,4,14978
40205,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40205?gameHash=402a2fc1c47ebb41&tab=overview,LCK,2017-1,42775.3062384259,4.3,2,7.02,4,Blue,ADC,Bang,SK Telecom T1,Varus,Rumble,Aurelion Sol,Kennen,Ashe,Jhin,33.9,0,1,2,1,7,10,0,0,0,0,0,0,1,0.0294985251,0.0294985251,0.5014749263,0,14.9554,2,1,0,0,0,0,0,0,0,0,1,,0,13.4889,0,0,3,7,0,25.9248166667,0,1,15654,461.7699115044,0.2752545234,0.2019194504,16,0.4719764012,0.1441441441,11600,212.2548672566,11275,-0.2138613861,292,3,3,0,8.7020648968,0.2334337349,91,77,14,3374,3031,343,5218,4985,233,3325,4,12083
40205,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40205?gameHash=402a2fc1c47ebb41&tab=overview,LCK,2017-1,42775.3062384259,4.3,2,7.02,5,Blue,Support,Wolf,SK Telecom T1,Miss Fortune,Rumble,Aurelion Sol,Kennen,Ashe,Jhin,33.9,0,1,1,3,7,10,0,0,0,0,0,0,1,0.0294985251,0,0.5014749263,0,14.9554,2,1,0,0,0,0,0,0,0,0,1,,0,13.4889,0,0,3,7,0,25.9248166667,0,1,15948,470.4424778761,0.2804241177,0.1422874012,50,1.4749262537,0.4504504505,9475,149.5705014749,9150,0.1883408072,52,1,0,1,1.5634218289,0.063253012,5,6,-1,2312,2025,287,3661,3018,643,2602,4,12368
40205,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40205?gameHash=402a2fc1c47ebb41&tab=overview,LCK,2017-1,42775.3062384259,4.3,2,7.02,6,Red,Top,MaRin,Afreeca Freecs,Maokai,LeBlanc,Camille,Malzahar,Zyra,Poppy,33.9,1,1,3,7,10,7,0,0,0,0,0,0,1,0.0294985251,0.0294985251,0.5014749263,0,14.9554,1,2,0,1,0,0,0,0,0,0,0,,1,13.4889,1,1,7,3,1,25.9248166667,1,0,15787,465.6932153392,0.2623296776,0.1922917962,17,0.5014749263,0.106918239,11644,213.5528023599,10575,-0.0416666667,219,37,8,29,7.5516224189,0.214920071,80,51,29,3557,2738,819,5579,4616,963,4745,4,22610
40205,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40205?gameHash=402a2fc1c47ebb41&tab=overview,LCK,2017-1,42775.3062384259,4.3,2,7.02,7,Red,Jungle,Spirit,Afreeca Freecs,Graves,LeBlanc,Camille,Malzahar,Zyra,Poppy,33.9,1,6,0,1,10,7,1,0,0,0,1,0,1,0.1769911504,0.0884955752,0.5014749263,1,14.9554,1,2,1,1,0,0,1,0,0,0,0,,1,13.4889,1,1,7,3,1,25.9248166667,1,0,9932,292.9793510324,0.1650382187,0.1980025605,38,1.1209439528,0.2389937107,11859,219.8949852507,10525,-0.0576701269,38,94,63,31,3.8938053097,0.1136767318,49,61,-12,3615,3599,16,5198,5191,7,3668,4,17487
40205,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40205?gameHash=402a2fc1c47ebb41&tab=overview,LCK,2017-1,42775.3062384259,4.3,2,7.02,8,Red,Middle,Kuro,Afreeca Freecs,Cassiopeia,LeBlanc,Camille,Malzahar,Zyra,Poppy,33.9,1,2,2,4,10,7,0,0,0,0,0,0,1,0.0589970501,0.0294985251,0.5014749263,0,14.9554,1,2,0,0,0,0,0,0,0,0,0,,1,13.4889,1,1,7,3,1,25.9248166667,1,0,15342,452.5663716814,0.2549351944,0.2111240378,20,0.5899705015,0.1257861635,12353,234.4672566372,10985,-0.1210177464,249,5,5,0,7.4926253687,0.2042628774,85,88,-3,3212,3554,-342,5629,5394,235,4668,4,14207
40205,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40205?gameHash=402a2fc1c47ebb41&tab=overview,LCK,2017-1,42775.3062384259,4.3,2,7.02,9,Red,ADC,Kramer,Afreeca Freecs,Sivir,LeBlanc,Camille,Malzahar,Zyra,Poppy,33.9,1,1,1,3,10,7,0,0,0,0,0,0,1,0.0294985251,0.0294985251,0.5014749263,0,14.9554,1,2,0,0,0,0,0,0,0,0,0,,1,13.4889,1,1,7,3,1,25.9248166667,1,0,13823,407.7581120944,0.2296942506,0.2866389363,22,0.6489675516,0.1383647799,15196,318.3315634218,13975,0.2138613861,352,34,17,17,11.3864306785,0.4529307282,77,91,-14,3031,3374,-343,4985,5218,-233,3289,4,10242
40205,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40205?gameHash=402a2fc1c47ebb41&tab=overview,LCK,2017-1,42775.3062384259,4.3,2,7.02,10,Red,Support,Tusin,Afreeca Freecs,Karma,LeBlanc,Camille,Malzahar,Zyra,Poppy,33.9,1,0,1,7,10,7,0,0,0,0,0,0,1,0,0.0294985251,0.5014749263,0,14.9554,1,2,0,0,0,0,0,0,0,0,0,,1,13.4889,1,1,7,3,1,25.9248166667,1,0,5296,156.2241887906,0.0880026587,0.1119426692,62,1.8289085546,0.3899371069,8619,124.3197640118,7575,-0.1883408072,16,0,0,0,0.4719764012,0.0142095915,6,5,1,2025,2312,-287,3018,3661,-643,2408,4,13720
1001940150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940150?gameHash=ac34faea0b6639df&tab=overview,EULCS,2017-1,42776.4489930556,4.2,1,7.02,1,Blue,Top,Alphari,Misfits,Jayce,Zyra,Varus,Ivern,Urgot,Shen,38.0666666667,1,1,3,8,17,11,0,0,0,0,0,0,2,0.0262697023,0,0.7355516637,0,9.09805,3,2,0,0,0,0,0,0,0,0,,,0,8.7355666667,1,1,11,4,1,26.1324666667,2,0,27947,734.1593695271,0.3082990436,0.2022028168,20,0.5253940455,0.1408450704,15177,269.5912434326,14250,0.2265625,309,30,13,17,8.9054290718,0.3106646059,88,74,14,3329,3196,133,4980,5055,-75,4430,4,15830
1001940150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940150?gameHash=ac34faea0b6639df&tab=overview,EULCS,2017-1,42776.4489930556,4.2,1,7.02,2,Blue,Jungle,KaKAO,Misfits,Lee Sin,Zyra,Varus,Ivern,Urgot,Shen,38.0666666667,1,3,2,8,17,11,0,0,0,0,0,0,2,0.0788091068,0.0262697023,0.7355516637,1,9.09805,3,2,2,1,1,0,1,0,0,0,,,0,8.7355666667,1,1,11,4,1,26.1324666667,2,0,8577,225.3152364273,0.0946177012,0.1867949213,31,0.8143607706,0.2183098592,14395,249.0483362522,13150,0.1338742394,40,153,90,63,5.0700525394,0.1545595054,57,46,11,3133,3194,-61,4913,5096,-183,3508,4,32782
1001940150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940150?gameHash=ac34faea0b6639df&tab=overview,EULCS,2017-1,42776.4489930556,4.2,1,7.02,3,Blue,Middle,PowerOfEvil,Misfits,Orianna,Zyra,Varus,Ivern,Urgot,Shen,38.0666666667,1,7,0,7,17,11,2,0,0,0,0,0,2,0.1838879159,0.1313485114,0.7355516637,0,9.09805,3,2,0,0,0,0,0,0,0,0,,,0,8.7355666667,1,1,11,4,1,26.1324666667,2,0,22822,599.527145359,0.2517622919,0.2409984001,17,0.4465849387,0.1197183099,17146,321.3162872154,15410,0.0988831381,309,15,13,2,8.5113835377,0.2766615147,95,91,4,3598,3519,79,5300,5662,-362,5028,4,7059
1001940150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940150?gameHash=ac34faea0b6639df&tab=overview,EULCS,2017-1,42776.4489930556,4.2,1,7.02,4,Blue,ADC,Hans Sama,Misfits,Draven,Zyra,Varus,Ivern,Urgot,Shen,38.0666666667,1,6,2,7,17,11,1,0,0,0,0,0,2,0.1576182137,0.1313485114,0.7355516637,0,9.09805,3,2,1,1,0,0,1,0,0,0,,,0,8.7355666667,1,1,11,4,1,26.1324666667,2,0,22532,591.9089316988,0.2485631391,0.2442494266,11,0.288966725,0.0774647887,17311,325.6507880911,15850,0.1010770505,260,10,6,4,7.0928196147,0.228748068,79,81,-2,3292,3821,-529,4833,5588,-755,3146,4,12163
1001940150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940150?gameHash=ac34faea0b6639df&tab=overview,EULCS,2017-1,42776.4489930556,4.2,1,7.02,5,Blue,Support,IgNar,Misfits,Malzahar,Zyra,Varus,Ivern,Urgot,Shen,38.0666666667,1,0,4,11,17,11,0,0,0,0,0,1,2,0,0,0.7355516637,0,9.09805,3,2,0,0,0,0,0,0,0,0,,,0,8.7355666667,1,1,11,4,1,26.1324666667,2,0,8771,230.411558669,0.0967578241,0.1257544352,63,1.6549912434,0.4436619718,11297,167.664798599,10625,0.1739130435,36,0,0,0,0.945709282,0.029366306,12,2,10,2295,2451,-156,3392,3582,-190,2522,4,13175
1001940150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940150?gameHash=ac34faea0b6639df&tab=overview,EULCS,2017-1,42776.4489930556,4.2,1,7.02,6,Red,Top,Wunder,Splyce,Sion,Rengar,LeBlanc,Camille,Cassiopeia,Syndra,38.0666666667,0,0,5,8,11,17,0,0,0,0,0,0,2,0,0.0262697023,0.7355516637,0,9.09805,2,3,0,0,0,0,0,0,0,0,,,1,8.7355666667,0,0,4,11,0,26.1324666667,0,2,9887,259.7285464098,0.1780190497,0.1857923109,16,0.4203152364,0.128,12235,192.3057793345,11350,-0.2265625,260,5,5,0,6.9614711033,0.2117647059,74,88,-14,3196,3329,-133,5055,4980,75,4101,4,43793
1001940150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940150?gameHash=ac34faea0b6639df&tab=overview,EULCS,2017-1,42776.4489930556,4.2,1,7.02,7,Red,Jungle,Trashy,Splyce,Kha'zix,Rengar,LeBlanc,Camille,Cassiopeia,Syndra,38.0666666667,0,1,5,2,11,17,0,0,0,0,0,0,2,0.0262697023,0.0788091068,0.7355516637,0,9.09805,2,3,1,2,0,1,0,0,0,0,,,1,8.7355666667,0,0,4,11,0,26.1324666667,0,2,4040,106.1295971979,0.072741677,0.183305077,15,0.3940455342,0.12,12137,189.7313485114,11500,-0.1338742394,52,149,96,53,5.2802101576,0.1897058824,46,57,-11,3194,3133,61,5096,4913,183,3881,4,33684
1001940150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940150?gameHash=ac34faea0b6639df&tab=overview,EULCS,2017-1,42776.4489930556,4.2,1,7.02,8,Red,Middle,Sencux,Splyce,Corki,Rengar,LeBlanc,Camille,Cassiopeia,Syndra,38.0666666667,0,5,3,3,11,17,1,1,0,0,0,0,2,0.1313485114,0.1838879159,0.7355516637,0,9.09805,2,3,0,0,0,0,0,0,0,0,,,1,8.7355666667,0,0,4,11,0,26.1324666667,0,2,20637,542.1278458844,0.3715767299,0.250891851,18,0.472854641,0.144,14800,259.6875656743,13958,-0.0988831381,284,28,18,10,8.1961471103,0.2426470588,91,95,-4,3519,3598,-79,5662,5300,362,4891,4,18654
1001940150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940150?gameHash=ac34faea0b6639df&tab=overview,EULCS,2017-1,42776.4489930556,4.2,1,7.02,9,Red,ADC,Kobbe,Splyce,Jhin,Rengar,LeBlanc,Camille,Cassiopeia,Syndra,38.0666666667,0,5,2,2,11,17,0,0,0,0,1,0,2,0.1313485114,0.1576182137,0.7355516637,0,9.09805,2,3,1,1,0,0,1,0,0,0,,,1,8.7355666667,0,0,4,11,0,26.1324666667,0,2,15435,405.472854641,0.277912818,0.2587088718,17,0.4465849387,0.136,15108,267.7786339755,14325,-0.1010770505,342,4,3,1,9.0893169877,0.3161764706,81,79,2,3821,3292,529,5588,4833,755,2906,4,11281
1001940150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940150?gameHash=ac34faea0b6639df&tab=overview,EULCS,2017-1,42776.4489930556,4.2,1,7.02,10,Red,Support,Mikyx,Splyce,Lulu,Rengar,LeBlanc,Camille,Cassiopeia,Syndra,38.0666666667,0,0,2,7,11,17,0,0,0,0,0,0,2,0,0,0.7355516637,0,9.09805,2,3,0,0,0,0,0,0,0,0,,,1,8.7355666667,0,0,4,11,0,26.1324666667,0,2,5540,145.534150613,0.0997497254,0.1213018893,59,1.5499124343,0.472,9694,125.5544658494,8925,-0.1739130435,38,0,0,0,0.9982486865,0.0397058824,2,12,-10,2451,2295,156,3582,3392,190,2730,4,14604
1001940155,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940155?gameHash=7445aabafb590918&tab=overview,EULCS,2017-1,42776.4990393519,4.2,2,7.02,1,Blue,Top,Alphari,Misfits,Camille,Zyra,Varus,Ivern,Sivir,Ashe,34.0833333333,1,3,1,6,18,7,1,0,0,0,0,0,10,0.0880195599,0.0586797066,0.7334963325,0,14.8208333333,2,0,1,0,0,1,0,0,0,0,1,,0,12.2885666667,1,1,10,2,1,29.0962666667,1,0,17852,523.7750611247,0.2845938018,0.2373906591,14,0.4107579462,0.125,14984,309.7408312958,13333,0.1347316175,287,24,7,17,9.1246943765,0.3361774744,74,80,-6,2988,3086,-98,4861,4786,75,4419,4,24522
1001940155,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940155?gameHash=7445aabafb590918&tab=overview,EULCS,2017-1,42776.4990393519,4.2,2,7.02,2,Blue,Jungle,KaKAO,Misfits,Lee Sin,Zyra,Varus,Ivern,Sivir,Ashe,34.0833333333,1,5,0,7,18,7,0,0,0,0,0,0,10,0.1466992665,0.0293398533,0.7334963325,0,14.8208333333,2,0,0,0,0,0,0,0,0,0,1,,0,12.2885666667,1,1,10,2,1,29.0962666667,1,0,8855,259.804400978,0.14116503,0.2060443885,19,0.5574572127,0.1696428571,13590,268.8410757946,12075,0.3734643735,28,148,84,64,5.1638141809,0.1587030717,58,43,15,3154,2752,402,5974,4146,1828,3726,4,32664
1001940155,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940155?gameHash=7445aabafb590918&tab=overview,EULCS,2017-1,42776.4990393519,4.2,2,7.02,3,Blue,Middle,PowerOfEvil,Misfits,Orianna,Zyra,Varus,Ivern,Sivir,Ashe,34.0833333333,1,5,2,9,18,7,0,0,0,0,1,0,10,0.1466992665,0.0293398533,0.7334963325,0,14.8208333333,2,0,0,0,0,0,0,0,0,0,1,,0,12.2885666667,1,1,10,2,1,29.0962666667,1,0,14727,432.0880195599,0.2347755388,0.2387623395,18,0.5281173594,0.1607142857,15045,311.5305623472,14000,0.226640159,276,15,11,4,8.5378973105,0.2559726962,91,94,-3,3454,3460,-6,6481,5523,958,4917,4,10186
1001940155,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940155?gameHash=7445aabafb590918&tab=overview,EULCS,2017-1,42776.4990393519,4.2,2,7.02,4,Blue,ADC,Hans Sama,Misfits,Jhin,Zyra,Varus,Ivern,Sivir,Ashe,34.0833333333,1,5,2,7,18,7,0,0,0,0,0,0,10,0.1466992665,0.0586797066,0.7334963325,1,14.8208333333,2,0,1,0,0,0,0,1,0,0,1,,0,12.2885666667,1,1,10,2,1,29.0962666667,1,0,16375,480.4400977995,0.261047698,0.2063142272,13,0.3814180929,0.1160714286,13602,269.1931540342,12150,-0.0183486239,237,3,0,3,7.0415647922,0.2133105802,76,86,-10,3020,3230,-210,5106,5917,-811,3315,4,8030
1001940155,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940155?gameHash=7445aabafb590918&tab=overview,EULCS,2017-1,42776.4990393519,4.2,2,7.02,5,Blue,Support,IgNar,Misfits,Zilean,Zyra,Varus,Ivern,Sivir,Ashe,34.0833333333,1,0,2,14,18,7,0,0,0,0,0,0,10,0,0.0293398533,0.7334963325,0,14.8208333333,2,0,0,0,0,0,0,0,0,0,1,,0,12.2885666667,1,1,10,2,1,29.0962666667,1,0,4919,144.3227383863,0.0784179314,0.1114883857,48,1.4083129584,0.4285714286,9385,145.466992665,8025,0.0303605313,28,0,0,0,0.8215158924,0.0358361775,2,4,-2,1853,1914,-61,3146,3433,-287,2630,4,11822
1001940155,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940155?gameHash=7445aabafb590918&tab=overview,EULCS,2017-1,42776.4990393519,4.2,2,7.02,6,Red,Top,Wunder,Splyce,Shen,Rengar,LeBlanc,Lulu,Tahm Kench,Syndra,34.0833333333,0,2,4,1,7,18,0,0,0,0,0,1,10,0.0586797066,0.0880195599,0.7334963325,0,14.8208333333,0,2,0,1,0,0,0,0,0,0,0,,1,12.2885666667,0,0,2,10,0,29.0962666667,0,1,11479,336.7921760391,0.2155195073,0.2312814581,16,0.4694376528,0.1428571429,11825,217.0562347188,11650,-0.1347316175,282,21,4,17,8.8899755501,0.3087478559,80,74,6,3086,2988,98,4786,4861,-75,4165,4,21460
1001940155,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940155?gameHash=7445aabafb590918&tab=overview,EULCS,2017-1,42776.4990393519,4.2,2,7.02,7,Red,Jungle,Trashy,Splyce,Kha'zix,Rengar,LeBlanc,Lulu,Tahm Kench,Syndra,34.0833333333,0,1,3,2,7,18,0,0,0,0,0,0,10,0.0293398533,0.1466992665,0.7334963325,0,14.8208333333,0,2,0,0,0,0,0,0,0,0,0,,1,12.2885666667,0,0,2,10,0,29.0962666667,0,1,9245,271.2469437653,0.1735759078,0.1484665645,14,0.4107579462,0.125,9176,139.3349633252,8275,-0.3734643735,13,93,67,26,3.1100244499,0.077186964,43,58,-15,2752,3154,-402,4146,5974,-1828,3038,4,25505
1001940155,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940155?gameHash=7445aabafb590918&tab=overview,EULCS,2017-1,42776.4990393519,4.2,2,7.02,8,Red,Middle,Sencux,Splyce,Ryze,Rengar,LeBlanc,Lulu,Tahm Kench,Syndra,34.0833333333,0,1,3,1,7,18,0,0,0,0,0,0,10,0.0293398533,0.1466992665,0.7334963325,0,14.8208333333,0,2,0,0,0,0,0,0,0,0,0,,1,12.2885666667,0,0,2,10,0,29.0962666667,0,1,6974,204.6161369193,0.1309376291,0.2293744334,18,0.5281173594,0.1607142857,11764,215.2665036675,11150,-0.226640159,282,15,6,9,8.7139364303,0.2675814751,94,91,3,3460,3454,6,5523,6481,-958,4781,4,13569
1001940155,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940155?gameHash=7445aabafb590918&tab=overview,EULCS,2017-1,42776.4990393519,4.2,2,7.02,9,Red,ADC,Kobbe,Splyce,Caitlyn,Rengar,LeBlanc,Lulu,Tahm Kench,Syndra,34.0833333333,0,2,3,3,7,18,0,0,0,0,0,0,10,0.0586797066,0.1466992665,0.7334963325,0,14.8208333333,0,2,0,1,0,0,0,0,0,0,0,,1,12.2885666667,0,0,2,10,0,29.0962666667,0,1,15230,446.8459657702,0.2859449514,0.2688592241,12,0.3520782396,0.1071428571,13027,252.3227383863,12375,0.0183486239,312,0,0,0,9.1540342298,0.3087478559,86,76,10,3230,3020,210,5917,5106,811,3351,4,12596
1001940155,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940155?gameHash=7445aabafb590918&tab=overview,EULCS,2017-1,42776.4990393519,4.2,2,7.02,10,Red,Support,Mikyx,Splyce,Malzahar,Rengar,LeBlanc,Lulu,Tahm Kench,Syndra,34.0833333333,0,1,5,3,7,18,0,0,0,0,0,0,10,0.0293398533,0,0.7334963325,0,14.8208333333,0,2,0,0,0,0,0,0,0,0,0,,1,12.2885666667,0,0,2,10,0,29.0962666667,0,1,10334,303.1980440098,0.1940220044,0.1220183199,52,1.5256723716,0.4642857143,8330,114.5134474328,7785,-0.0303605313,29,0,0,0,0.8508557457,0.0377358491,4,2,2,1914,1853,61,3433,3146,287,2495,4,12676
