比赛日期,比赛,比赛场次,比赛小场,对阵双方,获胜方,比赛时长,一血得主,第一座塔得主,蓝方名称,蓝方ban英雄1,蓝方ban英雄2,蓝方ban英雄3,,蓝方ban英雄4,蓝方ban英雄5,蓝方ban英雄,蓝方总击杀,蓝方击杀大龙,蓝方击杀小龙,蓝方推塔数,蓝方总金钱,红方名称,红方ban英雄1,红方ban英雄2,红方ban英雄3,红方ban英雄4,红方ban英雄5,红方ban英雄6,红方总击杀,红方击杀大龙,红方击杀小龙,红方推塔数,红方总金钱
2017.02.12	,2017职业联赛	,第二周	,第一场	,WE vs QG	,WE	,28分42秒	,WECondi	,QGCloud	,WE	,惩戒之箭-韦鲁斯	,青钢影-卡蜜尔	,虚空掠夺者-卡兹克	,223	,64	,13	,0	,2	,7	,53264	,QG	,荆棘之兴-婕拉	,未来守护者-杰斯	,皮城女警-凯特琳	,13	,134	,2	,0	,1	,2	,43333	
2017.02.12	,2017职业联赛	,第二周	,第二场	,VG vs GT	,VG	,36分59秒	,VGLoong	,VGHetong	,VG	,翠神-艾翁	,惩戒之箭-韦鲁斯	,虚空掠夺者-卡兹克	,61	,98	,10	,0	,1	,2	,59595	,GT	,诡术妖姬-乐芙兰	,青钢影-卡蜜尔	,傲之追猎者-雷恩加尔	,21	,143	,26	,1	,2	,9	,74355	
2017.02.12	,2017职业联赛	,第二周	,第一场	,VG vs GT	,VG	,37分19秒	,VGLoong	,GTXubin	,VG	,符文法师-瑞兹	,诡术妖姬-乐芙兰	,惩戒之箭-韦鲁斯	,27	,57	,16	,0	,3	,9	,71242	,GT	,暗黑元首-辛德拉	,翠神-艾翁	,暮光之眼-慎	,143	,21	,3	,1	,0	,1	,56931	
2017.02.12	,2017职业联赛	,第二周	,第二场	,EDG vs Newbee	,Newbee	,37分46秒	,EDGMeiko	,EDGZet	,EDG	,暗黑元首-辛德拉	,符文法师-瑞兹	,虚空掠夺者-卡兹克	,202	,22	,17	,1	,0	,6	,69917	,Newbee	,青钢影-卡蜜尔	,诡术妖姬-乐芙兰	,傲之追猎者-雷恩加尔	,57	,61	,10	,0	,4	,5	,67132	
2017.02.12	,2017职业联赛	,第二周	,第一场	,EDG vs Newbee	,Newbee	,44分9秒	,NBSwift	,EDGZet	,EDG	,虚空掠夺者-卡兹克	,未来守护者-杰斯	,青钢影-卡蜜尔	,51	,202	,16	,1	,3	,4	,77501	,Newbee	,暗黑元首-辛德拉	,惩戒之箭-韦鲁斯	,傲之追猎者-雷恩加尔	,98	,60	,17	,1	,2	,8	,81750	
2017.02.11	,2017职业联赛	,第二周	,第一场	,RNG vs Snake	,RNG	,29分40秒	,RNGLetme	,RNG	,RNG	,扭曲树精-茂凯	,虚空掠夺者-卡兹克	,炼金术士-辛吉德	,21	,223	,16	,1	,3	,11	,58209	,Snake	,诡术妖姬-乐芙兰	,傲之追猎者-雷恩加尔	,青钢影-卡蜜尔	,134	,69	,2	,0	,0	,5	,48799	
2017.02.11	,2017职业联赛	,第二周	,第二场	,RNG vs Snake	,RNG	,35分6秒	,RNGUzi	,RNGLetme	,RNG	,翠神-艾翁	,未来守护者-杰斯	,荆棘之兴-婕拉	,7	,22	,6	,0	,0	,3	,56929	,Snake	,傲之追猎者-雷恩加尔	,戏命师-烬	,青钢影-卡蜜尔	,114	,98	,24	,2	,3	,11	,72718	
2017.02.11	,2017职业联赛	,第二周	,第一场	,IM vs OMG	,OMG	,39分55秒	,OMGWorld6	,OMG	,IM	,扭曲树精-茂凯	,惩戒之箭-韦鲁斯	,诡术妖姬-乐芙兰	,134	,42	,9	,1	,0	,3	,67199	,OMG	,傲之追猎者-雷恩加尔	,青钢影-卡蜜尔	,虚空掠夺者-卡兹克	,126	,69	,20	,0	,4	,9	,76125	
2017.02.11	,2017职业联赛	,第二周	,第二场	,IM vs OMG	,OMG	,31分34秒	,OMGIcon	,OMGSmlz	,IM	,虚空掠夺者-卡兹克	,青钢影-卡蜜尔	,符文法师-瑞兹	,61	,98	,15	,2	,3	,10	,62910	,OMG	,傲之追猎者-雷恩加尔	,诡术妖姬-乐芙兰	,虚空先知-玛尔扎哈	,60	,134	,3	,0	,0	,0	,46477	
2017.02.11	,2017职业联赛	,第二周	,第一场	,IG vs LGD	,IG	,39分39秒	,IGRookie	,IGMegan	,IG	,皮城女警-凯特琳	,暮光之眼-慎	,惩戒之箭-韦鲁斯	,427	,61	,24	,1	,3	,9	,78467	,LGD	,青钢影-卡蜜尔	,傲之追猎者-雷恩加尔	,诡术妖姬-乐芙兰	,13	,42	,13	,1	,1	,1	,65858	
2017.02.11	,2017职业联赛	,第二周	,第二场	,IG vs LGD	,IG	,34分16秒	,IGRookie	,LGDIntruder	,IG	,荆棘之兴-婕拉	,诡术妖姬-乐芙兰	,青钢影-卡蜜尔	,126	,223	,12	,0	,0	,2	,56426	,LGD	,皮城女警-凯特琳	,战争女神-希维尔	,赏金猎人-厄运小姐	,61	,13	,33	,1	,3	,9	,72623	
2017.02.10	,2017职业联赛	,第二周	,第一场	,EDG vs GT	,GT	,43分21秒	,GTXubin	,EDGFireloli	,EDG	,未来守护者-杰斯	,炼金术士-辛吉德	,青钢影-卡蜜尔	,22	,202	,9	,0	,1	,8	,74772	,GT	,傲之追猎者-雷恩加尔	,诡术妖姬-乐芙兰	,荆棘之兴-婕拉	,61	,42	,26	,2	,3	,9	,84348	
2017.02.10	,2017职业联赛	,第二周	,第二场	,EDG vs GT	,EDG	,26分1秒	,EDGFireloli	,GT	,EDG	,惩戒之箭-韦鲁斯	,虚空掠夺者-卡兹克	,发条魔灵-奥莉安娜	,143	,21	,3	,0	,0	,1	,37269	,GT	,青钢影-卡蜜尔	,傲之追猎者-雷恩加尔	,诡术妖姬-乐芙兰	,64	,421	,26	,1	,3	,11	,58752	
2017.02.10	,2017职业联赛	,第二周	,第三场	,EDG vs GT	,EDG	,41分12秒	,GTWushuang	,EDGZet	,EDG	,未来守护者-杰斯	,炼金术士-辛吉德	,虚空掠夺者-卡兹克	,22	,51	,16	,2	,3	,10	,77897	,GT	,诡术妖姬-乐芙兰	,青钢影-卡蜜尔	,傲之追猎者-雷恩加尔	,143	,61	,13	,0	,2	,2	,65710	
2017.02.10	,2017职业联赛	,第二周	,第一场	,VG vs QG	,VG	,34分29秒	,QGAlone	,VGLoong	,VG	,惩戒之箭-韦鲁斯	,诡术妖姬-乐芙兰	,傲之追猎者-雷恩加尔	,85	,57	,11	,2	,3	,10	,67427	,QG	,暗黑元首-辛德拉	,荆棘之兴-婕拉	,青钢影-卡蜜尔	,61	,60	,9	,0	,0	,2	,54541	
2017.02.10	,2017职业联赛	,第二周	,第二场	,VG vs QG	,QG	,30分45秒	,QGKabe	,QGCandyseven	,VG	,翠神-艾翁	,暗黑元首-辛德拉	,未来守护者-杰斯	,143	,223	,17	,1	,2	,11	,62412	,QG	,诡术妖姬-乐芙兰	,傲之追猎者-雷恩加尔	,青钢影-卡蜜尔	,110	,412	,7	,0	,1	,1	,47139	
2017.02.10	,2017职业联赛	,第二周	,第三场	,VG vs QG	,QG	,26分12秒	,QGDoinb	,QGKabe	,VG	,扭曲树精-茂凯	,诡术妖姬-乐芙兰	,傲之追猎者-雷恩加尔	,69	,110	,3	,1	,0	,2	,40041	,QG	,暗黑元首-辛德拉	,未来守护者-杰斯	,翠神-艾翁	,51	,98	,16	,0	,3	,8	,49785	
2017.02.09	,2017职业联赛	,第二周	,第一场	,IM vs Snake	,Snake	,55分36秒	,SSSofM	,IMBen4	,IM	,虚空先知-玛尔扎哈	,未来守护者-杰斯	,暗黑元首-辛德拉	,69	,13	,15	,1	,2	,6	,96770	,Snake	,诡术妖姬-乐芙兰	,傲之追猎者-雷恩加尔	,荆棘之兴-婕拉	,202	,22	,28	,2	,3	,9	,105835	
2017.02.09	,2017职业联赛	,第二周	,第二场	,IM vs Snake	,Snake	,37分8秒	,IMBen4	,IMJinjiao	,IM	,虚空先知-玛尔扎哈	,诡术妖姬-乐芙兰	,荆棘之兴-婕拉	,85	,122	,20	,1	,2	,9	,69690	,Snake	,傲之追猎者-雷恩加尔	,青钢影-卡蜜尔	,未来守护者-杰斯	,134	,69	,19	,0	,2	,6	,66278	
2017.02.09	,2017职业联赛	,第二周	,第一场	,LGD vs OMG	,LGD	,35分48秒	,OMGJueJue	,LGDGodV	,LGD	,海洋之灾-普朗克	,扭曲树精-茂凯	,诡术妖姬-乐芙兰	,78	,64	,17	,1	,2	,10	,69246	,OMG	,傲之追猎者-雷恩加尔	,青钢影-卡蜜尔	,虚空掠夺者-卡兹克	,61	,134	,9	,0	,2	,2	,59711	
