选手,每分钟对英雄伤害,每分钟金钱,平均每击败需要伤害,平均每死亡承受伤害,伤害金钱比,伤害金钱比（占团队比例）,伤害占团队百分比,承伤占团队百分比,击杀,死亡,助攻,胜率,选取英雄频次,赛区,位置,出场次数
Lwx,147.3684210526316,294.8421052631579,1050.0,2753.2,0.47175109513647084,1.0,0.2,0.1511053544378828,2.0,5.0,2.0,0.0,Lucian-1,LPL,ADC,1
xPeke,179.54452982309354,262.0408159978329,1716.1173271173272,9654.586111111112,0.6507382988937535,0.628707830432219,0.09724690222989955,0.16304001243330768,1.1666666666666667,3.0,6.5,0.3333333333333333,Alistar-1 Karma-1 Lulu-3 Nami-1,EULCS,Support,6
GodKwai,467.1648595662258,384.8225283492615,1722.6620634920632,6552.4,1.1768942604954167,1.1031626936318355,0.24574951136537218,0.11601560273166452,3.2,1.6,6.8,0.6,Ashe-2 Jhin-3,LMS,ADC,5
Mowgli,279.45758901371477,363.4296475261171,945.3126780626781,14627.466666666667,0.7834071643025654,0.638324998562915,0.1208974308053703,0.32368332550449624,2.6666666666666665,3.0,8.666666666666666,0.6666666666666666,Graves-1 Rek'Sai-1 Rengar-1,LCK,Jungle,3
Teddy,475.29064617213487,385.55541011114826,2193.8939102564104,11159.9375,1.1879362280653192,1.0844093972948239,0.2523936588123664,0.1464259681027244,3.0,1.5,7.25,0.5,Ashe-2 Ezreal-1 Jhin-1,LCK,ADC,4
Hjarnan,837.3722876712987,435.9504161088047,6967.377248677249,9340.6,1.9166921630732883,1.5383272100093637,0.3692093495736389,0.1072063299372846,6.0,1.4,6.4,0.8,Jhin-2 Sivir-1 Ziggs-2,EULCS,ADC,5
Pyl,480.1267056471554,379.50890203664085,2147.8928571428573,3647.291666666667,1.2238440920914877,1.0,0.2,0.12416367399658912,1.0,3.5,9.5,0.0,Karma-1 Lulu-1,LPL,Support,2
Danagorn,264.0130766483014,279.8270831649096,3519.214285714286,5540.266666666666,0.8833665528525125,1.0059969047142507,0.19086671860259452,0.3134672975303143,0.5,4.0,3.5,0.0,Graves-1 Rengar-1,CBLoL,Jungle,2
Seonghwan,353.0149346796944,286.40169263739057,2858.633333333333,7378.75,1.1606279603441776,1.2038626379916306,0.24467781500834743,0.25773678423420243,1.5,4.0,2.5,0.0,Graves-1 Rengar-1,LCK,Jungle,2
Zzitai,349.73029813137487,379.6148325502745,2632.762271062271,8644.166666666668,0.895673509463456,1.0,0.2,0.16025163950948335,2.6,2.6,4.6,0.8,Ekko-1 Orianna-2 Syndra-2,LPL,Middle,5
Nukeduck,435.0018942501609,392.5022009055996,2640.8900000000003,9102.233333333334,1.080787957290633,1.0572578616649309,0.2386795193435567,0.18670580118995697,3.2,2.6,4.6,0.4,Cassiopeia-2 Orianna-1 Ryze-2,EULCS,Middle,5
Froggen,722.1338415409407,381.1576491189865,3576.2469963369963,6210.933333333333,1.8245186650848069,1.4466753329207818,0.337547178198842,0.1272081783157452,4.4,2.8,4.6,0.2,Ahri-2 Syndra-1 Viktor-2,NALCS,Middle,5
Loong,236.1242031713864,244.75266220386982,3671.4242424242425,9379.375,0.9008468931616451,1.0,0.2,0.263701085113801,2.5,3.25,2.75,0.0,Kled-1 Rumble-2 Shen-1,LPL,Top,4
Meteos,415.2294538891071,370.656897176507,1212.944230769231,21882.111111111113,1.0730726792976004,0.916716966900931,0.17825256961840175,0.2843848117337285,5.0,1.3333333333333333,8.0,1.0,Elise-2 Zac-1,NALCS,Jungle,3
Akaadian,460.4526166033984,335.23878787186874,1778.8214285714287,8336.046666666665,1.260171360810549,0.9591031632721432,0.20050818282556446,0.3094697077643397,4.0,4.6,6.8,0.2,Graves-2 Lee Sin-1 Olaf-1 Rengar-1,NALCS,Jungle,5
PowerOfEvil,246.16317436519205,326.94551909746,2347.3125,7613.75,0.7241596382166373,1.0879574747494862,0.23826093232216353,0.18797737454848146,1.5,2.0,3.5,0.0,Ahri-1 Ryze-1,EULCS,Middle,2
Wulala,340.67369082550874,338.46282245326137,1364.0602564102562,12937.016666666666,0.9678964812827807,0.8914582688060932,0.17422738493243656,0.2723765114780667,4.0,2.6,5.2,0.6,Elise-1 Graves-2 Kha'zix-1 Lee Sin-1,LMS,Jungle,5
Huhi,522.3006124574224,354.1815141428865,6255.4222222222215,5884.9,1.3986251579446352,1.3303993887554717,0.28540242064480326,0.15504981701922382,1.6,4.0,4.4,0.4,Ahri-2 Orianna-3,NALCS,Middle,5
Contractz,388.0525777428255,346.49349688798327,1726.5203296703298,22556.8,1.0601333249521159,0.7799638200274462,0.15198064818246132,0.2887015241648017,2.2,2.0,7.2,0.6,Graves-2 Rengar-3,NALCS,Jungle,5
SSol,474.2746623207828,386.2694027955099,3963.9754385964916,8915.866666666665,1.144232637438662,1.2250805853564473,0.2831697965640544,0.15592218394487511,2.8,3.0,4.2,0.2,Ezreal-2 Jhin-2 Kog'Maw-1,LCK,ADC,5
Crash,173.06591123754433,288.9641741064687,1867.625,14202.916666666666,0.5764036583995304,0.491597213021861,0.09462589026325612,0.29229986767674704,1.25,3.25,2.75,0.0,Gragas-2 Rengar-2,LCK,Jungle,4
Deft,762.6649941087813,438.0304233543579,2727.886029411765,11482.0,1.6790245677104565,1.4663714310373153,0.338920965504346,0.14831777865112178,3.75,0.75,9.0,1.0,Ashe-1 Ezreal-3,LCK,ADC,4
Woswos,106.50012215318321,215.44146149470475,1378.1666666666667,8504.375,0.44712305531361796,0.45348827640039346,0.06626423211375743,0.1523681113885852,0.0,2.0,5.0,0.5,Lulu-2,CBLoL,Support,2
CuVee,470.20249460425174,372.36553996343343,3949.2974358974366,15568.766666666668,1.215049271311309,1.1458775306194646,0.24622697744354563,0.30765235376278394,0.8,2.2,6.4,0.6,Gangplank-1 Maokai-1 Poppy-1 Shen-2,LCK,Top,5
KaKAO,199.60740148126305,286.4942106338556,1291.1666666666667,7877.833333333333,0.6383196496921748,0.9615196293927404,0.18579285647718635,0.17815543454017385,3.5,1.5,2.5,0.0,Ivern-1 Rengar-1,EULCS,Jungle,2
MaHa,372.31041039702393,377.33329581562674,4059.302083333333,7289.8375,0.9662475082087914,0.8796936189193187,0.1924273704777877,0.16329158350227505,2.25,2.5,3.25,0.5,Ashe-1 Caitlyn-2 Jhin-1,LCK,ADC,4
Megan,331.8076792022711,323.5098370969982,959.1298076923076,10428.983333333334,0.9962021126721607,1.0,0.20000000000000004,0.15980986258144056,1.6666666666666667,3.3333333333333335,16.666666666666668,0.3333333333333333,Lulu-1 Malzahar-1 Tahm Kench-1,LPL,Support,3
Sangyoon,502.87571700130195,363.8264145377865,3113.6247863247863,7343.05,1.319979053556834,1.1253796689760123,0.24601889806585242,0.1512707589029942,2.6,3.2,4.8,0.4,Ashe-1 Ezreal-1 Jhin-1 Kog'Maw-1 Ziggs-1,LCK,ADC,5
TheFoxz,293.57988749140736,284.033341698425,2812.0,2850.0,0.9711571300185795,1.0970775287592118,0.21104812478895568,0.1400657916639375,1.5,3.5,1.5,0.0,Jhin-1 Kog'Maw-1,CBLoL,ADC,2
Smoothie,188.74693341384673,257.8289427345709,641.9815151515152,7216.266666666667,0.6944525856913796,0.5055723945478775,0.07312673739272649,0.10885022050319659,0.8,1.6,11.2,0.6,Karma-5,NALCS,Support,5
Scout,345.880986859334,268.7880920170599,2851.747076023392,5438.25,1.1669831446938137,1.0,0.20000000000000004,0.14001153684265807,5.333333333333333,4.333333333333333,5.333333333333333,0.6666666666666666,Jayce-1 Syndra-2,LPL,Middle,3
Hetong,199.47321408917972,229.44513588597434,1178.2222222222222,7063.633333333334,0.8250635025523542,1.0,0.20000000000000004,0.13790259394507942,0.3333333333333333,2.3333333333333335,7.0,0.0,Karma-2 Lulu-1,LPL,Support,3
Easyhoon,236.1242031713864,244.75266220386982,3765.8194444444443,9652.145833333334,0.9008468931616451,1.0,0.2,0.15533873864850506,1.75,2.5,2.75,0.0,Lissandra-1 Nami-1 Orianna-1 Ryze-1,LPL,Support,4
Wunder,370.3020748453632,373.7390232078722,3778.8148148148152,16941.066666666666,0.951220353800542,1.0054769234325762,0.23070227284416497,0.3095663048609754,1.0,3.0,3.6666666666666665,0.3333333333333333,Kennen-1 Renekton-2,EULCS,Top,3
Revolta,475.57368182516115,352.0906544623614,1910.3052884615386,21407.333333333332,1.344814281215789,1.0236646092509922,0.19575109576606367,0.2901493562371741,4.5,3.5,10.0,1.0,Elise-1 Rengar-1,CBLoL,Jungle,2
Ben4,459.4880281021136,360.44268962014115,2055.4197916666667,11481.75,1.2507161659434485,1.0,0.2,0.26470449296308296,3.5,3.5,7.75,0.5,Gragas-1 Graves-2 Kha'zix-1,LPL,Jungle,4
Roach,305.45207803353003,350.40542760853407,3466.121666666667,12891.333333333334,0.8372258802214461,0.9352129916316635,0.19875031154472572,0.25788887807885,1.0,2.2,5.8,0.2,Renekton-1 Rumble-1 Shen-3,LCK,Top,5
Svenskeren,266.8565147874164,331.5371517309704,1560.4861111111113,10964.433333333334,0.7753313801220475,0.9214531176500486,0.1736332565203488,0.31287106554181815,2.3333333333333335,4.5,3.6666666666666665,0.6666666666666666,Elise-1 Graves-2 Kha'zix-1 Lee Sin-1 Rengar-1,NALCS,Jungle,6
Jankos,283.9552213131437,371.3496156579734,1116.5714285714284,23984.0,0.7364139201822942,0.7402581454794808,0.15044189756101628,0.4451360409011758,3.0,1.5,6.0,1.0,Kha'zix-1 Lee Sin-1,EULCS,Jungle,2
Endless,249.85414316114864,249.18902642055784,4378.371212121212,6149.25,0.9354427059426499,1.0,0.20000000000000004,0.13851038910237012,3.0,2.6666666666666665,2.0,0.0,Ashe-1 Caitlyn-1 Jhin-1,LPL,ADC,3
Fly,470.59527240638374,333.04072116663747,6470.486111111111,8454.925,1.347283081288151,1.146326898947882,0.25385430586603186,0.17816279495390464,1.75,3.25,2.0,0.0,Corki-1 LeBlanc-1 Taliyah-1 Talon-1,LCK,Middle,4
Kuro,563.2029497467873,408.6206406504484,2048.545,10050.3,1.3448404959536504,1.1825571484687585,0.2586174619974847,0.1561955642264943,4.2,1.4,7.0,0.8,Cassiopeia-1 Orianna-1 Taliyah-2 Talon-1,LCK,Middle,5
Balls,343.7991153572752,331.8750546291769,3676.0875,10701.166666666668,0.9786541473266117,0.9612822025345122,0.217441315663351,0.21958399286629643,1.25,2.25,2.25,0.0,Gangplank-1 Nautilus-3,NALCS,Top,4
Ben,872.9092802575902,410.4756138877277,2672.7941176470586,5102.9,2.099366086399996,1.0,0.2,0.11607696932269387,1.0,3.0,11.5,1.0,Lulu-1 Thresh-1,LPL,Support,2
Zantins,211.30607615623734,337.1808343530102,1942.4,7792.25,0.5904809594754707,0.6623559806366848,0.14906378992955466,0.22725961725325614,1.5,2.0,2.0,0.0,Fiora-1 Gragas-1,CBLoL,Top,2
RooKie,331.8076792022711,323.5098370969982,811.9222222222221,10546.174603174602,0.9962021126721607,1.0,0.20000000000000004,0.17183790333385116,11.333333333333334,3.6666666666666665,9.333333333333334,0.3333333333333333,Jayce-1 Syndra-1 Zed-1,LPL,Middle,3
Aoshi,272.985667363527,341.65816118805276,7095.8125,13925.833333333332,0.7727138972638523,0.9386915573737786,0.1934483187070648,0.27786569007636186,1.5,1.5,3.0,0.5,Gragas-1 Poppy-1,CBLoL,Top,2
Bless,248.3748576327153,300.63303045223194,2053.1916666666666,14135.6625,0.7861110040699408,0.7170631622412573,0.13754312577977296,0.3279533913020835,2.0,3.0,3.5,0.0,Kha'zix-1 Rek'Sai-1 Rengar-2,LCK,Jungle,4
ADD,502.086920088219,363.57872778047886,3626.71875,6861.625,1.3078883386407991,1.217898391131698,0.25567886795016465,0.22946596074762043,1.5,2.5,4.0,0.5,Kennen-1 Kled-1 Nautilus-1 Poppy-1,LCK,Top,4
Edge,480.10172512865574,388.9297394155012,2815.331111111111,10194.1,1.1457709527150837,1.2209856083725419,0.286259636372189,0.1546758387842911,4.4,2.0,2.8,0.2,Cassiopeia-1 Jayce-2 LeBlanc-1 Ryze-1,LCK,Middle,5
Flame,429.4162449156106,386.4602190205277,2775.6366666666668,8792.883333333335,1.0803025156092694,1.0622436802831614,0.21424374640513816,0.2292532056585807,1.4,2.2,7.2,0.6,Nautilus-1 Rumble-2 Shen-2,NALCS,Top,5
Olleh,261.5087209743564,293.87122659915343,1032.6071794871793,5693.74,0.8628192460228954,0.8394576566150296,0.13080702745602452,0.11849230450648363,2.2,1.8,8.8,0.6,Bard-1 Karma-3 Lulu-1,NALCS,Support,5
SirT,101.86745213555339,322.0206185568907,1441.0,14731.666666666666,0.30788953581539447,0.275815779296821,0.05255144370595261,0.32380847712202804,2.0,3.0,2.0,1.0,Rengar-1,CBLoL,Jungle,1
V,287.2704459171111,333.91109502748776,1933.4476190476191,8902.2,0.7936118952145024,1.0,0.2,0.21760737409725373,1.8,2.6,3.2,0.2,Camille-4 Nautilus-1,LPL,Top,5
bengi,236.1242031713864,244.75266220386982,4292.466666666666,18806.75,0.9008468931616451,1.0,0.2,0.2909600089406861,1.25,2.5,2.5,0.0,Graves-3 Lee Sin-1,LPL,Jungle,4
Dee,517.9329989124625,368.7721381142105,2252.9180555555554,7384.277777777778,1.3419828110604044,1.335438764567142,0.2811296471187699,0.13509939387523723,3.3333333333333335,2.1666666666666665,7.166666666666667,0.6666666666666666,Ashe-1 Caitlyn-1 Ezreal-1 Jhin-3,LMS,ADC,6
Hauntzer,368.16032924276846,389.0362481363588,1353.155128205128,17300.722222222223,0.900437407131124,1.1017887422524497,0.24236823838055618,0.29707392831872514,3.5,2.5,6.166666666666667,0.6666666666666666,Camille-2 Gragas-1 Maokai-1 Nautilus-1 Shen-1,NALCS,Top,6
SofM,349.73029813137487,379.6148325502745,2413.8238095238094,14532.333333333332,0.895673509463456,1.0,0.2,0.2941242979225341,3.4,2.2,3.6,0.8,Karma-1 Kha'zix-1 Rengar-3,LPL,Jungle,5
Duke,331.8076792022711,323.5098370969982,1111.0924242424242,11537.031746031746,0.9962021126721607,1.0,0.20000000000000004,0.202124662810772,2.3333333333333335,3.3333333333333335,13.0,0.3333333333333333,Gangplank-1 Kennen-1 Rumble-1,LPL,Top,3
Crazy,311.62439890965896,312.4523887122489,3007.026785714286,12914.625,0.9552160374834647,0.8755368065691279,0.17461491387291728,0.24044701470185043,1.25,2.5,3.0,0.0,Nautilus-1 Poppy-1 Renekton-1 Shen-1,LCK,Top,4
Satorius,360.5958958404861,346.9405533633538,3960.0032763532763,20154.67261904762,1.0232127582947288,0.985932667854352,0.20503231098087518,0.23500117710191423,1.6666666666666667,2.8333333333333335,4.666666666666667,0.3333333333333333,Gragas-2 Nautilus-1 Renekton-1 Rumble-2,EULCS,Top,6
Riyev,167.30262224554116,246.5223190207283,683.55,6823.5,0.6373220624401827,0.6856734252719904,0.11493893541215222,0.1450485535575708,2.0,2.0,5.5,0.0,Karma-1 Lulu-1,CBLoL,Support,2
Kramer,653.6764907272993,429.7886433996483,2585.0579914529912,8685.933333333334,1.4942737265834913,1.3123825610387205,0.3049086915069449,0.12657632890458442,5.4,1.2,5.0,0.8,Ashe-3 Ezreal-1 Jhin-1,LCK,ADC,5
Titan,479.3227410778617,336.47910561935254,3387.9333333333334,2303.767857142857,1.359734204109409,1.4867255592583262,0.334082431266743,0.1741587399949212,4.0,5.5,0.0,0.0,Ahri-1 Orianna-1,CBLoL,Middle,2
Crown,554.282826363835,414.67821019927425,4534.786904761904,9640.1,1.2468754087432148,1.0752974684894343,0.2490920813348354,0.15277510925732013,3.8,2.0,3.8,0.6,Corki-1 Orianna-1 Ryze-3,LCK,Middle,5
Doinb,756.4539437970698,393.89247315656274,3177.6484335839605,17639.9,1.8481511945815625,1.0,0.2,0.2550298122115594,4.4,3.2,7.2,0.6,Akali-1 Karma-1 Viktor-1 Vladimir-2,LPL,Middle,5
Faker,619.368227458626,425.1961872276777,2199.7661324786327,6870.5625,1.4137239131434507,1.1961606627563603,0.26622848667009325,0.1708432881466258,5.0,2.5,6.0,1.0,Jayce-1 Orianna-1 Ryze-1 Syndra-1,LCK,Middle,4
Chawy,369.1218418214316,358.4593271523343,10770.5,7795.083333333334,0.9894350688981774,1.141926198681308,0.2708348411769576,0.1783691396294984,0.5,2.5,1.0,0.0,Ryze-1 Zilean-1,LMS,Middle,2
Lep,287.5461331741737,325.2351855372127,3892.25,12537.0,0.8263169206713723,0.8524321951832493,0.18440443103407272,0.2097040006310245,1.0,1.5,4.0,0.5,Nautilus-2,CBLoL,Top,2
Kuzan,542.7032955743223,355.86172244627454,3577.4360119047615,12177.375,1.4792235811938141,1.3328560855556704,0.28496491454640116,0.1842731222447757,3.0,2.25,5.0,0.5,Taliyah-1 Viktor-2 Vladimir-1,LCK,Middle,4
Seraph,435.4815404518163,345.98733037073686,2177.5204517704515,6225.472222222223,1.1995487846480837,1.2111199409265279,0.2448323418306093,0.24018326781196564,2.5,4.333333333333333,5.666666666666667,0.3333333333333333,Poppy-1 Renekton-1 Rumble-4,NALCS,Top,6
HusTlin,181.29842016409305,239.2924526023878,2807.008315527066,6818.666666666667,0.7070046411340335,0.8027473303014915,0.11751478049920235,0.14459557464591524,0.3333333333333333,2.3333333333333335,7.0,0.5,Karma-1 Nami-2 Nautilus-2 Zyra-1,EULCS,Support,6
NighT,484.07405063077357,369.6292606217042,5425.170346320346,7235.808333333333,1.24811230494236,1.3815309778536113,0.302786948169578,0.19358407994575622,3.0,2.8333333333333335,3.6666666666666665,0.5,Ahri-2 Jayce-2 Ryze-1 Zed-1,EULCS,Middle,6
MMD,427.5070193251631,375.44305588617624,1545.00625,19278.75,1.07957617587895,1.009683036935149,0.19997933299074783,0.25881933572898574,1.5,0.25,7.25,1.0,Nautilus-1 Rumble-1 Shen-2,LMS,Top,4
Jay,202.2030598772402,249.25380554566394,1181.7070707070707,4511.2,0.7055634801553093,0.6725146652081024,0.10256245263450038,0.14392063894014645,1.0,3.0,5.333333333333333,0.3333333333333333,Karma-1 Lulu-1 Zyra-1,LMS,Support,3
Febiven,427.3820030809883,409.4672757419914,3414.925,7013.333333333333,0.9993263771823153,1.0768918498836715,0.23961191900001924,0.14718379016064315,2.5,1.5,2.0,1.0,LeBlanc-1 Syndra-1,EULCS,Middle,2
WildTurtle,360.37923697496154,386.3272508004122,3369.114285714286,4819.916666666667,0.895312071105268,1.0790191080631688,0.23588479735612178,0.1211377541697267,2.8333333333333335,2.5,3.3333333333333335,0.6666666666666666,Ashe-2 Ezreal-3 Ziggs-1,NALCS,ADC,6
World6,301.773826672494,358.7324780981538,941.976256684492,13641.45,0.8124413014533174,1.0,0.2,0.27142165835080145,4.4,2.6,7.4,0.6,Graves-4 Lee Sin-1,LPL,Jungle,5
Starlight,249.2838874677119,303.41432225025136,6498.0,4925.0,0.7727434891188013,1.0,0.2,0.14831433604866517,0.0,2.0,1.0,0.0,Karma-1,LPL,Support,1
LOD,612.3069329943932,392.6737187857525,1854.5078637770898,6560.346666666667,1.5088811256729273,1.3289938502283305,0.28794048466152505,0.11166114991806839,5.2,1.6,8.6,0.8,Ezreal-3 Jhin-2,NALCS,ADC,5
Apex,456.957686076744,399.9641960805239,1943.9874338624338,8542.46111111111,1.0947141554860955,1.0483933271758814,0.24223548195079023,0.16656388986785256,4.666666666666667,2.5,5.166666666666667,0.6666666666666666,Cassiopeia-3 Zed-1 Zilean-2,LMS,Middle,6
Nuclear,374.2638582303328,407.4168249714671,1909.0208333333335,4504.375,0.9218504060452937,0.9156626435658545,0.19769969904031312,0.1294912472159161,1.0,2.0,6.0,1.0,Ashe-1 Ezreal-1,EULCS,ADC,2
Taizan,292.68820185205226,343.54064090538435,1171.5111111111112,14560.15,0.8203346751437145,0.8022906580857714,0.15838437745327963,0.2940668343932472,3.5,3.5,6.166666666666667,0.6666666666666666,Elise-2 Kha'zix-1 Rengar-3,LMS,Jungle,6
GODV,480.1267056471554,379.50890203664085,1632.162878787879,5266.9,1.2238440920914877,1.0,0.2,0.19093262791010895,4.0,4.0,7.5,0.0,Ahri-1 Lissandra-1,LPL,Middle,2
Tabzz,578.6472123072463,361.19577364964067,4584.875,11854.25,1.5374232635755298,1.2686171799543733,0.271640627556435,0.1470239435296783,2.6666666666666665,1.8333333333333333,3.8333333333333335,0.3333333333333333,Caitlyn-1 Ezreal-3 Varus-1 Ziggs-1,EULCS,ADC,6
LetMe,669.1610219498175,453.6068562664749,2924.633333333333,15677.5,1.4179309582842547,1.0,0.2,0.2288933766942799,3.5,0.5,3.5,1.0,Gragas-1 Renekton-1,LPL,Top,2
Secret,181.2817654324993,213.33113545441944,1947.861111111111,3092.0714285714284,0.8112144159506385,1.1181073196516063,0.15195226095763903,0.1409317290461408,0.0,5.0,5.5,0.0,Nami-1 Zyra-1,LCK,Support,2
Score,407.4251932349273,379.87758397029404,1070.4111111111113,20575.375,0.9977473250865696,0.8449555129113321,0.17079446212066382,0.2670299290717464,4.75,1.0,8.25,1.0,Gragas-2 Graves-2,LCK,Jungle,4
Xerxe,208.53854684633777,359.4639328380149,1000.4873015873017,20067.0,0.553945923673638,0.555141207990867,0.10886039137219554,0.22863899234705132,2.6666666666666665,1.0,7.333333333333333,0.6666666666666666,Ivern-1 Rengar-2,EULCS,Jungle,3
Fofo,662.8425471662009,395.97892767667594,10048.596078431374,9708.833333333334,1.6568699312706967,1.4462861006486036,0.33800491073663275,0.15607719890046776,5.0,1.0,4.333333333333333,0.3333333333333333,Ekko-1 Jayce-1 Orianna-1,LMS,Middle,3
Chingz,221.6146136725409,347.15219543154853,3308.85,9470.1875,0.6253800175295713,0.7642056096865928,0.16749331473749757,0.17002796696780742,1.0,2.0,3.0,0.5,Fizz-1 Orianna-1 Ryze-1 Syndra-1,LMS,Middle,4
Chaser,390.5595588854161,371.293582213725,1128.3023809523809,16865.64,1.0297303245383516,0.9558125989230561,0.194273002552145,0.3071390702238901,5.0,1.8,9.2,0.8,Graves-1 Rengar-4,NALCS,Jungle,5
Ryu,535.453049655785,416.73812846960965,1669.2455128205129,13096.75,1.2443026562397848,1.0633022688021312,0.2334524324019001,0.15124079263314885,3.5,1.0,9.75,1.0,Ahri-2 Cassiopeia-1 Viktor-1,NALCS,Middle,4
Evrot,492.58324601045626,321.0430673074095,8978.75,13487.0,1.4908284720125191,1.3185386024987822,0.28603556063990604,0.16253956945927023,0.5,2.5,5.0,0.0,Ahri-1 Cassiopeia-1,CBLoL,Middle,2
Nappon,289.0864865265821,299.8893008119223,2270.0444444444443,14039.541666666666,0.9186538565522939,0.6413079398877279,0.12098097483228684,0.24144776276171925,3.0,3.5,4.0,0.0,Ivern-1 Kha'zix-1,CBLoL,Jungle,2
Athena,417.4471999752333,349.0370161461632,4984.471111111112,21129.2,1.155121630578519,1.0,0.2,0.1990251749259958,3.6,2.2,5.4,0.4,Cassiopeia-1 Kassadin-1 Ryze-1 Vladimir-1 Zilean-1,LPL,Middle,5
SuKi,153.12780576009274,230.91188006269357,2062.520833333333,9334.5,0.602166625787018,0.7295148993450666,0.11015585660397248,0.1684005563184499,0.5,2.0,4.5,0.5,Leona-1 Lulu-1 Nami-1 Zyra-1,LMS,Support,4
CoreJJ,252.84214742382292,256.800572579414,1383.817878787879,10303.6,0.8939189472800418,0.8457712373341112,0.1233694282852775,0.12297815828186902,0.8,1.4,7.6,0.6,Karma-1 Lulu-1 Tahm Kench-1 Zyra-2,LCK,Support,5
Gear,560.5992130889329,403.3055732194899,2091.844696969697,8667.2,1.3405532752958695,1.2327594174377858,0.2871144933765861,0.17339341855090223,3.6,1.8,6.2,0.6,Cassiopeia-1 Viktor-1 Zed-3,LMS,Middle,5
Marge,331.8076792022711,323.5098370969982,1026.177398989899,8636.472222222223,0.9962021126721607,1.0,0.20000000000000004,0.15739945663138757,6.666666666666667,3.0,10.0,0.3333333333333333,Ezreal-2 Jhin-1,LPL,ADC,3
Max,229.15932277335466,266.4854003638324,1672.7722222222221,7329.625,0.8291948328347889,0.7654371217780491,0.1198408003458913,0.18759060366132774,0.5,2.75,6.0,0.5,Lulu-1 Malzahar-1 Tahm Kench-1 Zilean-1,LCK,Support,4
xiye,872.9092802575902,410.4756138877277,2629.0798611111113,8885.666666666668,2.099366086399996,1.0,0.2,0.1576027714004189,5.0,1.5,7.5,1.0,Jayce-1 Karma-1,LPL,Middle,2
Clid,756.4539437970698,393.89247315656274,3534.1484848484847,12210.573333333334,1.8481511945815625,1.0,0.2,0.25740095394436124,3.2,3.0,5.8,0.6,Lee Sin-2 Rengar-3,LPL,Jungle,5
957,872.9092802575902,410.4756138877277,5008.726190476191,14477.625,2.099366086399996,1.0,0.2,0.29222098810487174,1.5,2.0,7.0,1.0,Maokai-2,LPL,Top,2
Funny,480.1267056471554,379.50890203664085,2348.0214285714287,4852.25,1.2238440920914877,1.0,0.2,0.24361826121703836,2.0,6.0,6.5,0.0,Rumble-1 Shen-1,LPL,Top,2
Rekkles,607.2239864757715,367.0764264721836,4361.277777777778,11037.0,1.5766571433990217,1.1184047426900638,0.252096239792052,0.12661967301728147,3.6666666666666665,1.3333333333333333,4.0,0.3333333333333333,Ezreal-1 Jhin-1 Varus-1,EULCS,ADC,3
Bang,784.2419253254166,442.60573845713054,2773.9106837606837,11512.5,1.729542655846257,1.4564503023190718,0.3380942894540322,0.18324879141133119,4.75,1.25,6.5,1.0,Ezreal-4,LCK,ADC,4
Five,301.773826672494,358.7324780981538,965.0481351981352,5867.2666666666655,0.8124413014533174,1.0,0.2,0.15201518784561335,1.0,3.4,11.0,0.6,Lulu-2 Malzahar-1 Zyra-2,LPL,Support,5
Djoko,314.23769707236795,322.84228394285265,1908.0682539682537,16285.2,0.9331844150677868,0.8817467531178848,0.1654031654445663,0.32570344636073695,2.0,2.4,5.2,0.4,Elise-1 Gragas-3 Graves-1,EULCS,Jungle,5
tockers,342.6028127993924,348.37856150477273,6246.214285714286,6074.3,0.9528110521546251,0.6985715857868624,0.15128748421096566,0.15579357777102246,2.5,4.0,5.0,0.0,Ryze-1 Zilean-1,CBLoL,Middle,2
Tempt,546.2266168509618,372.99925267318656,7483.75,8182.375,1.390206094939796,1.2468718666413676,0.2914553566767897,0.15456745762395918,2.5,2.0,2.75,0.0,Ekko-1 Jayce-1 Syndra-1 Taliyah-1,LCK,Middle,4
LirA,290.8829579371297,358.5556269491246,1370.4321152703506,10471.863888888887,0.7714207836099455,0.7776367163551078,0.16078197418048448,0.3075509947749174,3.5,2.8333333333333335,5.333333333333333,0.3333333333333333,Graves-2 Kha'zix-1 Lee Sin-3,NALCS,Jungle,6
Robo,721.0236480208964,339.04663481883205,6565.333333333334,6694.145833333334,2.088697439985726,1.5460740764263674,0.3267679960182975,0.218652631602701,1.5,5.5,6.0,0.0,Rumble-2,CBLoL,Top,2
Spirit,292.83054747349945,362.88165281874114,1723.375,20074.0,0.7915014524777857,0.7608531313481741,0.15109784552882358,0.2554252422013053,1.5,0.5,5.5,1.0,Graves-2,LCK,Jungle,2
Memento,294.0176942982697,333.9482252396667,3003.816666666667,14688.991666666667,0.8408740764285945,0.8960827394669448,0.1787544786167855,0.26490555406548255,1.6666666666666667,2.1666666666666665,5.333333333333333,0.5,Elise-1 Graves-3 Kha'zix-1 Rengar-1,EULCS,Jungle,6
Kid,331.8076792022711,323.5098370969982,1160.4682860998653,15074.317460317461,0.9962021126721607,1.0,0.20000000000000004,0.3088281146425487,3.3333333333333335,4.0,11.666666666666666,0.3333333333333333,Gragas-2 Kha'zix-1,LPL,Jungle,3
Ghost,585.2699203837567,358.822528730746,4069.229166666666,8220.5,1.5656182693045726,1.3945323129722316,0.31497316613666615,0.14473872459919737,2.75,2.5,4.0,0.0,Ashe-2 Ezreal-1 Ziggs-1,LCK,ADC,4
