gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,custom_week,custom_damagetaken,custom_week,custom_damagetaken,custom_week,custom_damagetaken
90101,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90101?gameHash=5b73d2dac2a434ca&tab=overview,LCK,2017-1,42801.1087963,7.1,1,7.04,1,Blue,Top,Huni,SK Telecom T1,Rumble,Malzahar,LeBlanc,Kled,Orianna,Lissandra,39.1166666667,1,7,1,5,15,8,2,0,0,0,1,0,6,0.17895185343,0.05112910098,0.58798466127,1,12.8699666667,3,1,1,0,0,0,0,1,0,0,1,,1,8.85223333333,0,1,11,2,1,34.7965833333,1,0,27439,701.465700895,0.259173900313,0.254559942442,21,0.53685556029,0.147887323944,11,0.28121005539,,3,,,18205,336.478568385,16835,0.337382853176,339,31,7,24,9.4588836813,0.299031476998,79,69,10,3764,3023,741,6421,4965,1456,4585,4596,-11,7,21893,7,21893,7,21893
90101,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90101?gameHash=5b73d2dac2a434ca&tab=overview,LCK,2017-1,42801.1087963,7.1,1,7.04,2,Blue,Jungle,Peanut,SK Telecom T1,Lee Sin,Malzahar,LeBlanc,Kled,Orianna,Lissandra,39.1166666667,1,1,1,10,15,8,0,0,0,0,0,0,6,0.02556455049,0.02556455049,0.58798466127,0,12.8699666667,3,1,2,1,0,2,0,0,0,0,1,,1,8.85223333333,0,1,11,2,1,34.7965833333,1,0,6638,169.697486153,0.0626989449424,0.169112999617,40,1.0225820196,0.281690140845,14,0.35790370686,,4,,,13787,223.53438432,12925,0.172268907563,40,126,77,49,4.24371538134,0.117433414044,52,42,10,3330,2802,528,5083,4342,741,3620,3169,451,7,35259,7,35259,7,35259
90101,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90101?gameHash=5b73d2dac2a434ca&tab=overview,LCK,2017-1,42801.1087963,7.1,1,7.04,3,Blue,Middle,Faker,SK Telecom T1,Jayce,Malzahar,LeBlanc,Kled,Orianna,Lissandra,39.1166666667,1,4,3,5,15,8,1,0,0,0,0,0,6,0.10225820196,0.05112910098,0.58798466127,0,12.8699666667,3,1,0,0,0,0,0,0,0,0,1,,1,8.85223333333,0,1,11,2,1,34.7965833333,1,0,32222,823.740945888,0.304351522135,0.227889201348,21,0.53685556029,0.147887323944,9,0.23008095441,,2,,,16826,301.225053259,14200,0.0303842716711,323,40,13,27,9.27993182787,0.286924939467,74,92,-18,3122,3701,-579,5162,5299,-137,4008,5142,-1134,7,20367,7,20367,7,20367
90101,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90101?gameHash=5b73d2dac2a434ca&tab=overview,LCK,2017-1,42801.1087963,7.1,1,7.04,4,Blue,ADC,Bang,SK Telecom T1,Ezreal,Malzahar,LeBlanc,Kled,Orianna,Lissandra,39.1166666667,1,3,2,5,15,8,0,0,0,0,0,0,6,0.07669365147,0.05112910098,0.58798466127,0,12.8699666667,3,1,0,0,0,0,0,0,0,0,1,,1,8.85223333333,0,1,11,2,1,34.7965833333,1,0,34544,883.101832126,0.326283873771,0.238391168291,18,0.46016190882,0.12676056338,8,0.20451640392,,4,,,17369,315.106604176,16258,0.196433396379,337,25,12,13,9.25436727738,0.268765133172,90,66,24,3887,2834,1053,5723,5038,685,3420,2807,613,7,22928,7,22928,7,22928
90101,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90101?gameHash=5b73d2dac2a434ca&tab=overview,LCK,2017-1,42801.1087963,7.1,1,7.04,5,Blue,Support,Wolf,SK Telecom T1,Nami,Malzahar,LeBlanc,Kled,Orianna,Lissandra,39.1166666667,1,0,1,9,15,8,0,0,0,0,0,0,6,0,0.02556455049,0.58798466127,0,12.8699666667,3,1,0,0,0,0,0,0,0,0,1,,1,8.85223333333,0,1,11,2,1,34.7965833333,1,0,5028,128.538559864,0.0474917588386,0.110046688302,42,1.07371112058,0.295774647887,26,0.66467831274,,14,,,10733,145.460247124,9650,0.177715091678,27,0,0,0,0.69024286323,0.0278450363196,2,1,1,2192,1862,330,3178,2951,227,2247,1877,370,7,16178,7,16178,7,16178
90101,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90101?gameHash=5b73d2dac2a434ca&tab=overview,LCK,2017-1,42801.1087963,7.1,1,7.04,6,Red,Top,ikssu,Jin Air Green Wings,Gragas,Camille,Varus,Rengar,Ryze,Lulu,39.1166666667,0,2,3,2,8,15,0,0,0,0,0,0,6,0.05112910098,0.17895185343,0.58798466127,0,12.8699666667,1,3,0,1,0,0,0,0,0,0,0,,0,8.85223333333,1,0,2,11,0,34.7965833333,0,1,14738,376.770345121,0.200418842472,0.196989102604,17,0.43459735833,0.116438356164,4,0.10225820196,,1,,,11952,176.623434171,11975,-0.337382853176,269,1,0,1,6.9024286323,0.204081632653,69,79,-10,3023,3764,-741,4965,6421,-1456,4596,4585,11,7,40825,7,40825,7,40825
90101,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90101?gameHash=5b73d2dac2a434ca&tab=overview,LCK,2017-1,42801.1087963,7.1,1,7.04,7,Red,Jungle,UmTi,Jin Air Green Wings,Kha'zix,Camille,Varus,Rengar,Ryze,Lulu,39.1166666667,0,1,4,5,8,15,0,0,0,0,0,1,6,0.02556455049,0.02556455049,0.58798466127,0,12.8699666667,1,3,1,2,1,0,0,0,0,0,0,,0,8.85223333333,1,0,2,11,0,34.7965833333,0,1,15177,387.993182787,0.206388707572,0.169588795812,41,1.04814657009,0.280821917808,13,0.33233915637,,12,,,10991,152.05590115,10875,-0.172268907563,33,144,90,54,4.52492543673,0.138775510204,42,52,-10,2802,3330,-528,4342,5083,-741,3169,3620,-451,7,31333,7,31333,7,31333
90101,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90101?gameHash=5b73d2dac2a434ca&tab=overview,LCK,2017-1,42801.1087963,7.1,1,7.04,8,Red,Middle,Kuzan,Jin Air Green Wings,Viktor,Camille,Varus,Rengar,Ryze,Lulu,39.1166666667,0,2,3,2,8,15,0,0,0,0,0,0,6,0.05112910098,0.10225820196,0.58798466127,0,12.8699666667,1,3,0,0,0,0,0,0,0,0,0,,0,8.85223333333,1,0,2,11,0,34.7965833333,0,1,19578,500.502769493,0.26623694517,0.274114836083,22,0.56242011078,0.150684931507,8,0.20451640392,,7,,,14657,245.775543247,13775,-0.0303842716711,371,14,13,1,9.84235193865,0.331972789116,92,74,18,3701,3122,579,5299,5162,137,5142,4008,1134,7,18715,7,18715,7,18715
90101,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90101?gameHash=5b73d2dac2a434ca&tab=overview,LCK,2017-1,42801.1087963,7.1,1,7.04,9,Red,ADC,Teddy,Jin Air Green Wings,Jhin,Camille,Varus,Rengar,Ryze,Lulu,39.1166666667,0,2,2,3,8,15,0,0,0,0,0,0,6,0.05112910098,0.07669365147,0.58798466127,0,12.8699666667,1,3,0,0,0,0,0,0,0,0,0,,0,8.85223333333,1,0,2,11,0,34.7965833333,0,1,17588,449.629314018,0.239175369887,0.248824438451,16,0.40903280784,0.109589041096,12,0.30677460588,,4,,,13770,223.099786962,13350,-0.196433396379,336,6,6,0,8.74307626758,0.295238095238,66,90,-24,2834,3887,-1053,5038,5723,-685,2807,3420,-613,7,17485,7,17485,7,17485
90101,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90101?gameHash=5b73d2dac2a434ca&tab=overview,LCK,2017-1,42801.1087963,7.1,1,7.04,10,Red,Support,SnowFlower,Jin Air Green Wings,Karma,Camille,Varus,Rengar,Ryze,Lulu,39.1166666667,0,1,3,5,8,15,0,0,0,0,0,0,6,0.02556455049,0,0.58798466127,0,12.8699666667,1,3,0,0,0,0,0,0,0,0,0,,0,8.85223333333,1,0,2,11,0,34.7965833333,0,1,6455,165.019173413,0.0877801348999,0.11048282705,50,1.2782275245,0.342465753425,17,0.43459735833,,17,,,8918,99.0605879847,8075,-0.177715091678,24,0,0,0,0.61354921176,0.0299319727891,1,2,-1,1862,2192,-330,2951,3178,-227,1877,2247,-370,7,19680,7,19680,7,19680
90109,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90109?gameHash=7b433f93b4f6a55b&tab=overview,LCK,2017-1,42801.1578819,7.1,2,7.04,1,Blue,Top,ikssu,Jin Air Green Wings,Gragas,Rumble,Zyra,Ryze,Jayce,Maokai,50.8333333333,0,0,4,3,9,18,0,0,0,0,0,0,14,0,0.0196721311475,0.531147540984,0,15.7821666667,2,2,0,0,0,0,0,0,0,0,,,0,19.6099,0,0,5,9,1,31.9077833333,1,1,14854,292.209836066,0.149996465682,0.211308432631,26,0.511475409836,0.128712871287,8,0.15737704918,,2,,,17543,217.687868852,17250,-0.0425531914894,403,3,1,2,7.9868852459,0.252132701422,87,88,-1,3224,3341,-117,4945,4917,28,4736,4869,-133,7,57243,7,57243,7,57243
90109,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90109?gameHash=7b433f93b4f6a55b&tab=overview,LCK,2017-1,42801.1578819,7.1,2,7.04,2,Blue,Jungle,UmTi,Jin Air Green Wings,Graves,Rumble,Zyra,Ryze,Jayce,Maokai,50.8333333333,0,3,2,4,9,18,0,0,0,0,1,0,14,0.0590163934426,0.0786885245902,0.531147540984,0,15.7821666667,2,2,1,2,1,0,0,0,1,0,,,0,19.6099,0,0,5,9,1,31.9077833333,1,1,21778,428.419672131,0.219915378324,0.204796822487,46,0.904918032787,0.227722772277,24,0.472131147541,,10,,,17202,210.979672131,15675,-0.0618238021638,110,174,106,68,5.5868852459,0.195260663507,46,55,-9,2958,3237,-279,4756,4965,-209,3525,3525,0,7,27190,7,27190,7,27190
90109,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90109?gameHash=7b433f93b4f6a55b&tab=overview,LCK,2017-1,42801.1578819,7.1,2,7.04,3,Blue,Middle,Kuzan,Jin Air Green Wings,Viktor,Rumble,Zyra,Ryze,Jayce,Maokai,50.8333333333,0,3,3,3,9,18,0,0,0,0,0,0,14,0.0590163934426,0.137704918033,0.531147540984,0,15.7821666667,2,2,0,0,0,0,0,0,0,0,,,0,19.6099,0,0,5,9,1,31.9077833333,1,1,34391,676.544262295,0.347282109281,0.217419034525,35,0.688524590164,0.173267326733,6,0.118032786885,,9,,,17863,223.98295082,18235,-0.189400521286,377,9,3,6,7.59344262295,0.236966824645,74,76,-2,2935,2999,-64,4860,4969,-109,4190,4468,-278,7,18926,7,18926,7,18926
90109,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90109?gameHash=7b433f93b4f6a55b&tab=overview,LCK,2017-1,42801.1578819,7.1,2,7.04,4,Blue,ADC,Teddy,Jin Air Green Wings,Ashe,Rumble,Zyra,Ryze,Jayce,Maokai,50.8333333333,0,1,4,7,9,18,0,0,0,0,0,0,14,0.0196721311475,0.118032786885,0.531147540984,0,15.7821666667,2,2,0,0,0,0,0,0,0,0,,,0,19.6099,0,0,5,9,1,31.9077833333,1,1,17006,334.544262295,0.17172747377,0.233382981974,23,0.452459016393,0.113861386139,10,0.196721311475,,8,,,18699,240.428852459,18225,-0.0641563545595,396,33,24,9,8.4393442623,0.285308056872,76,83,-7,3003,3166,-163,4825,4836,-11,3038,3009,29,7,20149,7,20149,7,20149
90109,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90109?gameHash=7b433f93b4f6a55b&tab=overview,LCK,2017-1,42801.1578819,7.1,2,7.04,5,Blue,Support,SnowFlower,Jin Air Green Wings,Malzahar,Rumble,Zyra,Ryze,Jayce,Maokai,50.8333333333,0,2,5,7,9,18,0,0,0,0,0,0,14,0.0393442622951,0,0.531147540984,0,15.7821666667,2,2,0,0,0,0,0,0,0,0,,,0,19.6099,0,0,5,9,1,31.9077833333,1,1,11000,216.393442623,0.111078572943,0.133092728384,72,1.41639344262,0.356435643564,24,0.472131147541,,29,,,13447,137.110819672,13195,0.153846153846,37,0,0,0,0.727868852459,0.0303317535545,2,3,-1,1865,1984,-119,3057,2980,77,2457,2306,151,7,18900,7,18900,7,18900
90109,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90109?gameHash=7b433f93b4f6a55b&tab=overview,LCK,2017-1,42801.1578819,7.1,2,7.04,6,Red,Top,Profit,SK Telecom T1,Nautilus,Varus,Camille,LeBlanc,Kled,Shen,50.8333333333,1,1,0,13,18,9,0,0,0,0,0,0,14,0.0196721311475,0,0.531147540984,0,15.7821666667,2,2,0,0,0,0,0,0,0,0,,,1,19.6099,1,1,9,5,0,31.9077833333,1,1,20207,397.514754098,0.174847926347,0.204213103547,29,0.570491803279,0.173652694611,1,0.0196721311475,,2,,,19322,252.684590164,18000,0.0425531914894,424,17,8,9,8.67540983607,0.257766582704,88,87,1,3341,3224,117,4917,4945,-28,4869,4736,133,7,24300,7,24300,7,24300
90109,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90109?gameHash=7b433f93b4f6a55b&tab=overview,LCK,2017-1,42801.1578819,7.1,2,7.04,7,Red,Jungle,Peanut,SK Telecom T1,Rengar,Varus,Camille,LeBlanc,Kled,Shen,50.8333333333,1,4,1,5,18,9,0,0,0,0,0,0,14,0.0786885245902,0.0590163934426,0.531147540984,1,15.7821666667,2,2,2,1,1,1,0,0,0,1,,,1,19.6099,1,1,9,5,0,31.9077833333,1,1,12122,238.46557377,0.104889719561,0.188791554715,41,0.806557377049,0.245508982036,25,0.491803278689,,4,,,18352,233.602622951,16675,0.0618238021638,82,186,102,84,5.27213114754,0.146935348447,55,46,9,3237,2958,279,4965,4756,209,3525,3525,0,7,45027,7,45027,7,45027
90109,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90109?gameHash=7b433f93b4f6a55b&tab=overview,LCK,2017-1,42801.1578819,7.1,2,7.04,8,Red,Middle,Faker,SK Telecom T1,Syndra,Varus,Camille,LeBlanc,Kled,Shen,50.8333333333,1,7,4,5,18,9,1,0,0,0,0,0,14,0.137704918033,0.0590163934426,0.531147540984,0,15.7821666667,2,2,0,0,0,0,0,0,0,0,,,1,19.6099,1,1,9,5,0,31.9077833333,1,1,27765,546.196721311,0.240246086753,0.240239113499,9,0.177049180328,0.0538922155689,15,0.295081967213,,4,,,21588,297.261639344,22050,0.189400521286,429,31,10,21,9.04918032787,0.27287993283,76,74,2,2999,2935,64,4969,4860,109,4468,4190,278,7,23133,7,23133,7,23133
90109,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90109?gameHash=7b433f93b4f6a55b&tab=overview,LCK,2017-1,42801.1578819,7.1,2,7.04,9,Red,ADC,Bang,SK Telecom T1,Ezreal,Varus,Camille,LeBlanc,Kled,Shen,50.8333333333,1,6,2,9,18,9,1,0,0,0,0,1,14,0.118032786885,0.0196721311475,0.531147540984,0,15.7821666667,2,2,0,0,0,0,0,0,0,0,,,1,19.6099,1,1,9,5,0,31.9077833333,1,1,47719,938.73442623,0.412904844725,0.25440468052,23,0.452459016393,0.137724550898,10,0.196721311475,,3,,,22479,314.789508197,19433,0.0641563545595,446,27,15,12,9.30491803279,0.28631402183,83,76,7,3166,3003,163,4836,4825,11,3009,3038,-29,7,27626,7,27626,7,27626
90109,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90109?gameHash=7b433f93b4f6a55b&tab=overview,LCK,2017-1,42801.1578819,7.1,2,7.04,10,Red,Support,Wolf,SK Telecom T1,Karma,Varus,Camille,LeBlanc,Kled,Shen,50.8333333333,1,0,2,13,18,9,0,0,0,0,0,0,14,0,0.0393442622951,0.531147540984,0,15.7821666667,2,2,0,0,0,0,0,0,0,0,,,1,19.6099,1,1,9,5,0,31.9077833333,1,1,7756,152.57704918,0.0671114226133,0.112351547719,65,1.27868852459,0.389221556886,32,0.629508196721,,16,,,13544,139.019016393,11310,-0.153846153846,50,4,0,4,1.06229508197,0.0361041141898,3,2,1,1984,1865,119,2980,3057,-77,2306,2457,-151,7,18478,7,18478,7,18478
90113,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90113?gameHash=944a5e4c99aa7701&tab=overview,LCK,2017-1,42801.2078935,7.1,1,7.04,1,Blue,Top,Crazy,BBQ Olivers,Shen,Syndra,Renekton,Rengar,Ahri,Orianna,39.8333333333,0,3,1,1,6,12,0,0,0,0,0,0,7,0.0753138075314,0,0.451882845188,0,14.5038333333,0,4,0,0,0,0,0,0,0,0,,,0,18.1742166667,0,0,2,10,0,30.64715,0,2,12908,324.050209205,0.190181518152,0.231433990698,21,0.52719665272,0.142857142857,1,0.0251046025105,,1,,,14038,223.611715481,13875,-0.140703517588,321,10,2,8,8.30962343096,0.275184275184,61,78,-17,2927,3071,-144,4560,5281,-721,4229,4342,-113,7,29007,7,29007,7,29007
90113,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90113?gameHash=944a5e4c99aa7701&tab=overview,LCK,2017-1,42801.2078935,7.1,1,7.04,2,Blue,Jungle,Bless,BBQ Olivers,Rek'Sai,Syndra,Renekton,Rengar,Ahri,Orianna,39.8333333333,0,2,5,1,6,12,0,0,0,0,1,0,7,0.0502092050209,0.175732217573,0.451882845188,0,14.5038333333,0,4,0,3,0,0,0,0,0,0,,,0,18.1742166667,0,0,2,10,0,30.64715,0,2,7706,193.456066946,0.113537246582,0.187263231741,30,0.753138075314,0.204081632653,17,0.426778242678,,5,,,12338,180.933891213,11950,-0.269683257919,45,158,96,62,5.09623430962,0.126535626536,70,56,14,3817,3489,328,5263,5071,192,4500,4461,39,7,37432,7,37432,7,37432
90113,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90113?gameHash=944a5e4c99aa7701&tab=overview,LCK,2017-1,42801.2078935,7.1,1,7.04,3,Blue,Middle,Tempt,BBQ Olivers,Jayce,Syndra,Renekton,Rengar,Ahri,Orianna,39.8333333333,0,0,1,1,6,12,0,0,0,0,0,0,7,0,0.100418410042,0.451882845188,0,14.5038333333,0,4,0,0,0,0,0,0,0,0,,,0,18.1742166667,0,0,2,10,0,30.64715,0,2,20976,526.594142259,0.309052333805,0.232499285473,21,0.52719665272,0.142857142857,10,0.251046025105,,4,,,14079,224.641004184,12400,-0.154967823532,364,5,3,2,9.26359832636,0.27027027027,94,99,-5,3366,3485,-119,5213,5207,6,4842,4942,-100,7,13135,7,13135,7,13135
90113,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90113?gameHash=944a5e4c99aa7701&tab=overview,LCK,2017-1,42801.2078935,7.1,1,7.04,4,Blue,ADC,Ghost,BBQ Olivers,Ziggs,Syndra,Renekton,Rengar,Ahri,Orianna,39.8333333333,0,1,1,2,6,12,0,0,0,0,0,0,7,0.0251046025105,0.0251046025105,0.451882845188,0,14.5038333333,0,4,0,1,0,0,0,0,0,0,,,0,18.1742166667,0,0,2,10,0,30.64715,0,2,19584,491.648535565,0.288543140028,0.241307454465,16,0.401673640167,0.108843537415,6,0.150627615063,,3,,,14418,233.151464435,13725,-0.048,379,9,6,3,9.74058577406,0.307125307125,89,98,-9,3230,3387,-157,4826,5197,-371,3263,3195,68,7,11466,7,11466,7,11466
90113,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90113?gameHash=944a5e4c99aa7701&tab=overview,LCK,2017-1,42801.2078935,7.1,1,7.04,5,Blue,Support,Totoro,BBQ Olivers,Zyra,Syndra,Renekton,Rengar,Ahri,Orianna,39.8333333333,0,0,4,3,6,12,0,0,0,0,0,0,7,0,0,0.451882845188,0,14.5038333333,0,4,0,0,0,0,0,0,0,0,,,0,18.1742166667,0,0,2,10,0,30.64715,0,2,6698,168.150627615,0.0986857614333,0.107496037623,59,1.48117154812,0.401360544218,13,0.326359832636,,14,,,9268,103.862761506,8610,-0.093023255814,21,0,0,0,0.52719665272,0.0208845208845,3,5,-2,1889,1810,79,2754,2661,93,2998,3136,-138,7,11481,7,11481,7,11481
90113,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90113?gameHash=944a5e4c99aa7701&tab=overview,LCK,2017-1,42801.2078935,7.1,1,7.04,6,Red,Top,ADD,MVP,Kennen,Varus,LeBlanc,Camille,Cassiopeia,Talon,39.8333333333,1,0,4,4,12,6,0,0,0,0,0,1,7,0,0.0753138075314,0.451882845188,0,14.5038333333,4,0,0,0,0,0,0,0,0,0,,,1,18.1742166667,1,1,10,2,1,30.64715,2,0,25292,634.945606695,0.334749520217,0.237141163833,23,0.577405857741,0.157534246575,7,0.175732217573,,5,,,17935,321.444351464,15975,0.140703517588,398,2,0,2,10.0418410042,0.282958199357,78,61,17,3071,2927,144,5281,4560,721,4342,4229,113,7,28620,7,28620,7,28620
90113,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90113?gameHash=944a5e4c99aa7701&tab=overview,LCK,2017-1,42801.2078935,7.1,1,7.04,7,Red,Jungle,Beyond,MVP,Graves,Varus,LeBlanc,Camille,Cassiopeia,Talon,39.8333333333,1,7,0,3,12,6,0,0,0,0,0,0,7,0.175732217573,0.0502092050209,0.451882845188,0,14.5038333333,4,0,3,0,1,0,2,0,0,0,,,1,18.1742166667,1,1,10,2,1,30.64715,2,0,19632,492.853556485,0.259837204685,0.224139719228,34,0.853556485356,0.232876712329,17,0.426778242678,,4,,,17233,303.820920502,15675,0.269683257919,103,169,106,63,6.82845188285,0.188638799571,56,70,-14,3489,3817,-328,5071,5263,-192,4461,4500,-39,7,27597,7,27597,7,27597
90113,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90113?gameHash=944a5e4c99aa7701&tab=overview,LCK,2017-1,42801.2078935,7.1,1,7.04,8,Red,Middle,Ian,MVP,Corki,Varus,LeBlanc,Camille,Cassiopeia,Talon,39.8333333333,1,4,0,2,12,6,2,0,0,0,0,0,7,0.100418410042,0,0.451882845188,0,14.5038333333,4,0,0,0,0,0,0,0,0,0,,,1,18.1742166667,1,1,10,2,1,30.64715,2,0,16976,426.175732218,0.224684005029,0.213045893988,24,0.602510460251,0.164383561644,15,0.376569037657,,8,,,16634,288.783263598,14483,0.154967823532,353,15,2,13,9.23849372385,0.233654876742,99,94,5,3485,3366,119,5207,5213,-6,4942,4842,100,7,13334,7,13334,7,13334
90113,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90113?gameHash=944a5e4c99aa7701&tab=overview,LCK,2017-1,42801.2078935,7.1,1,7.04,9,Red,ADC,MaHa,MVP,Ashe,Varus,LeBlanc,Camille,Cassiopeia,Talon,39.8333333333,1,1,0,3,12,6,0,0,0,0,0,0,7,0.0251046025105,0.0251046025105,0.451882845188,1,14.5038333333,4,0,1,0,0,0,1,0,0,0,,,1,18.1742166667,1,1,10,2,1,30.64715,2,0,6991,175.506276151,0.092528621534,0.214509019521,9,0.225941422594,0.0616438356164,8,0.200836820084,,2,,,16713,290.766527197,14400,0.048,357,28,20,8,9.66527196653,0.24973204716,98,89,9,3387,3230,157,5197,4826,371,3195,3263,-68,7,13701,7,13701,7,13701
90113,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90113?gameHash=944a5e4c99aa7701&tab=overview,LCK,2017-1,42801.2078935,7.1,1,7.04,10,Red,Support,Max,MVP,Malzahar,Varus,LeBlanc,Camille,Cassiopeia,Talon,39.8333333333,1,0,2,5,12,6,0,0,0,0,0,0,7,0,0,0.451882845188,0,14.5038333333,4,0,0,0,0,0,0,0,0,0,,,1,18.1742166667,1,1,10,2,1,30.64715,2,0,6664,167.29707113,0.0882006485342,0.11116420343,56,1.40585774059,0.383561643836,25,0.627615062762,,14,,,11133,150.682845188,9450,0.093023255814,49,0,0,0,1.23012552301,0.0450160771704,5,3,2,1810,1889,-79,2661,2754,-93,3136,2998,138,7,10744,7,10744,7,10744
90146,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90146?gameHash=4c50e0fcc7fbf489&tab=overview,LCK,2017-1,42801.3034491,7.1,2,7.04,1,Blue,Top,ADD,MVP,Nautilus,Jayce,Zyra,Rengar,Shen,Karma,26.6166666667,1,1,0,7,13,5,0,0,0,0,1,0,7,0.0375704445836,0,0.676268002505,0,9.44006666667,2,1,0,0,0,0,0,0,0,0,1,,0,15.2419666667,1,1,8,2,1,24.1673,1,0,13114,492.698810269,0.242905830925,0.19187920531,15,0.563556668754,0.164835164835,4,0.150281778334,,5,,,10266,253.710206637,8475,0.0238805970149,217,8,5,3,8.45335003131,0.247474747475,85,67,18,3548,2822,726,5093,4579,514,5182,4404,778,7,7,13182,7,13182
90146,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90146?gameHash=4c50e0fcc7fbf489&tab=overview,LCK,2017-1,42801.3034491,7.1,2,7.04,2,Blue,Jungle,Beyond,MVP,Graves,Jayce,Zyra,Rengar,Shen,Karma,26.6166666667,1,3,1,6,13,5,0,0,0,0,0,0,7,0.112711333751,0.0375704445836,0.676268002505,0,9.44006666667,2,1,1,1,0,1,0,0,0,0,1,,0,15.2419666667,1,1,8,2,1,24.1673,1,0,9668,363.231058234,0.179076831889,0.212479541735,23,0.864120225423,0.252747252747,8,0.300563556669,,7,,,10991,280.948778961,8850,0.126126126126,43,110,66,44,5.74827802129,0.184343434343,62,44,18,3261,2905,356,4790,4302,488,4160,3202,958,7,16361,7,16361
90146,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90146?gameHash=4c50e0fcc7fbf489&tab=overview,LCK,2017-1,42801.3034491,7.1,2,7.04,3,Blue,Middle,Ian,MVP,Syndra,Jayce,Zyra,Rengar,Shen,Karma,26.6166666667,1,2,2,4,13,5,1,0,0,0,0,0,7,0.0751408891672,0.0751408891672,0.676268002505,0,9.44006666667,2,1,1,0,0,1,0,0,0,0,1,,0,15.2419666667,1,1,8,2,1,24.1673,1,0,12675,476.205385097,0.23477439431,0.207421803964,13,0.488415779587,0.142857142857,4,0.150281778334,,2,,,10813,274.261239825,9550,0.0105263157895,208,5,2,3,8.00250469631,0.214646464646,78,91,-13,3023,3315,-292,4876,5126,-250,4186,4766,-580,7,10375,7,10375
